teammate,player_id,player_name,position_id,position_name,x,y,id
True,6971,Cengiz Ünder,12,Right Midfield,99.9,57.3,c795cbb6-11d3-4e96-b783-d68502a60db6
False,5550,Yann Sommer,1,Goalkeeper,118.2,37.5,c795cbb6-11d3-4e96-b783-d68502a60db6
True,12293,Kaan Ayhan,10,Center Defensive Midfield,74.9,28.1,c795cbb6-11d3-4e96-b783-d68502a60db6
True,11088,Ozan Tufan,13,Right Center Midfield,84.9,38.8,c795cbb6-11d3-4e96-b783-d68502a60db6
False,5544,Ricardo Iván Rodríguez Araya,5,Left Center Back,101.5,46.6,c795cbb6-11d3-4e96-b783-d68502a60db6
False,5548,Steven Zuber,8,Left Wing Back,92.9,50.6,c795cbb6-11d3-4e96-b783-d68502a60db6
False,5549,Manuel Obafemi Akanji,4,Center Back,100.0,31.7,c795cbb6-11d3-4e96-b783-d68502a60db6
False,7796,Silvan Widmer,7,Right Wing Back,100.9,17.1,c795cbb6-11d3-4e96-b783-d68502a60db6
False,8814,Nico Elvedi,3,Right Center Back,98.9,22.1,c795cbb6-11d3-4e96-b783-d68502a60db6
False,3500,Granit Xhaka,11,Left Defensive Midfield,91.6,30.4,c795cbb6-11d3-4e96-b783-d68502a60db6
False,6983,Remo Freuler,9,Right Defensive Midfield,91.7,24.9,c795cbb6-11d3-4e96-b783-d68502a60db6
False,5543,Haris Seferović,22,Right Center Forward,79.2,34.1,c795cbb6-11d3-4e96-b783-d68502a60db6
False,3533,Xherdan Shaqiri,19,Center Attacking Midfield,79.2,20.3,c795cbb6-11d3-4e96-b783-d68502a60db6
True,30311,İrfan Can Kahveci,15,Left Center Midfield,95.4,11.9,c795cbb6-11d3-4e96-b783-d68502a60db6
True,10826,Mert Müldür,6,Left Back,99.4,10.8,c795cbb6-11d3-4e96-b783-d68502a60db6
True,10349,Mehmet Zeki Çelik,2,Right Back,84.8,58.7,c795cbb6-11d3-4e96-b783-d68502a60db6
True,7039,Hakan Çalhanoğlu,16,Left Midfield,93.4,21.5,c795cbb6-11d3-4e96-b783-d68502a60db6
True,12293,Kaan Ayhan,10,Center Defensive Midfield,77.3,55.3,d1d13791-0bbd-4c53-9c2e-1da17a64c35c
False,5550,Yann Sommer,1,Goalkeeper,118.5,39.7,d1d13791-0bbd-4c53-9c2e-1da17a64c35c
