teammate,player_id,player_name,position_id,position_name,x,y,id
True,5527,Thomas Delaney,15,Left Center Midfield,86.7,21.4,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
True,6797,Daniel Wass,2,Right Back,91.1,43.6,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
True,16554,Joakim Mæhle,6,Left Back,102.6,33.2,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
True,5536,Yussuf Yurary Poulsen,17,Right Wing,98.7,42.5,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
True,3043,Christian Dannemann Eriksen,13,Right Center Midfield,97.9,31.8,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
True,4447,Martin Braithwaite Christensen,21,Left Wing,102.2,17.0,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
False,16550,Jere Juhani Uronen,8,Left Wing Back,103.0,41.9,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
False,38196,"Daniel O""Shaughnessy",5,Left Center Back,105.4,38.2,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
False,24455,Paulus Arajuuri,4,Center Back,100.7,32.2,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
False,13215,Glen Kamara,15,Left Center Midfield,92.5,37.0,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
False,24648,Tim Sparv,10,Center Defensive Midfield,98.7,29.4,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
False,24321,Robin Lod,13,Right Center Midfield,94.4,18.6,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
False,8667,Lukáš Hrádecký,1,Goalkeeper,119.2,38.1,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
False,15416,Jukka Raitala,7,Right Wing Back,103.0,24.6,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
False,26939,Joona Toivio,3,Right Center Back,103.4,33.3,df2e2e21-2444-4da6-adbd-b1eaad6a49dc
False,38196,"Daniel O""Shaughnessy",5,Left Center Back,112.2,39.8,0eedc56a-b638-45be-9bed-a6033901fd7e
False,15416,Jukka Raitala,7,Right Wing Back,110.6,37.6,0eedc56a-b638-45be-9bed-a6033901fd7e
False,13215,Glen Kamara,15,Left Center Midfield,108.6,35.4,0eedc56a-b638-45be-9bed-a6033901fd7e
