teammate,player_id,player_name,position_id,position_name,x,y,id
True,5543,Haris Seferović,23,Center Forward,99.3,43.0,ee8c8783-7ffe-4270-92db-4af4770a8baa
True,5545,Breel-Donald Embolo,17,Right Wing,101.0,49.6,ee8c8783-7ffe-4270-92db-4af4770a8baa
True,5548,Steven Zuber,21,Left Wing,102.1,24.0,ee8c8783-7ffe-4270-92db-4af4770a8baa
True,6983,Remo Freuler,15,Left Center Midfield,78.9,39.2,ee8c8783-7ffe-4270-92db-4af4770a8baa
False,11748,Unai Simón Mendibil,1,Goalkeeper,115.4,40.0,ee8c8783-7ffe-4270-92db-4af4770a8baa
False,6748,Ferrán Torres García,17,Right Wing,77.9,24.3,ee8c8783-7ffe-4270-92db-4af4770a8baa
False,5199,Jorge Resurrección Merodio,13,Right Center Midfield,79.7,51.4,ee8c8783-7ffe-4270-92db-4af4770a8baa
False,30486,Pedro González López,15,Left Center Midfield,84.5,38.8,ee8c8783-7ffe-4270-92db-4af4770a8baa
False,4353,Aymeric Laporte,3,Right Center Back,95.8,37.5,ee8c8783-7ffe-4270-92db-4af4770a8baa
False,3957,César Azpilicueta Tanco,2,Right Back,98.5,31.9,ee8c8783-7ffe-4270-92db-4af4770a8baa
False,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,96.4,45.1,ee8c8783-7ffe-4270-92db-4af4770a8baa
False,5211,Jordi Alba Ramos,6,Left Back,100.4,47.0,ee8c8783-7ffe-4270-92db-4af4770a8baa
False,6892,Pau Francisco Torres,5,Left Center Back,100.3,40.3,ee8c8783-7ffe-4270-92db-4af4770a8baa
False,5543,Haris Seferović,23,Center Forward,104.9,48.6,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
False,6983,Remo Freuler,15,Left Center Midfield,103.7,45.9,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
False,3533,Xherdan Shaqiri,19,Center Attacking Midfield,106.4,65.8,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
False,5548,Steven Zuber,21,Left Wing,99.2,32.1,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
False,7796,Silvan Widmer,2,Right Back,109.3,40.6,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
False,5550,Yann Sommer,1,Goalkeeper,117.9,38.1,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
False,5545,Breel-Donald Embolo,17,Right Wing,111.9,34.7,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
False,5538,Denis Lemi Zakaria Lako Lado,13,Right Center Midfield,110.1,38.1,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
False,5549,Manuel Obafemi Akanji,5,Left Center Back,109.0,42.8,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
False,5544,Ricardo Iván Rodríguez Araya,6,Left Back,110.4,45.6,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
False,8814,Nico Elvedi,3,Right Center Back,111.4,42.1,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
True,4353,Aymeric Laporte,3,Right Center Back,104.6,42.8,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
True,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,109.2,38.7,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
True,3957,César Azpilicueta Tanco,2,Right Back,110.5,32.9,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
True,3477,Álvaro Borja Morata Martín,23,Center Forward,113.7,43.0,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
True,6748,Ferrán Torres García,17,Right Wing,110.8,46.7,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
True,6720,Pablo Sarabia García,21,Left Wing,111.1,65.4,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
True,30486,Pedro González López,15,Left Center Midfield,97.1,46.7,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
True,5199,Jorge Resurrección Merodio,13,Right Center Midfield,114.6,76.2,7d54e87e-3b03-4a7c-b6e6-e196bfeeb2eb
True,4353,Aymeric Laporte,3,Right Center Back,105.6,48.0,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,8814,Nico Elvedi,3,Right Center Back,105.6,37.1,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,7796,Silvan Widmer,2,Right Back,106.2,36.0,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,6983,Remo Freuler,15,Left Center Midfield,105.6,33.3,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,5549,Manuel Obafemi Akanji,5,Left Center Back,105.6,40.3,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,5550,Yann Sommer,1,Goalkeeper,118.8,39.9,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,5544,Ricardo Iván Rodríguez Araya,6,Left Back,106.3,46.5,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,3533,Xherdan Shaqiri,19,Center Attacking Midfield,100.9,35.6,a3d55da9-0b16-4c30-a120-d748cfd616ba
True,30486,Pedro González López,15,Left Center Midfield,98.4,39.0,a3d55da9-0b16-4c30-a120-d748cfd616ba
True,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,106.4,33.2,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,5548,Steven Zuber,21,Left Wing,105.4,29.0,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,5543,Haris Seferović,23,Center Forward,105.4,30.1,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,5538,Denis Lemi Zakaria Lako Lado,13,Right Center Midfield,105.4,31.1,a3d55da9-0b16-4c30-a120-d748cfd616ba
False,5545,Breel-Donald Embolo,17,Right Wing,105.4,32.2,a3d55da9-0b16-4c30-a120-d748cfd616ba
