teammate,player_id,player_name,position_id,position_name,x,y,id
False,6954,Giorgio Chiellini,5,Left Center Back,102.9,45.3,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
False,7173,Leonardo Bonucci,3,Right Center Back,102.2,37.4,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
False,11514,Giovanni Di Lorenzo,2,Right Back,102.3,32.7,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
False,7036,Gianluigi Donnarumma,1,Goalkeeper,118.1,38.9,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
False,4355,Emerson Palmieri dos Santos,6,Left Back,88.9,54.4,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
False,3166,Marco Verratti,15,Left Center Midfield,93.4,41.3,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
False,7024,Jorge Luiz Frello Filho,10,Center Defensive Midfield,96.0,31.8,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
False,8181,Nicolò Barella,13,Right Center Midfield,95.6,34.3,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
True,5199,Jorge Resurrección Merodio,13,Right Center Midfield,96.3,45.8,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
True,6685,Mikel Oyarzabal Ugarte,17,Right Wing,100.7,54.7,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
True,16532,Daniel Olmo Carvajal,23,Center Forward,104.3,35.0,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
True,30486,Pedro González López,15,Left Center Midfield,89.2,34.1,99ff6d20-8ca9-488f-a69c-f7ee8b7412a6
False,8181,Nicolò Barella,13,Right Center Midfield,99.1,34.2,6bc7b083-8e6e-4b59-be64-16c1152740fb
False,7024,Jorge Luiz Frello Filho,10,Center Defensive Midfield,102.5,42.5,6bc7b083-8e6e-4b59-be64-16c1152740fb
False,11514,Giovanni Di Lorenzo,2,Right Back,109.4,35.6,6bc7b083-8e6e-4b59-be64-16c1152740fb
False,7173,Leonardo Bonucci,3,Right Center Back,106.9,42.2,6bc7b083-8e6e-4b59-be64-16c1152740fb
