teammate,player_id,player_name,position_id,position_name,x,y,id
True,23444,Kristoffer Olsson,13,Right Center Midfield,94.6,40.9,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
True,8819,Alexander Isak,24,Left Center Forward,100.6,28.9,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
True,11098,Marcus Berg,22,Right Center Forward,99.2,29.6,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
True,5625,Emil Peter Forsberg,16,Left Midfield,87.3,35.4,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
True,5612,Mikael Lustig,2,Right Back,76.9,46.9,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
True,5624,Albin Ekdal,15,Left Center Midfield,80.0,26.1,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
True,5621,Ludwig Augustinsson,6,Left Back,89.7,15.1,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,16041,Patrik Hrošovský,15,Left Center Midfield,92.8,36.0,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,6990,Milan Škriniar,5,Left Center Back,103.7,36.8,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,30397,Ľubomír Šatka,3,Right Center Back,101.1,33.2,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,4421,Tomáš Hubočan,6,Left Back,98.1,41.7,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,16307,Róbert Mak,21,Left Wing,87.2,44.6,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,10919,Juraj Kucka,13,Right Center Midfield,93.9,28.4,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,9722,Peter Pekarík,2,Right Back,101.6,27.1,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,8967,Ondrej Duda,23,Center Forward,79.8,35.8,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,7025,Marek Hamšík,19,Center Attacking Midfield,84.7,33.5,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,28044,Martin Koscelník,17,Right Wing,98.7,17.9,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,3711,Martin Dúbravka,1,Goalkeeper,118.7,40.8,1bd5c089-1196-42f8-a2ad-1aec6dd9080c
False,5622,Robin Olsen,1,Goalkeeper,119.1,40.4,081bca63-5637-453c-b552-9ad40b7f1bc2
False,8819,Alexander Isak,24,Left Center Forward,117.2,36.1,081bca63-5637-453c-b552-9ad40b7f1bc2
False,26875,Marcus Andreas Danielsson,5,Left Center Back,112.6,37.9,081bca63-5637-453c-b552-9ad40b7f1bc2
False,5612,Mikael Lustig,2,Right Back,112.3,39.7,081bca63-5637-453c-b552-9ad40b7f1bc2
False,3702,Victor Nilsson Lindelöf,3,Right Center Back,113.1,41.9,081bca63-5637-453c-b552-9ad40b7f1bc2
False,5617,Sebastian Larsson,12,Right Midfield,106.6,36.4,081bca63-5637-453c-b552-9ad40b7f1bc2
False,5621,Ludwig Augustinsson,6,Left Back,110.2,43.9,081bca63-5637-453c-b552-9ad40b7f1bc2
True,6990,Milan Škriniar,5,Left Center Back,113.4,44.7,081bca63-5637-453c-b552-9ad40b7f1bc2
True,4421,Tomáš Hubočan,6,Left Back,109.7,38.2,081bca63-5637-453c-b552-9ad40b7f1bc2
True,16307,Róbert Mak,21,Left Wing,106.6,14.6,081bca63-5637-453c-b552-9ad40b7f1bc2
