teammate,player_id,player_name,position_id,position_name,x,y,id
False,5524,Jens Stryger Larsen,7,Right Wing Back,108.2,33.9,b885d51b-1f6c-438e-9528-68d671599065
False,3959,Andreas Christensen,3,Right Center Back,106.4,36.2,b885d51b-1f6c-438e-9528-68d671599065
False,3570,Pierre-Emile Højbjerg,9,Right Defensive Midfield,99.1,38.4,b885d51b-1f6c-438e-9528-68d671599065
False,6302,Kasper Dolberg,23,Center Forward,106.6,44.1,b885d51b-1f6c-438e-9528-68d671599065
False,8815,Jannik Vestergaard,5,Left Center Back,107.7,40.4,b885d51b-1f6c-438e-9528-68d671599065
False,5534,Simon Thorup Kjær,4,Center Back,108.6,39.1,b885d51b-1f6c-438e-9528-68d671599065
False,5527,Thomas Delaney,11,Left Defensive Midfield,103.8,43.5,b885d51b-1f6c-438e-9528-68d671599065
False,16554,Joakim Mæhle,8,Left Wing Back,102.3,47.0,b885d51b-1f6c-438e-9528-68d671599065
False,24443,Mikkel Damsgaard,20,Left Attacking Midfield,95.7,60.9,b885d51b-1f6c-438e-9528-68d671599065
False,4447,Martin Braithwaite Christensen,18,Right Attacking Midfield,95.4,55.7,b885d51b-1f6c-438e-9528-68d671599065
False,3815,Kasper Schmeichel,1,Goalkeeper,116.7,40.9,b885d51b-1f6c-438e-9528-68d671599065
True,3086,Ben Davies,6,Left Back,91.7,36.6,b885d51b-1f6c-438e-9528-68d671599065
True,11250,Joe Rodon,5,Left Center Back,108.0,33.2,b885d51b-1f6c-438e-9528-68d671599065
True,6399,Gareth Frank Bale,17,Right Wing,108.6,40.6,b885d51b-1f6c-438e-9528-68d671599065
True,11252,Daniel James,21,Left Wing,85.7,64.7,b885d51b-1f6c-438e-9528-68d671599065
True,3853,Kieffer Roberto Francisco Moore,23,Center Forward,103.4,48.5,b885d51b-1f6c-438e-9528-68d671599065
True,10931,Joe Allen,11,Left Defensive Midfield,91.8,55.6,b885d51b-1f6c-438e-9528-68d671599065
True,3517,Aaron Ramsey,19,Center Attacking Midfield,108.9,45.4,b885d51b-1f6c-438e-9528-68d671599065
True,22074,Joseff Morrell,9,Right Defensive Midfield,86.0,49.0,b885d51b-1f6c-438e-9528-68d671599065
True,3570,Pierre-Emile Højbjerg,9,Right Defensive Midfield,79.0,39.4,d43496fa-0b6f-4919-9b40-416d20efc5b3
False,11252,Daniel James,21,Left Wing,86.7,52.7,d43496fa-0b6f-4919-9b40-416d20efc5b3
False,10931,Joe Allen,11,Left Defensive Midfield,93.3,41.5,d43496fa-0b6f-4919-9b40-416d20efc5b3
False,3517,Aaron Ramsey,19,Center Attacking Midfield,91.0,29.8,d43496fa-0b6f-4919-9b40-416d20efc5b3
False,22074,Joseff Morrell,9,Right Defensive Midfield,94.6,34.5,d43496fa-0b6f-4919-9b40-416d20efc5b3
False,3086,Ben Davies,6,Left Back,103.5,46.8,d43496fa-0b6f-4919-9b40-416d20efc5b3
False,11250,Joe Rodon,5,Left Center Back,101.7,38.1,d43496fa-0b6f-4919-9b40-416d20efc5b3
False,4767,Chris Mepham,3,Right Center Back,100.2,30.2,d43496fa-0b6f-4919-9b40-416d20efc5b3
False,4774,Connor Roberts,2,Right Back,102.2,23.7,d43496fa-0b6f-4919-9b40-416d20efc5b3
False,9914,Danny Ward,1,Goalkeeper,115.6,39.7,d43496fa-0b6f-4919-9b40-416d20efc5b3
True,4447,Martin Braithwaite Christensen,18,Right Attacking Midfield,100.9,51.8,d43496fa-0b6f-4919-9b40-416d20efc5b3
True,5527,Thomas Delaney,11,Left Defensive Midfield,89.1,25.5,d43496fa-0b6f-4919-9b40-416d20efc5b3
True,24443,Mikkel Damsgaard,20,Left Attacking Midfield,98.6,22.5,d43496fa-0b6f-4919-9b40-416d20efc5b3
False,3815,Kasper Schmeichel,1,Goalkeeper,116.8,41.9,f186b2de-d640-4f99-8a2f-f47d83bd25cc
False,8815,Jannik Vestergaard,5,Left Center Back,103.8,53.9,f186b2de-d640-4f99-8a2f-f47d83bd25cc
False,16554,Joakim Mæhle,8,Left Wing Back,99.2,56.9,f186b2de-d640-4f99-8a2f-f47d83bd25cc
False,5534,Simon Thorup Kjær,4,Center Back,104.9,46.4,f186b2de-d640-4f99-8a2f-f47d83bd25cc
False,24443,Mikkel Damsgaard,20,Left Attacking Midfield,95.3,57.7,f186b2de-d640-4f99-8a2f-f47d83bd25cc
False,3959,Andreas Christensen,3,Right Center Back,103.4,41.7,f186b2de-d640-4f99-8a2f-f47d83bd25cc
False,3570,Pierre-Emile Højbjerg,9,Right Defensive Midfield,97.5,50.8,f186b2de-d640-4f99-8a2f-f47d83bd25cc
False,5524,Jens Stryger Larsen,7,Right Wing Back,102.0,33.7,f186b2de-d640-4f99-8a2f-f47d83bd25cc
False,5527,Thomas Delaney,11,Left Defensive Midfield,88.1,53.9,f186b2de-d640-4f99-8a2f-f47d83bd25cc
True,10931,Joe Allen,11,Left Defensive Midfield,95.7,31.9,f186b2de-d640-4f99-8a2f-f47d83bd25cc
True,11252,Daniel James,21,Left Wing,104.6,54.3,f186b2de-d640-4f99-8a2f-f47d83bd25cc
True,3853,Kieffer Roberto Francisco Moore,23,Center Forward,100.4,43.2,f186b2de-d640-4f99-8a2f-f47d83bd25cc
True,3517,Aaron Ramsey,19,Center Attacking Midfield,91.4,46.6,f186b2de-d640-4f99-8a2f-f47d83bd25cc
False,5527,Thomas Delaney,11,Left Defensive Midfield,104.1,16.2,69d6fa0f-52b0-4434-bba2-539879af680f
False,3959,Andreas Christensen,3,Right Center Back,108.9,31.4,69d6fa0f-52b0-4434-bba2-539879af680f
False,5534,Simon Thorup Kjær,4,Center Back,110.6,33.9,69d6fa0f-52b0-4434-bba2-539879af680f
False,5524,Jens Stryger Larsen,7,Right Wing Back,109.4,35.4,69d6fa0f-52b0-4434-bba2-539879af680f
False,3815,Kasper Schmeichel,1,Goalkeeper,118.0,38.6,69d6fa0f-52b0-4434-bba2-539879af680f
False,16554,Joakim Mæhle,8,Left Wing Back,110.0,42.8,69d6fa0f-52b0-4434-bba2-539879af680f
False,8815,Jannik Vestergaard,5,Left Center Back,110.4,37.8,69d6fa0f-52b0-4434-bba2-539879af680f
False,3570,Pierre-Emile Højbjerg,9,Right Defensive Midfield,103.2,34.0,69d6fa0f-52b0-4434-bba2-539879af680f
False,24443,Mikkel Damsgaard,20,Left Attacking Midfield,94.9,44.0,69d6fa0f-52b0-4434-bba2-539879af680f
False,6302,Kasper Dolberg,23,Center Forward,92.6,37.3,69d6fa0f-52b0-4434-bba2-539879af680f
False,4447,Martin Braithwaite Christensen,18,Right Attacking Midfield,96.6,24.1,69d6fa0f-52b0-4434-bba2-539879af680f
True,11252,Daniel James,21,Left Wing,102.8,9.5,69d6fa0f-52b0-4434-bba2-539879af680f
True,10931,Joe Allen,11,Left Defensive Midfield,99.1,27.9,69d6fa0f-52b0-4434-bba2-539879af680f
True,22074,Joseff Morrell,9,Right Defensive Midfield,92.4,41.0,69d6fa0f-52b0-4434-bba2-539879af680f
True,4774,Connor Roberts,2,Right Back,105.0,45.1,69d6fa0f-52b0-4434-bba2-539879af680f
True,3853,Kieffer Roberto Francisco Moore,23,Center Forward,108.7,38.3,69d6fa0f-52b0-4434-bba2-539879af680f
True,6399,Gareth Frank Bale,17,Right Wing,109.4,34.6,69d6fa0f-52b0-4434-bba2-539879af680f
False,5534,Simon Thorup Kjær,4,Center Back,110.2,35.1,2fe48493-faec-42b6-86fc-3afeb3f43d75
False,3959,Andreas Christensen,3,Right Center Back,109.9,32.1,2fe48493-faec-42b6-86fc-3afeb3f43d75
