teammate,player_id,player_name,position_id,position_name,x,y,id
False,30512,Aleksandar Trajkovski,21,Left Wing,90.3,41.4,71e80758-e2e7-4f61-8b48-c76c10aa6edb
False,16535,Eljif Elmas,19,Center Attacking Midfield,84.7,27.3,71e80758-e2e7-4f61-8b48-c76c10aa6edb
False,6782,Enis Bardhi,11,Left Defensive Midfield,95.3,29.7,71e80758-e2e7-4f61-8b48-c76c10aa6edb
False,46906,Visar Musliu,5,Left Center Back,101.5,36.6,71e80758-e2e7-4f61-8b48-c76c10aa6edb
False,18879,Arijan Ademi,9,Right Defensive Midfield,102.1,30.3,71e80758-e2e7-4f61-8b48-c76c10aa6edb
False,21397,Stole Dimitrievski,1,Goalkeeper,117.5,37.2,71e80758-e2e7-4f61-8b48-c76c10aa6edb
True,8125,Denzel Dumfries,7,Right Wing Back,91.7,51.9,71e80758-e2e7-4f61-8b48-c76c10aa6edb
True,8118,Frenkie de Jong,9,Right Defensive Midfield,83.0,22.6,71e80758-e2e7-4f61-8b48-c76c10aa6edb
True,2988,Memphis Depay,22,Right Center Forward,97.7,31.5,71e80758-e2e7-4f61-8b48-c76c10aa6edb
True,15582,Donyell Malen,24,Left Center Forward,100.7,32.4,71e80758-e2e7-4f61-8b48-c76c10aa6edb
False,4713,Ezgjan Alioski,6,Left Back,101.5,50.7,71e80758-e2e7-4f61-8b48-c76c10aa6edb
False,30644,Darko Velkovski,3,Right Center Back,102.1,26.1,71e80758-e2e7-4f61-8b48-c76c10aa6edb
False,16629,Ivan Trichkovski,17,Right Wing,93.7,16.9,71e80758-e2e7-4f61-8b48-c76c10aa6edb
False,10592,Stefan Ristovski,2,Right Back,89.3,11.6,71e80758-e2e7-4f61-8b48-c76c10aa6edb
True,3567,Georginio Wijnaldum,19,Center Attacking Midfield,93.7,32.9,71e80758-e2e7-4f61-8b48-c76c10aa6edb
True,3321,Patrick van Aanholt,8,Left Wing Back,102.6,19.2,71e80758-e2e7-4f61-8b48-c76c10aa6edb
False,30512,Aleksandar Trajkovski,21,Left Wing,116.5,39.3,68da1920-080d-47f7-98f1-4c6f28748a68
False,46906,Visar Musliu,5,Left Center Back,114.1,30.6,68da1920-080d-47f7-98f1-4c6f28748a68
False,10592,Stefan Ristovski,2,Right Back,108.8,41.1,68da1920-080d-47f7-98f1-4c6f28748a68
False,16629,Ivan Trichkovski,17,Right Wing,114.6,25.4,68da1920-080d-47f7-98f1-4c6f28748a68
False,6782,Enis Bardhi,11,Left Defensive Midfield,104.0,24.6,68da1920-080d-47f7-98f1-4c6f28748a68
False,16535,Eljif Elmas,19,Center Attacking Midfield,111.6,43.8,68da1920-080d-47f7-98f1-4c6f28748a68
False,4713,Ezgjan Alioski,6,Left Back,106.8,33.8,68da1920-080d-47f7-98f1-4c6f28748a68
False,30644,Darko Velkovski,3,Right Center Back,112.6,36.3,68da1920-080d-47f7-98f1-4c6f28748a68
False,7146,Goran Pandev,23,Center Forward,112.6,41.3,68da1920-080d-47f7-98f1-4c6f28748a68
False,21397,Stole Dimitrievski,1,Goalkeeper,119.5,39.0,68da1920-080d-47f7-98f1-4c6f28748a68
True,15582,Donyell Malen,24,Left Center Forward,108.5,40.6,68da1920-080d-47f7-98f1-4c6f28748a68
True,7787,Stefan de Vrij,3,Right Center Back,112.9,30.7,68da1920-080d-47f7-98f1-4c6f28748a68
True,3567,Georginio Wijnaldum,19,Center Attacking Midfield,115.9,39.7,68da1920-080d-47f7-98f1-4c6f28748a68
True,8069,Matthijs de Ligt,4,Center Back,110.9,49.9,68da1920-080d-47f7-98f1-4c6f28748a68
True,8118,Frenkie de Jong,9,Right Defensive Midfield,99.8,22.9,68da1920-080d-47f7-98f1-4c6f28748a68
True,3311,Daley Blind,5,Left Center Back,103.8,32.3,68da1920-080d-47f7-98f1-4c6f28748a68
True,4713,Ezgjan Alioski,6,Left Back,91.5,17.7,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
True,16535,Eljif Elmas,19,Center Attacking Midfield,91.4,37.6,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
True,16629,Ivan Trichkovski,17,Right Wing,100.3,45.2,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
True,7146,Goran Pandev,23,Center Forward,103.4,34.4,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
True,30512,Aleksandar Trajkovski,21,Left Wing,101.0,28.6,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
True,18879,Arijan Ademi,9,Right Defensive Midfield,81.8,32.9,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
False,23230,Ryan Gravenberch,11,Left Defensive Midfield,86.4,43.3,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
False,3567,Georginio Wijnaldum,19,Center Attacking Midfield,85.9,31.1,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
False,8125,Denzel Dumfries,7,Right Wing Back,101.3,25.0,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
False,7787,Stefan de Vrij,3,Right Center Back,101.7,33.7,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
False,8118,Frenkie de Jong,9,Right Defensive Midfield,94.8,38.4,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
False,20201,Maarten Stekelenburg,1,Goalkeeper,117.2,41.3,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
False,8069,Matthijs de Ligt,4,Center Back,103.6,38.6,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
False,3311,Daley Blind,5,Left Center Back,101.0,48.2,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
False,3321,Patrick van Aanholt,8,Left Wing Back,93.1,55.6,ec61fa5c-a6be-4cee-bffb-fafd9dfc2bc5
True,18879,Arijan Ademi,9,Right Defensive Midfield,98.1,31.9,a9831d34-31df-4404-ba53-f3b9c40d2a42
False,8118,Frenkie de Jong,9,Right Defensive Midfield,94.8,28.5,a9831d34-31df-4404-ba53-f3b9c40d2a42
False,8125,Denzel Dumfries,7,Right Wing Back,97.7,23.2,a9831d34-31df-4404-ba53-f3b9c40d2a42
False,7787,Stefan de Vrij,3,Right Center Back,102.1,26.8,a9831d34-31df-4404-ba53-f3b9c40d2a42
True,4713,Ezgjan Alioski,6,Left Back,97.2,5.6,a9831d34-31df-4404-ba53-f3b9c40d2a42
False,3567,Georginio Wijnaldum,19,Center Attacking Midfield,89.6,27.8,a9831d34-31df-4404-ba53-f3b9c40d2a42
True,7146,Goran Pandev,23,Center Forward,103.9,25.8,a9831d34-31df-4404-ba53-f3b9c40d2a42
False,20201,Maarten Stekelenburg,1,Goalkeeper,116.5,38.3,a9831d34-31df-4404-ba53-f3b9c40d2a42
False,3321,Patrick van Aanholt,8,Left Wing Back,101.9,36.7,a9831d34-31df-4404-ba53-f3b9c40d2a42
False,8069,Matthijs de Ligt,4,Center Back,104.5,29.7,a9831d34-31df-4404-ba53-f3b9c40d2a42
False,23230,Ryan Gravenberch,11,Left Defensive Midfield,89.6,37.9,a9831d34-31df-4404-ba53-f3b9c40d2a42
False,46906,Visar Musliu,5,Left Center Back,112.1,52.6,c00837e0-3192-4cda-94bf-9b30d1bd2b84
False,30644,Darko Velkovski,3,Right Center Back,109.9,41.2,c00837e0-3192-4cda-94bf-9b30d1bd2b84
False,18879,Arijan Ademi,9,Right Defensive Midfield,113.5,41.7,c00837e0-3192-4cda-94bf-9b30d1bd2b84
False,16535,Eljif Elmas,19,Center Attacking Midfield,105.8,45.8,c00837e0-3192-4cda-94bf-9b30d1bd2b84
False,10592,Stefan Ristovski,2,Right Back,103.4,36.5,c00837e0-3192-4cda-94bf-9b30d1bd2b84
False,21397,Stole Dimitrievski,1,Goalkeeper,116.2,41.8,c00837e0-3192-4cda-94bf-9b30d1bd2b84
True,15582,Donyell Malen,24,Left Center Forward,114.2,59.2,c00837e0-3192-4cda-94bf-9b30d1bd2b84
True,3567,Georginio Wijnaldum,19,Center Attacking Midfield,115.4,36.1,c00837e0-3192-4cda-94bf-9b30d1bd2b84
True,4713,Ezgjan Alioski,6,Left Back,96.6,20.5,6225a73b-4708-44c2-92dd-0d781cc9231b
True,18879,Arijan Ademi,9,Right Defensive Midfield,86.4,27.4,6225a73b-4708-44c2-92dd-0d781cc9231b
True,16535,Eljif Elmas,19,Center Attacking Midfield,99.5,22.5,6225a73b-4708-44c2-92dd-0d781cc9231b
False,8118,Frenkie de Jong,9,Right Defensive Midfield,78.5,39.5,6225a73b-4708-44c2-92dd-0d781cc9231b
False,3567,Georginio Wijnaldum,19,Center Attacking Midfield,85.3,35.8,6225a73b-4708-44c2-92dd-0d781cc9231b
False,23230,Ryan Gravenberch,11,Left Defensive Midfield,89.1,27.2,6225a73b-4708-44c2-92dd-0d781cc9231b
False,8125,Denzel Dumfries,7,Right Wing Back,90.4,23.4,6225a73b-4708-44c2-92dd-0d781cc9231b
False,7787,Stefan de Vrij,3,Right Center Back,99.2,31.3,6225a73b-4708-44c2-92dd-0d781cc9231b
False,8069,Matthijs de Ligt,4,Center Back,98.7,37.4,6225a73b-4708-44c2-92dd-0d781cc9231b
False,3311,Daley Blind,5,Left Center Back,102.6,41.4,6225a73b-4708-44c2-92dd-0d781cc9231b
True,7146,Goran Pandev,23,Center Forward,97.9,39.4,6225a73b-4708-44c2-92dd-0d781cc9231b
False,3321,Patrick van Aanholt,8,Left Wing Back,91.3,52.6,6225a73b-4708-44c2-92dd-0d781cc9231b
False,20201,Maarten Stekelenburg,1,Goalkeeper,116.4,38.1,6225a73b-4708-44c2-92dd-0d781cc9231b
True,16629,Ivan Trichkovski,17,Right Wing,99.9,49.2,6225a73b-4708-44c2-92dd-0d781cc9231b
False,16535,Eljif Elmas,19,Center Attacking Midfield,84.6,24.9,f5ad9f51-3436-4c88-a736-891f4f2ff364
False,18879,Arijan Ademi,9,Right Defensive Midfield,100.2,40.7,f5ad9f51-3436-4c88-a736-891f4f2ff364
False,4713,Ezgjan Alioski,6,Left Back,106.5,43.8,f5ad9f51-3436-4c88-a736-891f4f2ff364
