teammate,player_id,player_name,position_id,position_name,x,y,id
True,9974,John McGinn,19,Center Attacking Midfield,102.4,58.3,deb526b2-a21d-42e9-ae52-52ac961043d9
True,31067,Billy Gilmour,9,Right Defensive Midfield,97.9,65.9,deb526b2-a21d-42e9-ae52-52ac961043d9
True,3620,Scott McTominay,3,Right Center Back,92.9,65.0,deb526b2-a21d-42e9-ae52-52ac961043d9
True,10534,Callum McGregor,11,Left Defensive Midfield,98.5,48.6,deb526b2-a21d-42e9-ae52-52ac961043d9
True,29571,Lyndon Dykes,24,Left Center Forward,111.5,38.3,deb526b2-a21d-42e9-ae52-52ac961043d9
False,3468,Jordan Pickford,1,Goalkeeper,118.2,42.4,deb526b2-a21d-42e9-ae52-52ac961043d9
False,4354,Philip Foden,17,Right Wing,102.6,36.9,deb526b2-a21d-42e9-ae52-52ac961043d9
False,4706,Kalvin Phillips,13,Right Center Midfield,102.3,48.8,deb526b2-a21d-42e9-ae52-52ac961043d9
False,9550,Reece James,2,Right Back,112.2,40.3,deb526b2-a21d-42e9-ae52-52ac961043d9
False,3244,John Stones,3,Right Center Back,114.0,42.5,deb526b2-a21d-42e9-ae52-52ac961043d9
False,3233,Raheem Sterling,21,Left Wing,96.6,69.7,deb526b2-a21d-42e9-ae52-52ac961043d9
False,3943,Declan Rice,10,Center Defensive Midfield,114.2,47.3,deb526b2-a21d-42e9-ae52-52ac961043d9
False,3323,Tyrone Mings,5,Left Center Back,108.2,58.2,deb526b2-a21d-42e9-ae52-52ac961043d9
False,7843,Mason Mount,15,Left Center Midfield,107.4,66.1,deb526b2-a21d-42e9-ae52-52ac961043d9
False,3382,Luke Shaw,6,Left Back,115.6,61.3,deb526b2-a21d-42e9-ae52-52ac961043d9
True,3382,Luke Shaw,6,Left Back,98.6,26.6,722ad3c6-d3de-4761-8f68-7299596e5f76
True,3233,Raheem Sterling,21,Left Wing,107.8,40.6,722ad3c6-d3de-4761-8f68-7299596e5f76
True,10955,Harry Kane,23,Center Forward,104.7,26.3,722ad3c6-d3de-4761-8f68-7299596e5f76
False,9645,David Marshall,1,Goalkeeper,117.1,38.9,722ad3c6-d3de-4761-8f68-7299596e5f76
False,31067,Billy Gilmour,9,Right Defensive Midfield,97.1,48.1,722ad3c6-d3de-4761-8f68-7299596e5f76
False,9974,John McGinn,19,Center Attacking Midfield,100.5,39.4,722ad3c6-d3de-4761-8f68-7299596e5f76
False,3655,Andrew Robertson,8,Left Wing Back,107.8,48.2,722ad3c6-d3de-4761-8f68-7299596e5f76
False,10534,Callum McGregor,11,Left Defensive Midfield,104.7,41.3,722ad3c6-d3de-4761-8f68-7299596e5f76
False,10540,Kieran Tierney,5,Left Center Back,107.1,44.0,722ad3c6-d3de-4761-8f68-7299596e5f76
False,9481,Grant Hanley,4,Center Back,102.9,35.8,722ad3c6-d3de-4761-8f68-7299596e5f76
False,9048,"Stephen O""Donnell",7,Right Wing Back,102.2,32.9,722ad3c6-d3de-4761-8f68-7299596e5f76
False,3620,Scott McTominay,3,Right Center Back,105.0,33.7,722ad3c6-d3de-4761-8f68-7299596e5f76
True,9550,Reece James,2,Right Back,104.9,58.5,722ad3c6-d3de-4761-8f68-7299596e5f76
True,4354,Philip Foden,17,Right Wing,103.3,44.8,722ad3c6-d3de-4761-8f68-7299596e5f76
False,29571,Lyndon Dykes,24,Left Center Forward,112.7,45.3,0dfbe480-aecd-41f2-8715-2ef22669f678
False,9645,David Marshall,1,Goalkeeper,119.1,41.4,0dfbe480-aecd-41f2-8715-2ef22669f678
False,3655,Andrew Robertson,8,Left Wing Back,106.5,38.7,0dfbe480-aecd-41f2-8715-2ef22669f678
False,10534,Callum McGregor,11,Left Defensive Midfield,112.5,47.7,0dfbe480-aecd-41f2-8715-2ef22669f678
False,10540,Kieran Tierney,5,Left Center Back,115.3,51.4,0dfbe480-aecd-41f2-8715-2ef22669f678
False,9048,"Stephen O""Donnell",7,Right Wing Back,113.9,45.6,0dfbe480-aecd-41f2-8715-2ef22669f678
False,3620,Scott McTominay,3,Right Center Back,110.9,39.4,0dfbe480-aecd-41f2-8715-2ef22669f678
False,9974,John McGinn,19,Center Attacking Midfield,117.1,47.4,0dfbe480-aecd-41f2-8715-2ef22669f678
True,3323,Tyrone Mings,5,Left Center Back,111.2,37.8,0dfbe480-aecd-41f2-8715-2ef22669f678
False,9481,Grant Hanley,4,Center Back,111.4,36.9,0dfbe480-aecd-41f2-8715-2ef22669f678
True,7843,Mason Mount,15,Left Center Midfield,114.8,79.5,0dfbe480-aecd-41f2-8715-2ef22669f678
True,3233,Raheem Sterling,21,Left Wing,104.5,38.9,0dfbe480-aecd-41f2-8715-2ef22669f678
True,4354,Philip Foden,17,Right Wing,114.0,53.1,0dfbe480-aecd-41f2-8715-2ef22669f678
True,10955,Harry Kane,23,Center Forward,113.8,46.5,0dfbe480-aecd-41f2-8715-2ef22669f678
True,3943,Declan Rice,10,Center Defensive Midfield,110.2,39.3,0dfbe480-aecd-41f2-8715-2ef22669f678
