bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,0.743385,,,,,,,,,,,,,,df993a79-bfd0-402f-a0ac-bfc034fa2c3d,2027,,"[26.9, 72.1]",3788761,45,,,,1.9316331,,Right Foot,,,,"[24.9, 77.4]",Ground Pass,,5.6648035,,,Peter Pekarík,,,,,,2,From Throw In,Patrik Hrošovský,16041.0,Left Center Midfield,87,Slovakia,908,['eb7c217f-db5a-4152-8edf-19fa80ab8ce5'],16,,,,,,,,,,,,,,,Slovakia,00:00:16.144,Pass,,26.9,72.1,24.9,77.4,,,
,,,,,,,,,,,,,,,,2.94182,,,,,,,,,,,,,,b6b893e7-77ab-4148-b14f-7a8bba624917,2031,,"[25.2, 77.2]",3788761,45,,,,-0.12465155,,Left Foot,,,,"[66.7, 72.0]",High Pass,,41.824512,Incomplete,,Ondrej Duda,,,,,,2,From Throw In,Peter Pekarík,9722.0,Right Back,87,Slovakia,908,"['19ec78b7-9724-48bb-a4eb-8e2a78cdb348', '40411bd1-1420-4cd0-8dfe-e97328cfeec3', '6268c96b-0316-425d-98eb-315a62b8fb60']",16,,,,,,,,,,,,,,,Slovakia,00:00:16.927,Pass,True,25.2,77.2,66.7,72.0,,,
,,,,,,,,,,,,,,,,1.267111,,,,,,,,,,,,,,6268c96b-0316-425d-98eb-315a62b8fb60,2033,,"[53.4, 8.1]",3788761,45,,,,1.3098074,,Head,,,,"[57.7, 24.2]",High Pass,,16.664333,,,Kristoffer Olsson,,,,,Recovery,2,Regular Play,Marcus Andreas Danielsson,26875.0,Left Center Back,88,Sweden,790,"['7c7c1a13-6ff8-4ae9-a4ac-b2632de7adf7', 'b6b893e7-77ab-4148-b14f-7a8bba624917']",19,,,,,,,,,,,,,,,Sweden,00:00:19.869,Pass,,53.4,8.1,57.7,24.2,,,
,,,,,,,,,,,,,,,,2.313696,,,,,,,,,,,,,,778481d1-7616-40ab-9b86-3b57510b85f7,2035,,"[57.2, 21.7]",3788761,45,,,,2.902691,,Right Foot,,,,"[22.3, 30.2]",Low Pass,,35.92019,,,Robin Olsen,,,,,,2,Regular Play,Kristoffer Olsson,23444.0,Right Center Midfield,88,Sweden,790,['fbfccdc1-1ffb-4d07-8349-711d285baf71'],21,,,,,,,,,,,,,,,Sweden,00:00:21.136,Pass,,57.2,21.7,22.3,30.2,,,
,,,,,,,,,,,,,,,,1.2669,,,,,,,,,,,,,,3a556d1c-e818-4dcc-a782-b32763c2a15d,2038,,"[23.8, 30.2]",3788761,45,,,,1.2468576,,Left Foot,,,,"[28.4, 43.9]",Ground Pass,,14.451644,,,Victor Nilsson Lindelöf,,,,,,2,Regular Play,Robin Olsen,5622.0,Goalkeeper,88,Sweden,790,['48fc2dc5-8b8b-431e-b580-8e85da6957f7'],26,,,,,,,,,,,,,,,Sweden,00:00:26.258,Pass,,23.8,30.2,28.4,43.9,,,
,,,,,,,,,,,,,,,,2.98905,,,,,,,,,,,,,,67b3592c-3605-49e6-9822-cf95b859b1f5,2041,,"[36.6, 46.3]",3788761,45,,,,-0.2630739,,Right Foot,,,,"[81.9, 34.1]",High Pass,,46.91407,Incomplete,,Marcus Berg,,,,,,2,Regular Play,Victor Nilsson Lindelöf,3702.0,Right Center Back,88,Sweden,790,"['5b15d6ee-43cf-40bb-a068-a486ca5cd455', '63bc75c6-6d63-446e-8090-112a76a67d71']",30,,,,,,,,,,,,,,,Sweden,00:00:30.689,Pass,,36.6,46.3,81.9,34.1,,,
,,,,,,,,,,,,,,,,0.529224,,,,,,,,,,,,,,63bc75c6-6d63-446e-8090-112a76a67d71,2044,,"[38.2, 46.0]",3788761,45,,,True,0.39922076,,,,,,"[44.6, 48.7]",Low Pass,,6.946222,,,Juraj Kucka,,,,,Interception,2,Regular Play,Ľubomír Šatka,30397.0,Right Center Back,88,Sweden,790,"['021a09b3-9f00-4054-9db0-abbb4fe42cd0', '61a28d7f-d644-4551-9dc2-3f19bd39ade2', '67b3592c-3605-49e6-9822-cf95b859b1f5']",33,,,,,,,,,,,,,,,Slovakia,00:00:33.678,Pass,True,38.2,46.0,44.6,48.7,,,
,,,,,,,,,,,,,,,,1.2715,,,,,,,,,,,,,,9a1ae811-29ba-431c-8921-21a88879c85c,2050,,"[85.9, 42.7]",3788761,45,,,,1.6941972,,Right Foot,,,,"[84.3, 55.6]",Low Pass,,12.998846,,,Sebastian Larsson,,,,,,2,Regular Play,Marcus Berg,11098.0,Right Center Forward,88,Sweden,790,['2730ebd1-1ae8-4171-b112-2ce0548a2dde'],37,,,,,,,,,,,,,,,Sweden,00:00:37.349,Pass,,85.9,42.7,84.3,55.6,,,
,,,,,,,,,,,,,,,,2.031913,,,,,,,,,,,,,,4f85ae20-04a0-4c78-acbb-21d8c4686a5e,2054,,"[84.7, 60.7]",3788761,45,,,,2.5469785,,Right Foot,,,,"[70.8, 70.1]",Ground Pass,,16.780048,,,Mikael Lustig,,,,,,2,Regular Play,Sebastian Larsson,5617.0,Right Midfield,88,Sweden,790,['3748b998-021e-4c73-8b6b-b047083eea7a'],39,,,,,,,,,,,,,,,Sweden,00:00:39.529,Pass,,84.7,60.7,70.8,70.1,,,
,,,,,,,,,,,,,,,,2.079354,,,,,,,,,,,,,,b68ce530-743c-4eb2-9b71-0daf8bf93505,2057,,"[70.8, 70.1]",3788761,45,,,,-2.0595865,,Right Foot,,,,"[56.6, 43.4]",Ground Pass,,30.241198,,,Victor Nilsson Lindelöf,,,,,,2,Regular Play,Mikael Lustig,5612.0,Right Back,88,Sweden,790,['5ee113f9-7105-47dd-8ede-55a599e6637c'],42,,,,,,,,,,,,,,,Sweden,00:00:42.074,Pass,,70.8,70.1,56.6,43.4,,,
,,,,,,,,,,,,,,,,2.079597,,,,,,,,,,,,,,9f094a1d-c14b-46e1-8bc2-184cd682709e,2060,,"[56.6, 43.9]",3788761,45,,,,-1.2151605,,Right Foot,,,,"[64.4, 22.9]",Ground Pass,,22.401785,,,Marcus Andreas Danielsson,,,,,,2,Regular Play,Victor Nilsson Lindelöf,3702.0,Right Center Back,88,Sweden,790,['a8fa60c8-5103-469e-ad98-ff87196c058b'],45,,,,,,,,,,,,,,,Sweden,00:00:45.445,Pass,,56.6,43.9,64.4,22.9,,,
,,,,,,,,,,,,,,,,1.25948,,,,,,,,,,,,,,c731e4f0-997e-4966-9121-15da728a1544,2063,,"[63.3, 22.3]",3788761,45,,,,2.1127956,,Left Foot,,,,"[52.1, 40.9]",Ground Pass,,21.711748,,,Victor Nilsson Lindelöf,,,,,,2,Regular Play,Marcus Andreas Danielsson,26875.0,Left Center Back,88,Sweden,790,['6f18d75a-96e6-45b5-bb5c-8540780b1fe2'],48,,,,,,,,,,,,,,,Sweden,00:00:48.139,Pass,,63.3,22.3,52.1,40.9,,,
,,,,,,,,,,,,,,,,1.370177,,,,,,,,,,,,,,e4ef10d0-1c23-48bf-b705-f8cb7c6e6590,2066,,"[56.4, 41.8]",3788761,45,,,,-0.30919892,,Right Foot,,,,"[85.2, 32.6]",High Pass,,30.233755,,,Emil Peter Forsberg,,,,,,2,Regular Play,Victor Nilsson Lindelöf,3702.0,Right Center Back,88,Sweden,790,['07abc7a2-582e-43d7-9f9c-e11c82612451'],50,,,,,,,,,,,,,,,Sweden,00:00:50.745,Pass,,56.4,41.8,85.2,32.6,,,
,,,,,,,,,,,,,,,,2.036163,,,,,,,,,,,,,,549946cf-9fde-4eab-81b8-58144b092105,2069,,"[85.2, 32.6]",3788761,45,,,,0.98425573,4e7f867d-a221-4a8a-b28a-478cff81e1c6,Left Foot,,,,"[95.7, 48.4]",Low Pass,,18.970766,,,Alexander Isak,True,,,,,2,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,88,Sweden,790,['940646f6-4a3e-48ec-815a-b582f0a5bf4f'],52,,,,,,,,,,,,,,,Sweden,00:00:52.155,Pass,,85.2,32.6,95.7,48.4,,,
,,,,,,,,,,,,,,,,1.111698,,,,,,,,,,,,,,8646fca6-c442-4426-a531-ab27d2b7d80d,2075,,"[120.0, 80.0]",3788761,46,,,,-1.6605202,,Right Foot,,,,"[117.4, 51.1]",High Pass,True,29.01672,Incomplete,,Marcus Berg,,,Inswinging,,Corner,2,From Corner,Sebastian Larsson,5617.0,Right Midfield,89,Sweden,790,"['7e9b6477-56d4-4e8b-8824-3f4d64023a78', '848a86a5-110d-472f-8bca-2b0a2ffa8aad']",25,,,,,,,,,,,,,,,Sweden,00:01:25.960,Pass,,120.0,80.0,117.4,51.1,,,
,,,,,,,,,,,,,,,,1.361201,,,,,,,,,,,,,,69657ef3-f934-45b2-8223-08ab9c0fb428,2082,,"[6.0, 44.0]",3788761,46,,,,-1.0291821,,Right Foot,,,,"[13.4, 31.7]",Ground Pass,,14.354442,,,Milan Škriniar,,,,,Goal Kick,2,From Goal Kick,Martin Dúbravka,3711.0,Goalkeeper,90,Slovakia,908,['d638876a-07bc-4a1e-8168-0fc7c65af5ec'],45,,,,,,,,,,,,,,,Slovakia,00:01:45.622,Pass,,6.0,44.0,13.4,31.7,,,
,,,,,,,,,,,,,,,,1.912797,,,,,,,,,,,,,,bbe66963-1f2a-4665-a2c6-35bd56d58c0a,2085,,"[13.4, 31.7]",3788761,46,,,,1.3093752,,Right Foot,,,,"[19.5, 54.5]",Ground Pass,,23.601906,,,Ľubomír Šatka,,,,,,2,From Goal Kick,Milan Škriniar,6990.0,Left Center Back,90,Slovakia,908,['ca2ca12e-d231-4ce1-877b-c8962e4d5c45'],47,,,,,,,,,,,,,,,Slovakia,00:01:47.707,Pass,,13.4,31.7,19.5,54.5,,,
,,,,,,,,,,,,,,,,1.59241,,,,,,,,,,,,,,3049a0b0-3359-4114-a599-1865a559f660,2088,,"[20.3, 54.9]",3788761,46,,,,1.0897213,,Left Foot,,,,"[29.8, 73.1]",Ground Pass,,20.530222,,,Peter Pekarík,,,,,,2,From Goal Kick,Ľubomír Šatka,30397.0,Right Center Back,90,Slovakia,908,['b32325f1-448d-4631-8ab5-1d0c30e088e7'],50,,,,,,,,,,,,,,,Slovakia,00:01:50.712,Pass,,20.3,54.9,29.8,73.1,,,
,,,,,,,,,,,,,,,,1.7823,,,,,,,,,,,,,,b293173b-0dfc-4b48-814f-73d9af4875ce,2091,,"[31.4, 73.8]",3788761,46,,,,-1.840269,,Right Foot,,,,"[25.6, 52.8]",Ground Pass,,21.786234,,,Ľubomír Šatka,,,,,,2,From Goal Kick,Peter Pekarík,9722.0,Right Back,90,Slovakia,908,['921052ca-16a4-4dea-b9fa-82378a0c0528'],53,,,,,,,,,,,,,,,Slovakia,00:01:53.300,Pass,,31.4,73.8,25.6,52.8,,,
,,,,,,,,,,,,,,,,1.013157,,,,,,,,,,,,,,780114ce-3985-45f5-8d15-edf6d08909e7,2094,,"[26.0, 52.8]",3788761,46,,,,0.25859356,,Right Foot,,,,"[41.5, 56.9]",Ground Pass,,16.03309,,,Juraj Kucka,,,,,,2,From Goal Kick,Ľubomír Šatka,30397.0,Right Center Back,90,Slovakia,908,['be2ee3b0-8759-4e39-9eb0-709bbdfdd0a9'],56,,,,,,,,,,,,,,,Slovakia,00:01:56.029,Pass,,26.0,52.8,41.5,56.9,,,
,,,,,,,,,,,,,,,,1.655972,,,,,,,,,,,,,,829ca045-4a87-4d76-ab7d-981a07901d1e,2097,,"[37.6, 52.3]",3788761,46,,,,-1.6423353,,Left Foot,,,,"[35.4, 21.6]",Ground Pass,,30.778727,,,Milan Škriniar,,,,,,2,From Goal Kick,Juraj Kucka,10919.0,Right Center Midfield,90,Slovakia,908,['074d2555-e12c-4f99-8f3f-2d192ab9d67c'],58,,,,,,,,,,,,,,,Slovakia,00:01:58.223,Pass,,37.6,52.3,35.4,21.6,,,
,,,,,,,,,,,,,,,,1.408121,,,,,,,,,,,,,,6e0f9a84-2417-4707-9c65-a385711a322c,2100,,"[35.4, 21.6]",3788761,47,,,,-1.4791617,,Right Foot,,,,"[37.1, 3.1]",Ground Pass,,18.577944,,,Tomáš Hubočan,,,,,,2,From Goal Kick,Milan Škriniar,6990.0,Left Center Back,90,Slovakia,908,['976a9d16-086d-44c7-a2af-94c34389cfdc'],1,,,,,,,,,,,,,,,Slovakia,00:02:01.074,Pass,,35.4,21.6,37.1,3.1,,,
,,,,,,,,,,,,,,,,1.067167,,,,,,,,,,,,,,98627a72-b8bb-48af-a8f7-62dc9254ecde,2103,,"[38.7, 2.9]",3788761,47,,,,0.887087,,Right Foot,,,,"[45.3, 11.0]",Ground Pass,,10.448445,,,Marek Hamšík,,,,,,2,From Goal Kick,Tomáš Hubočan,4421.0,Left Back,90,Slovakia,908,['0b7ce275-8763-4f18-9a46-280247577f7e'],3,,,,,,,,,,,,,,,Slovakia,00:02:03.497,Pass,,38.7,2.9,45.3,11.0,,,
,,,,,,,,,,,,,,,,1.16008,,,,,,,,,,,,,,449094e8-01dc-4240-aa25-3ba724c8ba7f,2106,,"[45.2, 11.0]",3788761,47,,,,2.8264866,,Right Foot,,,,"[27.1, 16.9]",Ground Pass,,19.037333,,,Milan Škriniar,,,,,,2,From Goal Kick,Marek Hamšík,7025.0,Center Attacking Midfield,90,Slovakia,908,['ba310437-e89d-46a3-b644-4b176dc93e47'],4,,,,,,,,,,,,,,,Slovakia,00:02:04.604,Pass,,45.2,11.0,27.1,16.9,,,
,,,,,,,,,,,,,,,,1.361327,,,,,,,,,,,,,,cab0eaef-b690-4a11-b462-e494dab3b7ea,2109,,"[26.5, 18.5]",3788761,47,,,,1.506468,,Right Foot,,,,"[28.6, 51.1]",Ground Pass,,32.66757,,,Ľubomír Šatka,,,,,,2,From Goal Kick,Milan Škriniar,6990.0,Left Center Back,90,Slovakia,908,['db1eb677-a570-4821-bf87-1fa6b9b303c5'],7,,,,,,,,,,,,,,,Slovakia,00:02:07.155,Pass,,26.5,18.5,28.6,51.1,,,
,,,,,,,,,,,,,,,,1.590229,,,,,,,,,,,,,,02b7cb26-d761-4c0d-b27f-a8fbae1a4f42,2112,,"[28.9, 51.1]",3788761,47,,,,1.2437688,,Right Foot,,,,"[36.6, 73.8]",Ground Pass,,23.970398,,,Peter Pekarík,,,,,,2,From Goal Kick,Ľubomír Šatka,30397.0,Right Center Back,90,Slovakia,908,['e9615b36-a078-4a1e-88f8-1e01d56482cb'],9,,,,,,,,,,,,,,,Slovakia,00:02:09.464,Pass,,28.9,51.1,36.6,73.8,,,
,,,,,,,,,,,,,,,,1.6911,,,,,,,,,,,,,,4f7d9497-0537-49fa-8167-7dd519e30996,2115,,"[36.6, 73.8]",3788761,47,,,,-2.077895,,Right Foot,,,,"[27.6, 57.6]",Ground Pass,,18.532135,,,Ľubomír Šatka,,,,,,2,From Goal Kick,Peter Pekarík,9722.0,Right Back,90,Slovakia,908,['992895b0-fc0b-466e-88df-97ff05eea480'],11,,,,,,,,,,,,,,,Slovakia,00:02:11.094,Pass,,36.6,73.8,27.6,57.6,,,
,,,,,,,,,,,,,,,,1.407298,,,,,,,,,,,,,,d53ef182-a639-4948-ad6a-ae28a5c3fb1f,2118,,"[26.9, 57.5]",3788761,47,,,,-2.4344656,,Left Foot,,,,"[10.4, 43.4]",Ground Pass,,21.703917,,,Martin Dúbravka,,,,,,2,From Goal Kick,Ľubomír Šatka,30397.0,Right Center Back,90,Slovakia,908,['49a7fe50-e100-4366-ac03-c56a2d13db46'],13,,,,,,,,,,,,,,,Slovakia,00:02:13.602,Pass,,26.9,57.5,10.4,43.4,,,
,,,,,,,,,,,,,,,,1.807462,,,,,,,,,,,,,,49ec5b6f-5da0-41ca-81b4-c32eed48e3e2,2121,,"[11.7, 42.4]",3788761,47,,,,-1.4704155,,Right Foot,,,,"[14.5, 14.6]",Ground Pass,,27.94065,,,Milan Škriniar,,,,,,2,From Goal Kick,Martin Dúbravka,3711.0,Goalkeeper,90,Slovakia,908,['c19f768a-77bb-4168-bc2c-c2e564d4bed1'],16,,,,,,,,,,,,,,,Slovakia,00:02:16.417,Pass,,11.7,42.4,14.5,14.6,,,
,,,,,,,,,,,,,,,,1.745775,,,,,,,,,,,,,,39ee759e-ec76-4831-970d-7bdc054533ff,2124,,"[14.2, 12.5]",3788761,47,,,,-0.78138214,,Right Foot,,,,"[26.7, 0.1]",Ground Pass,,17.607101,Out,,Tomáš Hubočan,,,,,,2,From Goal Kick,Milan Škriniar,6990.0,Left Center Back,90,Slovakia,908,['137e8daf-fc4f-4113-b4b7-74592a97f115'],19,,,,,,,,,,,,,,,Slovakia,00:02:19.097,Pass,,14.2,12.5,26.7,0.1,,,
,,,,,,,,,,,,,,,,0.953396,,,,,,,,,,,,,,426d5f5c-85bd-42f0-8c56-0965e4cb46d8,2128,,"[96.5, 80.0]",3788761,47,,,,-1.2529984,,,,,,"[99.0, 72.4]",Low Pass,,8.000625,,,Sebastian Larsson,,,,,Throw-in,2,From Throw In,Mikael Lustig,5612.0,Right Back,91,Sweden,790,['9f2390f2-6b0e-4195-82e3-799f27f779b9'],42,,,,,,,,,,,,,,,Sweden,00:02:42.627,Pass,,96.5,80.0,99.0,72.4,,,
,,,,,,,,,,,,,,,,0.624702,,,,,,,,,,,,,,c017496e-c13b-4206-8b8d-92e196492a0c,2131,,"[99.0, 72.4]",3788761,47,,,,1.8086323,,Right Foot,,,,"[97.4, 79.0]",Low Pass,,6.7911706,,,Mikael Lustig,,,,,,2,From Throw In,Sebastian Larsson,5617.0,Right Midfield,91,Sweden,790,['a3a76101-609e-47bb-9747-a0b9add072ba'],43,,,,,,,,,,,,,,,Sweden,00:02:43.620,Pass,,99.0,72.4,97.4,79.0,,,
,,,,,,,,,,,,,,,,2.068945,,,,,,,,,,,,,,01ed5826-d774-4216-be1c-0cac1559364f,2134,,"[97.4, 79.0]",3788761,47,,,,-0.30551067,,Right Foot,,,,"[110.4, 74.9]",Low Pass,,13.631214,,,Sebastian Larsson,,,,,,2,From Throw In,Mikael Lustig,5612.0,Right Back,91,Sweden,790,['4ffcb530-5072-4ed3-93fd-37f745a23682'],44,,,,,,,,,,,,,,,Sweden,00:02:44.285,Pass,,97.4,79.0,110.4,74.9,,,
,,,,,,,,,,,,,,,,0.245119,,,,,,,,,,,,,,a7c33f07-bf0b-4502-a4da-5d67749aa547,2138,,"[110.6, 75.9]",3788761,47,,,,-1.3521274,,Right Foot,,,,"[112.0, 69.6]",Low Pass,,6.453681,Incomplete,,Emil Peter Forsberg,,,,,,2,From Throw In,Sebastian Larsson,5617.0,Right Midfield,91,Sweden,790,"['09190d28-aed7-411b-84e5-2495f05b5c62', '28c5c5b9-a017-4328-8c79-a042a554966a', '4179ad85-d821-4152-b745-9bdcc1f5fcf3']",46,,,,,,,,,,,,,,,Sweden,00:02:46.394,Pass,True,110.6,75.9,112.0,69.6,,,
,,,,,,,,,,,,,,,,1.69579,,,,,,,,,,,,,,774832ae-eab5-4441-a128-c4a4786cd36c,2141,,"[120.0, 80.0]",3788761,48,,,,-1.8076451,,Right Foot,,,,"[110.2, 39.4]",High Pass,,41.766014,Incomplete,True,Victor Nilsson Lindelöf,,True,Outswinging,,Corner,2,From Corner,Sebastian Larsson,5617.0,Right Midfield,92,Sweden,790,"['7432a074-052e-40d8-89e8-d7a2fe2f7b6d', '747b6622-7cef-4aa0-933b-530fc84dcc86']",22,,,,,,,,,,,,,,,Sweden,00:03:22.539,Pass,,120.0,80.0,110.2,39.4,,,
,,,,,,,,,,,,,,,,2.770082,,,,,,,,,,,,,,c8f841e7-aefb-46a7-8645-98b6d47b2627,2145,,"[85.8, 7.7]",3788761,48,,,,2.3729293,,Right Foot,,,,"[61.5, 31.2]",Ground Pass,,33.804436,,,Ludwig Augustinsson,,,,,Recovery,2,From Corner,Emil Peter Forsberg,5625.0,Left Midfield,92,Sweden,790,['63b8e7ed-71b4-47fd-93c2-3c4f35a997a2'],28,,,,,,,,,,,,,,,Sweden,00:03:28.408,Pass,,85.8,7.7,61.5,31.2,,,
,,,,,,,,,,,,,,,,3.505309,,,,,,,,,,,,,,8d8fc23a-78dd-44ef-93ee-c5322852cc07,2148,,"[59.2, 33.5]",3788761,48,,,,2.7651024,,Left Foot,,,,"[16.2, 50.5]",Ground Pass,,46.238514,,,Robin Olsen,,,,,,2,From Corner,Ludwig Augustinsson,5621.0,Left Back,92,Sweden,790,['7b7a7b8e-1c20-4485-b21f-0e9c0fd76864'],31,,,,,,,,,,,,,,,Sweden,00:03:31.784,Pass,,59.2,33.5,16.2,50.5,,,
,,,,,,,,,,,,,,,,3.438624,,,,,,,,,,,,,,51ffffd9-a332-466a-97c2-df1fbf46fedb,2151,,"[17.7, 52.7]",3788761,48,,,,0.18771648,,Right Foot,,,,"[81.4, 64.8]",High Pass,,64.839035,Incomplete,,Alexander Isak,,,,,,2,From Corner,Robin Olsen,5622.0,Goalkeeper,92,Sweden,790,"['1d314ab3-0a70-4624-bd84-9e9f79bdfa8d', 'cd0e9444-ff47-4333-8b7f-6c6ae4772da6']",39,,,,,,,,,,,,,,,Sweden,00:03:39.419,Pass,,17.7,52.7,81.4,64.8,,,
,,,,,,,,,,,,,,,,0.736506,,,,,,,,,,,,,,9d0eee6e-c81c-4c85-89f1-aa9c9b83de7c,2154,,"[55.3, 15.1]",3788761,48,,,,2.528876,,Right Foot,,,,"[45.2, 22.2]",Low Pass,,12.345849,,,Patrik Hrošovský,,,,,Recovery,2,Regular Play,Marek Hamšík,7025.0,Center Attacking Midfield,93,Slovakia,908,['90a86f51-c734-4cdd-822c-f8b677a04996'],43,,,,,,,,,,,,,,,Slovakia,00:03:43.976,Pass,,55.3,15.1,45.2,22.2,,,
,,,,,,,,,,,,,,,,1.484779,,,,,,,,,,,,,,52a6d0ea-1f8a-4263-ba55-c0f89d2e149b,2158,,"[47.7, 19.0]",3788761,48,,,,3.0053,,Right Foot,,,,"[30.2, 21.4]",Ground Pass,,17.663805,,,Milan Škriniar,,,,,,2,Regular Play,Patrik Hrošovský,16041.0,Left Center Midfield,93,Slovakia,908,['cdbd69f2-6dac-49bc-9a05-e62a25ae50be'],46,,,,,,,,,,,,,,,Slovakia,00:03:46.824,Pass,,47.7,19.0,30.2,21.4,,,
,,,,,,,,,,,,,,,,0.918785,,,,,,,,,,,,,,db9e681a-6354-4f0a-8f2d-a034cda73857,2161,,"[30.2, 21.4]",3788761,48,,,,1.6459235,,Right Foot,,,,"[28.8, 40.0]",Ground Pass,,18.652615,,,Ľubomír Šatka,,,,,,2,Regular Play,Milan Škriniar,6990.0,Left Center Back,93,Slovakia,908,['c3838571-0926-4558-9b8a-aa5fa108e72b'],49,,,,,,,,,,,,,,,Slovakia,00:03:49.231,Pass,,30.2,21.4,28.8,40.0,,,
,,,,,,,,,,,,,,,,1.308774,,,,,,,,,,,,,,0fc5e4f1-0bb3-41ba-a299-711120b1e6ee,2164,,"[26.0, 50.0]",3788761,48,,,,0.36397895,,Right Foot,,,,"[49.1, 58.8]",Ground Pass,,24.719425,,,Juraj Kucka,,,,,,2,Regular Play,Ľubomír Šatka,30397.0,Right Center Back,93,Slovakia,908,['96769c57-2061-4c13-a778-199e0867bf61'],52,,,,,,,,,,,,,,,Slovakia,00:03:52.214,Pass,,26.0,50.0,49.1,58.8,,,
,,,,,,,,,,,,,,,,2.103419,,,,,,,,,,,,,,5b9e69a0-656f-441b-8ff6-5444843b08ef,2171,,"[55.6, 50.4]",3788761,48,,,,-1.2225491,,Right Foot,,,,"[72.3, 4.4]",High Pass,,48.937614,,,Róbert Mak,,True,,,,2,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,93,Slovakia,908,['beabead5-9b15-487b-b60d-617c34ff9e46'],56,,,,,,,,,,,,,,,Slovakia,00:03:56.526,Pass,,55.6,50.4,72.3,4.4,,,
,,,,,,,,,,,,,,,,0.240844,,,,,,,,,,,,,,51442153-b55f-4be7-9562-d57218171e7e,2174,,"[107.2, 18.3]",3788761,49,,,,1.315614,,Left Foot,,,,"[108.4, 22.9]",High Pass,,4.753946,Incomplete,,Martin Koscelník,,,,,,2,Regular Play,Róbert Mak,16307.0,Left Wing,93,Slovakia,908,"['066bd42a-b49c-4e03-91b7-727f10b3eb3d', '99558dbc-49a5-405e-837d-5ad46282d3c2']",6,,,,,,,,,,,,,,,Slovakia,00:04:06.096,Pass,,107.2,18.3,108.4,22.9,,,
,,,,,,,,,,,,,,,,1.615026,,,,,,,,,,,,,,ecedaeff-afdb-4885-9f31-776f9a57affb,2177,,"[120.0, 0.1]",3788761,49,,,,1.764064,,Right Foot,,,,"[112.7, 37.4]",High Pass,,38.00763,Incomplete,True,Ľubomír Šatka,,,Outswinging,,Corner,2,From Corner,Róbert Mak,16307.0,Left Wing,94,Slovakia,908,"['c21d001f-8bd7-485c-a1c2-733ccc6e5414', 'd061c30a-a15c-47ed-8541-bd6f9bc6a8a8']",33,,,,,,,,,,,,,,,Slovakia,00:04:33.556,Pass,,120.0,0.1,112.7,37.4,,,
,,,,,,,,,,,,,,,,1.337142,,,,,,,,,,,,,,ba9ff41f-3fc0-4acc-8175-63eb81046907,2182,,"[108.9, 70.9]",3788761,49,,,,-2.5096185,,Left Foot,,,,"[97.7, 62.7]",Ground Pass,,13.880922,,,Peter Pekarík,,,,,,2,From Corner,Juraj Kucka,10919.0,Right Center Midfield,94,Slovakia,908,['25ca2ccb-5dc1-4c47-838c-9bf2bc0c2e8d'],40,,,,,,,,,,,,,,,Slovakia,00:04:40.217,Pass,,108.9,70.9,97.7,62.7,,,
,,,,,,,,,,,,,,,,0.937959,,,,,,,,,,,,,,f3ea96d4-10e5-448f-bef6-73bf95cc4981,2185,,"[97.7, 62.7]",3788761,49,,,,-1.7396282,cc58f290-6272-417e-9f81-d7fa385b26d9,Right Foot,,,,"[96.2, 53.9]",Ground Pass,,8.926926,,,Ondrej Duda,True,,,,,2,From Corner,Peter Pekarík,9722.0,Right Back,94,Slovakia,908,['ac31418e-83e8-41c8-9f37-b8a2cf89c43d'],42,,,,,,,,,,,,,,,Slovakia,00:04:42.099,Pass,,97.7,62.7,96.2,53.9,,,
,,,,,,,,,,,,,,,,4.002086,,,,,,,,,,,,,,404b7d4f-c225-41f7-959a-06b5d7aa7ac4,2194,,"[7.0, 36.1]",3788761,50,,,,-0.037392635,,Right Foot,,,,"[76.5, 33.5]",High Pass,,69.548615,,,Alexander Isak,,,,,Goal Kick,2,From Goal Kick,Robin Olsen,5622.0,Goalkeeper,95,Sweden,790,['46662b03-fe11-46e5-b6e6-c4a3cedc885a'],24,,,,,,,,,,,,,,,Sweden,00:05:24.081,Pass,,7.0,36.1,76.5,33.5,,,
