ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,1.423186,,,,,,,,,,,8b9f5023-b444-4f83-b8f4-7b43112761b2,2930,,,"[37.6, 32.8]",3788763,73,,,,-0.59030676,,Right Foot,,,"[47.6, 26.1]",Ground Pass,,12.037026,,,,András Schäfer,,,,,,2,Regular Play,Ádám Nagy,7162.0,Center Defensive Midfield,151,Hungary,916,['ceec42ee-2300-4834-880b-aa91a263fd31'],56,,,,,,,,,,,,,,,,Hungary,00:28:56.485,Pass,,37.6,32.8,47.6,26.1,,,
,,,,,,,,,,,,,,,,,1.480484,,,,,,,,,,,8bbe8734-6902-4df2-8499-cc1159897764,2933,,,"[55.7, 24.3]",3788763,74,,,,-1.6558181,,Right Foot,,,"[54.2, 6.7]",Ground Pass,,17.663805,,,,Attila Fiola,,,,,,2,Regular Play,András Schäfer,42822.0,Left Center Midfield,151,Hungary,916,['17a90eab-7135-44f8-bde1-f115c549b81d'],0,,,,,,,,,,,,,,,,Hungary,00:29:00.822,Pass,,55.7,24.3,54.2,6.7,,,
,,,,,,,,,,,,,,,,,1.821321,,,,,,,,,,,93968bda-e230-4d51-a473-762d4330a482,2936,,,"[54.4, 7.4]",3788763,74,,,,2.7535582,,Left Foot,,,"[40.7, 13.0]",Ground Pass,,14.800338,,,,Attila Szalai,,,,,,2,Regular Play,Attila Fiola,11268.0,Left Wing Back,151,Hungary,916,['171be902-3105-4e30-8839-0b7c1d002c75'],2,,,,,,,,,,,,,,,,Hungary,00:29:02.826,Pass,,54.4,7.4,40.7,13.0,,,
,,,,,,,,,,,,,,,,,1.017234,,,,,,,,,,,8797040f-5d85-4008-ace9-970527b96475,2939,,,"[46.8, 15.2]",3788763,74,,,,-0.09585915,,Left Foot,,,"[67.6, 13.2]",Ground Pass,,20.895933,,,,Roland Sallai,,,,,,2,Regular Play,Attila Szalai,46376.0,Left Center Back,151,Hungary,916,['01285220-3af2-48db-a616-597724369935'],9,,,,,,,,,,,,,,,,Hungary,00:29:09.501,Pass,,46.8,15.2,67.6,13.2,,,
,,,,,,,,,,,,,,,,,1.435542,,,,,,,,,,,7df4fe72-fbf2-46d8-a722-f4671d1c9938,2944,,,"[67.7, 10.4]",3788763,74,,,,-2.8559709,,Right Foot,,,"[55.1, 6.7]",Ground Pass,,13.132022,,,,Attila Fiola,,,,,,2,Regular Play,Roland Sallai,19316.0,Right Center Forward,151,Hungary,916,"['4408e299-6dad-496e-baf3-582f0283a0fa', 'e78ea3d6-5759-4039-a41e-b3f500972a36']",11,,,,,,,,,,,,,,,,Hungary,00:29:11.303,Pass,True,67.7,10.4,55.1,6.7,,,
,,,,,,,,,,,,,,,,,1.007046,,,,,,,,,,,de3fb706-8cf1-4531-bb9a-1a658dfdd3cb,2947,,,"[55.1, 6.7]",3788763,74,,,,-0.14832783,,Right Foot,,,"[63.8, 5.4]",Low Pass,,8.79659,,,,Roland Sallai,,,,,,2,Regular Play,Attila Fiola,11268.0,Left Wing Back,151,Hungary,916,['761c0b3a-16be-4657-a1fd-7255af89734f'],13,,,,,,,,,,,,,,,,Hungary,00:29:13.478,Pass,,55.1,6.7,63.8,5.4,,,
,,,,,,,,,,,,,,,,,1.581379,,,,,,,,,,,cc1705ae-ea72-488e-9730-366899be084b,2951,,,"[62.4, 5.9]",3788763,74,,,,0.18776195,,Right Foot,,,"[72.4, 7.8]",Ground Pass,,10.1789,,,,Nemanja Nikolić,,,,,,2,Regular Play,Roland Sallai,19316.0,Right Center Forward,151,Hungary,916,"['a61bd033-b138-406f-9db7-68d2c9fe0df3', 'fe1770f5-5d85-48e0-9871-05533e57103f']",14,,,,,,,,,,,,,,,,Hungary,00:29:14.612,Pass,True,62.4,5.9,72.4,7.8,,,
,,,,,,,,,,,,,,,,,1.542945,,,,,,,,,,,9e19aa47-a97e-4af1-bc3c-d311cad2a90e,2955,,,"[67.6, 7.6]",3788763,74,,,,3.0113811,,Right Foot,,,"[42.4, 10.9]",Ground Pass,,25.415154,,,,Attila Szalai,,,,,,2,Regular Play,Nemanja Nikolić,12723.0,Left Center Forward,151,Hungary,916,"['1d6e482e-acea-4cfb-9eee-74086cfa2ed9', '886c38ae-89a8-4025-b8f2-e1f7fc0cd96e']",17,,,,,,,,,,,,,,,,Hungary,00:29:17.199,Pass,True,67.6,7.6,42.4,10.9,,,
,,,,,,,,,,,,,,,,,0.852926,,,,,,,,,,,33bade94-99ce-4928-85c0-07fea47f2486,2958,,,"[53.1, 7.0]",3788763,74,,,,0.24335529,,Left Foot,,,"[67.6, 10.6]",Ground Pass,,14.940214,,,,Nemanja Nikolić,,,,,,2,Regular Play,Attila Szalai,46376.0,Left Center Back,151,Hungary,916,['56ee9460-7630-4cd8-b42d-50f11ca35faa'],21,,,,,,,,,,,,,,,,Hungary,00:29:21.699,Pass,,53.1,7.0,67.6,10.6,,,
,,,,,,,,,,,,,,,,,0.754405,,,,,,,,,,,b863661b-959b-4e45-aa0b-d28ef97a4db4,2961,,,"[67.7, 10.6]",3788763,74,,,,-1.5400368,,Right Foot,,,"[67.9, 4.1]",Ground Pass,,6.503076,,,,Attila Fiola,,,,,,2,Regular Play,Nemanja Nikolić,12723.0,Left Center Forward,151,Hungary,916,['bb265b85-0d71-4b31-8f89-55d62304563c'],22,,,,,,,,,,,,,,,,Hungary,00:29:22.592,Pass,,67.7,10.6,67.9,4.1,,,
,,,,,,,,,,,,,,,,,0.186904,,,,,,,,,,,1e63fc6e-6ebd-4316-96e4-86ae6d194700,2968,,,"[46.8, 74.9]",3788763,74,,,,-0.071307465,,Right Foot,,,"[49.6, 74.7]",Low Pass,,2.8071337,,Incomplete,,Ousmane Dembélé,,,,,Recovery,2,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,151,Hungary,916,"['1577fdb8-9104-45f7-827b-ebe539858b47', 'eef30a96-5772-4919-a469-b3b229d5a3d3']",26,,,,,,,,,,,,,,,,France,00:29:26.482,Pass,,46.8,74.9,49.6,74.7,,,
,,,,,,,,,,,,,,,,,1.303913,,,,,,,,,,,5b8d1776-3411-4adf-b688-653b7314005d,2982,,,"[76.1, 0.1]",3788763,75,,,,0.5205808,,,,,"[91.1, 8.7]",High Pass,,17.29046,,Incomplete,,Tamás Cseri,,,,,Throw-in,2,From Throw In,Attila Fiola,11268.0,Left Wing Back,152,Hungary,916,"['164c9105-b0cc-434a-a5b8-18b4460faf01', '5aaed445-c338-4965-ab72-29b1940c6a31']",34,,,,,,,,,,,,,,,,Hungary,00:30:34.628,Pass,,76.1,0.1,91.1,8.7,,,
,,,,,,,,,,,,,,,,,1.136665,,,,,,,,,,,822be270-6f0b-44b9-80e3-f994670859a0,2986,,,"[87.4, 0.1]",3788763,75,,,,0.7528893,,,,,"[100.1, 12.0]",Low Pass,,17.404022,,,,Nemanja Nikolić,,,,,Throw-in,2,From Throw In,Attila Fiola,11268.0,Left Wing Back,153,Hungary,916,['afc279b8-6505-4819-b8bc-dea7434f582e'],45,,,,,,,,,,,,,,,,Hungary,00:30:45.046,Pass,,87.4,0.1,100.1,12.0,,,
,,,,,,,,,,,,,,,,,1.320036,,,,,,,,,,,a4e107a8-431c-4d79-b387-ddd2af802640,2990,,,"[99.6, 11.7]",3788763,75,,,,-2.4597192,,Right Foot,,,"[91.1, 4.8]",Ground Pass,,10.948059,,,,Attila Fiola,,,,,,2,From Throw In,Nemanja Nikolić,12723.0,Left Center Forward,153,Hungary,916,"['5e46254d-c464-4c5f-8325-678caa9595c3', 'ad3eb81b-fc87-4deb-aed8-2dd8d06c56ca']",46,,,,,,,,,,,,,,,,Hungary,00:30:46.349,Pass,True,99.6,11.7,91.1,4.8,,,
,,,,,,,,,,,,,,,,,0.669025,,,,,,,,,,,80f7ee7d-368f-4e62-9702-697f29e8753b,2993,,,"[91.2, 5.0]",3788763,75,,,,-0.053794205,,Right Foot,,,"[104.2, 4.3]",Ground Pass,,13.018832,,,,Roland Sallai,,,,,,2,From Throw In,Attila Fiola,11268.0,Left Wing Back,153,Hungary,916,['48e6e62e-c5fc-4dd2-a54b-d93b1b901a84'],47,,,,,,,,,,,,,,,,Hungary,00:30:47.777,Pass,,91.2,5.0,104.2,4.3,,,
,,,,,,,,,,,,,,,,,1.395273,,,,,,,,,,,964b9c33-a65b-43cf-9ebb-9b3f9beeb0a3,2996,,,"[114.4, 9.8]",3788763,75,,,,1.5265774,,Left Foot,,,"[114.9, 21.1]",Ground Pass,,11.311056,,Incomplete,,,,,,,,2,From Throw In,Roland Sallai,19316.0,Right Center Forward,153,Hungary,916,['08e1b5ee-840b-4500-a567-d462e9edcb30'],50,,,,,,,,,,,,,,,,Hungary,00:30:50.873,Pass,,114.4,9.8,114.9,21.1,,,
,,,,,,,,,,,,,,,,,4.164557,,,,,,,,,,,f2704e8a-473b-4ce4-bea1-147707dc8ac8,2999,,,"[10.0, 34.9]",3788763,75,,,,-0.04432003,,Drop Kick,,,"[79.9, 31.8]",High Pass,,69.968704,,,,Olivier Giroud,,,,,,2,From Keeper,Hugo Lloris,3099.0,Goalkeeper,154,France,771,['db15ef1c-82d6-418f-85f5-7791bcc09aaf'],55,,,,,,,,,,,,,,,,France,00:30:55.719,Pass,,10.0,34.9,79.9,31.8,,,
,,,,,,,,,,,,,,,,,0.893099,,,,,,,,,,,72d83e61-f66e-4ca8-b6b1-401f3a1c1963,3005,,,"[56.3, 65.0]",3788763,76,,,,1.5265774,,Left Foot,,,"[56.8, 76.3]",Ground Pass,,11.311056,,,,Loïc Négo,,,,,,2,Regular Play,Tamás Cseri,46378.0,Left Center Midfield,155,Hungary,916,['dd770157-09d9-4bfd-af94-540859245bd9'],6,,,,,,,,,,,,,,,,Hungary,00:31:06.104,Pass,,56.3,65.0,56.8,76.3,,,
,,,,,,,,,,,,,,,,,0.891583,,,,,,,,,,,806cf959-3671-48f7-b9ee-52c4f154439c,3008,,,"[56.8, 76.6]",3788763,76,,,,0.06307412,,Right Foot,,,"[66.3, 77.2]",Ground Pass,,9.518929,,,,Tamás Cseri,,,,,,2,Regular Play,Loïc Négo,16741.0,Right Wing Back,155,Hungary,916,['8d5180aa-5dfd-4fb6-bb97-b9636bbe2f77'],9,,,,,,,,,,,,,,,,Hungary,00:31:09.529,Pass,,56.8,76.6,66.3,77.2,,,
,,,,,,,,,,,,,,,,,1.354835,,,,,,,,,,,686f7d7e-3dd6-4995-b5e4-cebd10678721,3013,,,"[54.4, 0.1]",3788763,76,,,,2.6984901,,,,,"[42.6, 5.7]",Low Pass,,13.061394,,,,Corentin Tolisso,,,,,Throw-in,2,From Throw In,Lucas Digne,6849.0,Left Back,156,France,771,['ee6f9483-094b-44f9-b96a-153d83199a91'],15,,,,,,,,,,,,,,,,France,00:31:15.084,Pass,,54.4,0.1,42.6,5.7,,,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,f07458fd-8c45-412a-8019-c3cd78499ce6,3016,,,"[42.4, 7.5]",3788763,76,,,,1.7921985,,Right Foot,,,"[36.3, 34.6]",Ground Pass,,27.77805,,,,Raphaël Varane,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Right Defensive Midfield,156,France,771,['a167f943-63b1-4fa0-b5c3-854dcc3b0d3b'],18,,,,,,,,,,,,,,,,France,00:31:18.039,Pass,,42.4,7.5,36.3,34.6,,,
,,,,,,,,,,,,,,,,,1.46287,,,,,,,,,,,d530a798-7078-4832-99fd-efc84489d751,3019,,,"[51.1, 48.4]",3788763,76,,,,1.110633,,Left Foot,,,"[62.5, 71.4]",Ground Pass,,25.670216,,,,Benjamin Pavard,,,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,156,France,771,['ad5d2cfb-b270-443b-87f0-01e8cf529fac'],23,,,,,,,,,,,,,,,,France,00:31:23.879,Pass,,51.1,48.4,62.5,71.4,,,
,,,,,,,,,,,,,,,,,0.868322,,,,,,,,,,,795c2cee-e20e-443c-8a07-3a6846e7263a,3022,,,"[62.7, 71.6]",3788763,76,,,,0.402114,,Left Foot,,,"[71.4, 75.3]",Ground Pass,,9.4541,,,,Ousmane Dembélé,,,,,,2,From Throw In,Benjamin Pavard,5476.0,Right Back,156,France,771,['9d73aae2-bd27-4aa5-ba08-6e8840fdd69f'],25,,,,,,,,,,,,,,,,France,00:31:25.921,Pass,,62.7,71.6,71.4,75.3,,,
,,,,,,,,,,,,,,,,,0.70092,,,,,,,,,,,06a3cab9-91f7-4c4c-a4d4-c5b108d7b223,3030,,,"[54.0, 5.6]",3788763,76,,,,-0.124354996,,Right Foot,,,"[64.4, 4.3]",Ground Pass,,10.480935,,,,Attila Fiola,,,,,,2,From Throw In,Roland Sallai,19316.0,Right Center Forward,156,France,771,['9aa4cc9a-ed64-4f84-bb20-2442b2d41864'],32,,,,,,,,,,,,,,,,Hungary,00:31:32.211,Pass,,54.0,5.6,64.4,4.3,,,
,,,,,,,,,,,,,,,,,0.573504,,,,,,,,,,,348bb4e5-1170-4299-aadb-778d505f6691,3032,,,"[63.5, 4.1]",3788763,76,,,,1.9138203,,Right Foot,,,"[62.0, 8.3]",Ground Pass,,4.4598207,,Incomplete,,Tamás Cseri,,,,,,2,From Throw In,Attila Fiola,11268.0,Left Wing Back,156,France,771,"['ba733405-5850-44b1-b964-385bce8d0a09', 'dd78bdc8-baae-4722-8045-cc5a3b740370']",32,,,,,,,,,,,,,,,,Hungary,00:31:32.912,Pass,,63.5,4.1,62.0,8.3,,,
,,,,,,,,,,,True,,,,,,0.731383,,,,,,,,,,,dd78bdc8-baae-4722-8045-cc5a3b740370,3034,,,"[58.1, 71.8]",3788763,76,,,,0.39852244,,Right Foot,,,"[63.8, 74.2]",Ground Pass,,6.1846585,,,,Ousmane Dembélé,,,,,Interception,2,From Throw In,N''Golo Kanté,3961.0,Left Defensive Midfield,156,France,771,"['15916321-03a3-4985-8df3-b69a5ed57627', '348bb4e5-1170-4299-aadb-778d505f6691']",33,,,,,,,,,,,,,,,,France,00:31:33.485,Pass,,58.1,71.8,63.8,74.2,,,
,,,,,,,,,,,,,,,,,2.739871,,,,,,,,,,,d658a3f1-56b5-4938-a324-40b784ef4dda,3038,,,"[39.4, 22.2]",3788763,76,,,,-1.7753042,,Right Foot,,,"[36.6, 8.7]",Ground Pass,,13.787313,,,,Tamás Cseri,,,,,Recovery,2,From Throw In,Ádám Nagy,7162.0,Center Defensive Midfield,156,France,771,['7898dcd4-434e-44ca-bcb4-32ae742dcbae'],37,,,,,,,,,,,,,,,,Hungary,00:31:37.961,Pass,,39.4,22.2,36.6,8.7,,,
,,,,,,,,,,,,,,,,,0.755014,,,,,,,,,,,a9088558-5cdd-484e-a04e-2edf69cfdfdd,3045,,,"[50.1, 68.6]",3788763,76,,,,-1.4934317,,Right Foot,,,"[51.1, 55.7]",Ground Pass,,12.938702,,,,Corentin Tolisso,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Left Defensive Midfield,156,France,771,['3cfcf1f8-840c-4ca1-a55a-336d083bb369'],46,,,,,,,,,,,,,,,,France,00:31:46.908,Pass,,50.1,68.6,51.1,55.7,,,
,,,,,,,,,,,,,,,,,1.506603,,,,,,,,,,,35d8415e-8c83-4d45-9e61-df5fd0e02de7,3048,,,"[51.3, 54.5]",3788763,76,,,,-1.0099417,,Right Foot,,,"[63.8, 34.6]",Ground Pass,,23.500214,,,,Antoine Griezmann,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Right Defensive Midfield,156,France,771,['19984926-2665-478c-80e2-a5e626e55ae0'],48,,,,,,,,,,,,,,,,France,00:31:48.983,Pass,,51.3,54.5,63.8,34.6,,,
,,,,,,,,,,,,,,,,,3.727804,,,,,,,,,,,3c78f13d-5faa-4e8c-9428-f7d2978b0dfa,3051,,,"[87.7, 25.7]",3788763,76,,,,-1.04473,,Left Foot,,,"[100.3, 4.0]",Ground Pass,,25.092827,,,,Lucas Digne,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,156,France,771,['61276831-909b-46c2-a3a4-905f438aab7f'],54,,,,,,,,,,,,,,,,France,00:31:54.289,Pass,,87.7,25.7,100.3,4.0,,,
,,,,,,,,,,,,,,,,,1.05429,,,,,,,,,,,d7d20f2f-9ed5-40c7-a35b-0cd733cbd54d,3054,,,"[102.9, 4.0]",3788763,76,,,,2.5136778,,Left Foot,,,"[89.4, 13.8]",Ground Pass,,16.682026,,,,Kylian Mbappé Lottin,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,156,France,771,['5ab5144b-3c68-40e1-87ad-f2446418e166'],58,,,,,,,,,,,,,,,,France,00:31:58.857,Pass,,102.9,4.0,89.4,13.8,,,
,,,,,,,,,,,,,,,,,1.013256,,,,,,,,,,,3dedf3fb-720d-4ace-8670-546d643b0b40,3057,,,"[95.7, 12.3]",3788763,77,,,,2.40328,,Right Foot,,,"[85.7, 21.4]",Ground Pass,,13.520725,,,,Corentin Tolisso,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Left Wing,156,France,771,['cc9b31e0-d08c-43ef-aee1-8b9b3965df50'],1,,,,,,,,,,,,,,,,France,00:32:01.130,Pass,,95.7,12.3,85.7,21.4,,,
,,,,,,,,,,,,,,,,,0.746744,,,,,,,,,,,045d981c-1460-4686-84d2-6b7470d2db26,3060,,,"[84.0, 20.7]",3788763,77,,,,0.060794555,,Right Foot,,,"[95.5, 21.4]",Ground Pass,,11.521285,,,,Antoine Griezmann,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Right Defensive Midfield,156,France,771,['40325a78-523a-4ed4-9991-6b032e39073c'],5,,,,,,,,,,,,,,,,France,00:32:05.063,Pass,,84.0,20.7,95.5,21.4,,,
,,,,,,,,,,,,,,,,,0.964427,,,,,,,,,,,18ef598d-3b8c-4475-8d43-d9ef02b54a5a,3063,,,"[93.6, 22.3]",3788763,77,,,,-2.7314653,,Left Foot,,,"[84.4, 18.3]",Ground Pass,,10.031949,,,,Corentin Tolisso,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,156,France,771,['a18f2751-59ca-4baa-b1c0-ae9462afdbfe'],6,,,,,,,,,,,,,,,,France,00:32:06.970,Pass,,93.6,22.3,84.4,18.3,,,
,,,,,,,,,,,,,,,,,1.002275,,,,,,,,,,,5063b8db-38df-443f-8ffb-84b67f91d707,3066,,,"[82.5, 19.7]",3788763,77,,,,2.6224465,,Right Foot,,,"[69.2, 27.3]",Ground Pass,,15.31829,,,,Presnel Kimpembe,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Right Defensive Midfield,156,France,771,['be20ca05-7868-4d21-a1b5-46284373b23a'],9,,,,,,,,,,,,,,,,France,00:32:09.654,Pass,,82.5,19.7,69.2,27.3,,,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,1267b513-b71f-4159-a74c-f2d649297f9f,3069,,,"[67.9, 31.4]",3788763,77,,,,1.6937681,,Left Foot,,,"[65.7, 49.2]",Ground Pass,,17.93544,,,,Raphaël Varane,,,,,,2,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,156,France,771,['40d41f11-d484-4b90-88ab-06036e61ff45'],12,,,,,,,,,,,,,,,,France,00:32:12.015,Pass,,67.9,31.4,65.7,49.2,,,
,,,,,,,,,,,,,,,,,1.556299,,,,,,,,,,,100c714e-25b3-46fe-8764-ada00dc9d913,3072,,,"[66.1, 50.5]",3788763,77,,,,0.9438226,,Left Foot,,,"[80.3, 70.1]",Ground Pass,,24.203306,,,,Benjamin Pavard,,,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,156,France,771,['3bc2131e-fce4-4f1e-9c20-ec2912600e40'],14,,,,,,,,,,,,,,,,France,00:32:14.175,Pass,,66.1,50.5,80.3,70.1,,,
,,,,,,,,,,,,,,,,,1.30835,,,,,,,,,,,fdb18b62-6e0d-4a96-8699-5c6fc2905744,3075,,,"[83.5, 71.2]",3788763,77,,,,0.23472261,,Right Foot,,,"[97.3, 74.5]",Ground Pass,,14.18908,,,,Ousmane Dembélé,,,,,,2,From Throw In,Benjamin Pavard,5476.0,Right Back,156,France,771,['d3935d9c-3141-42d8-86bf-f9f144a3373b'],17,,,,,,,,,,,,,,,,France,00:32:17.451,Pass,,83.5,71.2,97.3,74.5,,,
,,,,,,,,,,,,,,,,,1.790147,,,,,,,,,,,74c8549d-3f8b-4fbb-a383-dde75e6ed1ce,3081,,,"[98.3, 80.0]",3788763,77,,,,-2.9056523,,,,,"[69.6, 73.1]",Low Pass,,29.517792,,,,Raphaël Varane,,,,,Throw-in,2,From Throw In,Benjamin Pavard,5476.0,Right Back,157,France,771,['5c108b5c-e763-42e5-a5e0-99c9c5e0164d'],27,,,,,,,,,,,,,,,,France,00:32:27.599,Pass,,98.3,80.0,69.6,73.1,,,
,,,,,,,,,,,,,,,,,1.79175,,,,,,,,,,,c57b325d-ef3d-4b73-af15-1b35102ca727,3084,,,"[69.4, 71.8]",3788763,77,,,,-1.5469913,,Right Foot,,,"[70.3, 34.0]",Low Pass,,37.81071,,,,Corentin Tolisso,,,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,157,France,771,['493a4362-07fb-4e41-a2ae-67956be74b88'],30,,,,,,,,,,,,,,,,France,00:32:30.510,Pass,,69.4,71.8,70.3,34.0,,,
,,,,,,,,,,,,,,,,,0.930306,,,,,,,,,,,aa35e58d-8744-4d03-8b68-7eea966a433d,3087,,,"[77.2, 29.4]",3788763,77,,,,-1.5096482,,Right Foot,,,"[78.1, 14.7]",Ground Pass,,14.727526,,,,Lucas Digne,,,,,,2,From Throw In,Corentin Tolisso,5480.0,Right Defensive Midfield,157,France,771,['a5ed529f-1f3c-4d20-9e75-439baf0d0734'],34,,,,,,,,,,,,,,,,France,00:32:34.901,Pass,,77.2,29.4,78.1,14.7,,,
,,,,,,,,,,,,,,,,,1.960171,,,,,,,,,,,55190d38-e305-4617-bab2-e9c18de351a6,3090,,,"[78.3, 12.9]",3788763,77,,,,2.1091223,,Left Foot,,,"[65.7, 34.0]",Ground Pass,,24.575802,,,,Presnel Kimpembe,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,157,France,771,['2bb5868e-4c36-425f-8ef0-62f1209ebbe2'],37,,,,,,,,,,,,,,,,France,00:32:37.592,Pass,,78.3,12.9,65.7,34.0,,,
,,,,,,,,,,,,,,,,,1.95779,,,,,,,,,,,68f41154-f18d-4257-a32f-d197a0a89fb9,3093,,,"[65.1, 34.2]",3788763,77,,,,1.3355639,,Left Foot,,,"[73.8, 70.5]",Ground Pass,,37.328007,,,,Benjamin Pavard,,,,,,2,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,157,France,771,['bfbd5230-c74e-4a76-8015-09bf7aa775e5'],40,,,,,,,,,,,,,,,,France,00:32:40.561,Pass,,65.1,34.2,73.8,70.5,,,
,,,,,,,,,,,,,,,,,1.110608,,,,,,,,,,,2a235bfd-3a07-4eb2-b65f-6a48b3da3114,3096,,,"[75.1, 71.6]",3788763,77,,,,0.19509141,,Right Foot,,,"[91.8, 74.9]",Ground Pass,,17.022926,,,,Ousmane Dembélé,,,,,,2,From Throw In,Benjamin Pavard,5476.0,Right Back,157,France,771,['9f429486-01ff-4735-8d74-1a19b2534c93'],43,,,,,,,,,,,,,,,,France,00:32:43.718,Pass,,75.1,71.6,91.8,74.9,,,
,,,,,,,,,,,,,,,,,0.6232,,,,,,,,,,,7c4ebb1f-bb5b-4aa1-ab44-960dd30cc69d,3099,,,"[103.3, 74.9]",3788763,77,,,,-1.2780231,,Right Foot,,,"[109.6, 54.0]",High Pass,,21.82888,,Incomplete,,Olivier Giroud,,,,,,2,From Throw In,Ousmane Dembélé,5477.0,Right Wing,157,France,771,"['62f850c9-01d9-4afb-91d3-119bc7009705', 'c16cbf35-5d50-4fc4-a61b-8841cfabc747']",47,,,,,,,,,,,,,,,,France,00:32:47.751,Pass,,103.3,74.9,109.6,54.0,,,
,,,,,,,,,,,,,,,,,0.271416,,,,,,,,,,,b9366199-288d-4822-a0b3-42e4d1f99b7a,3103,,,"[89.4, 44.0]",3788763,77,,,,-0.06442684,,Head,,,"[92.5, 43.8]",Low Pass,,3.1064448,,Incomplete,,Antoine Griezmann,,,,,Recovery,2,From Throw In,N''Golo Kanté,3961.0,Left Defensive Midfield,157,France,771,"['0f3058a7-aedd-4bf8-8e80-018d140764e1', 'f75fe32f-e6cc-4219-b629-24621cf6d38f']",51,,,,,,,,,,,,,,,,France,00:32:51.327,Pass,,89.4,44.0,92.5,43.8,,,
,,,,,,,,,,,,,,,,,1.110182,,,,,,,,,,,d620edb0-453a-4f3a-abe2-58f35a676167,3111,,,"[33.9, 39.4]",3788763,78,,,,1.4897244,,Left Foot,,,"[35.2, 55.4]",Ground Pass,,16.052725,,,,Endre Botka,,,,,Free Kick,2,From Free Kick,Willi Orban,8509.0,Center Back,159,Hungary,916,['3cf697e9-1f82-4608-8222-0ce9834a1a87'],18,,,,,,,,,,,,,,,,Hungary,00:33:18.240,Pass,,33.9,39.4,35.2,55.4,,,
,,,,,,,,,,,,,,,,,1.48678,,,,,,,,,,,35545df3-4481-41ca-a764-7f3eddb3961e,3114,,,"[39.4, 64.2]",3788763,78,,,,-2.239703,,Right Foot,,,"[31.1, 53.7]",Ground Pass,,13.384319,,,,Willi Orban,,,,,,2,From Free Kick,Endre Botka,31887.0,Right Center Back,159,Hungary,916,['c478f009-8f69-41a6-a404-6cb70a4f54db'],22,,,,,,,,,,,,,,,,Hungary,00:33:22.734,Pass,,39.4,64.2,31.1,53.7,,,
,,,,,,,,,,,,,,,,,1.76685,,,,,,,,,,,6bb313a7-c691-446e-be31-ed728512e46a,3118,,,"[32.0, 54.8]",3788763,78,,,,0.9189272,,Right Foot,,,"[49.4, 77.6]",Ground Pass,,28.681004,,,,Loïc Négo,,,,,,2,From Free Kick,Willi Orban,8509.0,Center Back,159,Hungary,916,"['baf6f2f6-c4cd-49b0-8787-1cbcccec283c', 'd8ef6670-acd8-4639-befb-683009eb3a1c']",25,,,,,,,,,,,,,,,,Hungary,00:33:25.161,Pass,True,32.0,54.8,49.4,77.6,,,
