ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,1.542799,,,,,,,,,97d6c690-9a2d-4012-95c2-94c2475213e3,457,,"[10.4, 44.5]",3788749,10,,,,,-0.86582136,,Keeper Arm,,,"[25.8, 26.4]",,Ground Pass,,23.76489,,,,Jan Bednarek,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,19,Poland,789,['dfb036a3-52d6-474a-bf90-e1c7b10a38b4'],57,,,,,,,,,,,,,,Poland,00:10:57.263,Pass,,10.4,44.5,25.8,26.4,,,
,,,,,,,,,,,,,,,,,1.849248,,,,,,,,,f56fe687-b4b5-48d9-901a-f0680ee7003f,460,,"[33.7, 23.2]",3788749,11,,,,,1.487655,,Right Foot,,,"[36.9, 61.6]",,Ground Pass,,38.533104,,,,Bartosz Bereszyński,,,,,,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,19,Poland,789,['be484559-918b-467f-b16b-36f65e7492ae'],2,,,,,,,,,,,,,,Poland,00:11:02.228,Pass,,33.7,23.2,36.9,61.6,,,
,,,,,,,,,,,,,,,,,0.906691,,,,,,,,,b6c05994-7af8-492e-a375-9c8f36285d34,463,,"[42.8, 62.3]",3788749,11,,,,,1.2141762,,Right Foot,,,"[46.6, 72.5]",,Ground Pass,,10.884851,,,,Mateusz Andrzej Klich,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Right Center Back,19,Poland,789,['9fe4ae0d-f16f-4a39-814b-f39e775bf51d'],6,,,,,,,,,,,,,,Poland,00:11:06.168,Pass,,42.8,62.3,46.6,72.5,,,
,,,,,,,,,,,,,,,,,2.444251,,,,,,,,,55f63fe1-23ee-4b40-b4d3-67dea3d6133e,466,,"[47.8, 70.4]",3788749,11,,,,,-1.8627543,,Right Foot,,,"[36.8, 33.8]",,Ground Pass,,38.217274,,,,Kamil Glik,,,,,,1,Regular Play,Mateusz Andrzej Klich,9622.0,Right Center Midfield,19,Poland,789,['e70e54f0-cd39-44a4-883b-174b0c9b346c'],9,,,,,,,,,,,,,,Poland,00:11:09.979,Pass,,47.8,70.4,36.8,33.8,,,
,,,,,,,,,,,,,,,,,1.572342,,,,,,,,,9d42a5cb-081d-4350-897a-0e1004c95498,468,,"[37.6, 33.1]",3788749,11,,,,,-0.91882885,,Right Foot,,,"[50.5, 16.2]",,Ground Pass,,21.260761,,,,Jan Bednarek,,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,19,Poland,789,['7c646db3-65b8-4eb7-af7f-67dc2c6c5b68'],12,,,,,,,,,,,,,,Poland,00:11:12.423,Pass,,37.6,33.1,50.5,16.2,,,
,,,,,,,,,,,,,,,,,2.743184,,,,,,,,,1098448b-da66-4265-a6de-c3b99d2e14a0,471,,"[53.5, 18.7]",3788749,11,,,,,0.92424136,,Right Foot,,,"[96.9, 76.2]",,High Pass,,72.04034,,,,Kamil Jóźwiak,,True,,,,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,19,Poland,789,['e6ad9688-242e-4244-915d-0398a10c4937'],15,,,,,,,,,,,,,,Poland,00:11:15.576,Pass,,53.5,18.7,96.9,76.2,,,
,,,,,,,,,,,,,,,,,2.041414,,,,,,,,,ca3c00ec-7a53-4cd8-aebe-7fe19847bcb9,473,,"[96.9, 76.3]",3788749,11,,,,,-0.3515731,,Head,,,"[119.8, 67.9]",,Low Pass,,24.392008,,Out,,,,,,,,1,Regular Play,Kamil Jóźwiak,4673.0,Right Wing Back,19,Poland,789,,18,,,,,,,,,,,,,,Poland,00:11:18.319,Pass,,96.9,76.3,119.8,67.9,,,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,e68dcf42-b5e1-47ed-9448-d5636ac7d171,474,,"[7.0, 44.1]",3788749,11,,True,,,-1.2176574,,Right Foot,,,"[18.5, 12.9]",,Ground Pass,,33.25192,,,,Tomáš Hubočan,,,,,Goal Kick,1,From Goal Kick,Martin Dúbravka,3711.0,Goalkeeper,20,Slovakia,908,['e88e67b3-3a1e-4c04-8713-6a5c195eda1b'],27,,,,,,,,,,,,,,Slovakia,00:11:27.829,Pass,,7.0,44.1,18.5,12.9,,,
,,,,,,,,,,,,,,,,,0.82842,,,,,,,,,0dbaf2d9-4054-4dbe-ac59-053a6d6a2dcb,476,,"[26.8, 16.8]",3788749,11,,True,,,-0.6769149,,Left Foot,,,"[38.0, 7.8]",,Ground Pass,,14.36802,,,,Róbert Mak,,,,,,1,From Goal Kick,Tomáš Hubočan,4421.0,Left Back,20,Slovakia,908,['7a439a2e-5cbf-496b-84b9-a91544f71891'],32,,,,,,,,,,,,,,Slovakia,00:11:32.990,Pass,,26.8,16.8,38.0,7.8,,,
,,,,,,,,,,,,,,,,,0.728345,,,,,,,,,10aec6ff-dab1-4a46-8708-b185a958cd53,478,,"[38.0, 7.6]",3788749,11,,,,,2.6251097,,Right Foot,,,"[29.9, 12.2]",,Ground Pass,,9.315042,,,,Jakub Hromada,,,,,,1,From Goal Kick,Róbert Mak,16307.0,Left Wing,20,Slovakia,908,['03d94de2-4f1a-4d44-8731-01d038409827'],33,,,,,,,,,,,,,,Slovakia,00:11:33.818,Pass,,38.0,7.6,29.9,12.2,,,
,,,,,,,,,,,,,,,,,3.764525,,,,,,,,,4307a8c0-9d72-4be0-a430-46b43367bc26,480,,"[29.9, 12.2]",3788749,11,,,,,-0.0038095054,,Left Foot,,,"[82.4, 12.0]",,High Pass,,52.50038,,Incomplete,,Marek Hamšík,,,,,,1,From Goal Kick,Jakub Hromada,20002.0,Left Defensive Midfield,20,Slovakia,908,"['04c1076f-8c50-41eb-a784-fd2e3799d3a1', 'ec72b35f-9542-4094-8e74-388b76158f25']",34,,,,,,,,,,,,,,Slovakia,00:11:34.547,Pass,,29.9,12.2,82.4,12.0,,,
,,,,,,,,,,,,,,,,,3.567703,,,,,,,,,04c1076f-8c50-41eb-a784-fd2e3799d3a1,483,,"[37.7, 68.1]",3788749,11,,,,,-2.4997096,,Left Foot,,,"[8.0, 45.9]",,Ground Pass,,37.080048,,,,Wojciech Szczęsny,,,,,Recovery,1,Regular Play,Kamil Glik,3034.0,Center Back,21,Poland,789,"['4307a8c0-9d72-4be0-a430-46b43367bc26', '826a1195-1a37-4ce0-9e90-060c8066e44d', 'aea4ee3a-2481-4733-b7bb-3c96e8e410bb']",38,,,,,,,,,,,,,,Poland,00:11:38.311,Pass,True,37.7,68.1,8.0,45.9,,,
,,,,,,,,,,,,,,,,,1.634856,,,,,,,,,657735bf-fc99-46ce-8320-b72df457e3d1,485,,"[8.2, 45.9]",3788749,11,,,,,0.16743177,,Right Foot,,,"[29.5, 49.5]",,Ground Pass,,21.602083,,,,Grzegorz Krychowiak,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,21,Poland,789,['50d91626-0939-407c-8bcd-8280659c38f8'],41,,,,,,,,,,,,,,Poland,00:11:41.879,Pass,,8.2,45.9,29.5,49.5,,,
,,,,,,,,,,,,,,,,,1.910858,,,,,,,,,f94dfe34-409f-409a-8528-de8e44fa0118,488,,"[28.1, 51.6]",3788749,11,,,,,1.7120711,,Right Foot,,,"[24.9, 74.1]",,Ground Pass,,22.726416,,,,Kamil Glik,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,21,Poland,789,['6bf0a43a-6a2f-4add-9349-c3dcd37c9f0b'],44,,,,,,,,,,,,,,Poland,00:11:44.726,Pass,,28.1,51.6,24.9,74.1,,,
,,,,,,,,,,,,,,,,,2.026149,,,,,,,,,d59f559e-33b2-4c2d-836f-67123d29cc97,492,,"[24.3, 70.9]",3788749,11,,,,,-2.1087916,,Right Foot,,,"[9.8, 46.6]",,Ground Pass,,28.29735,,,,Wojciech Szczęsny,,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,21,Poland,789,['70fd13bb-9a25-4689-9cd0-87a9ded55963'],48,,,,,,,,,,,,,,Poland,00:11:48.006,Pass,,24.3,70.9,9.8,46.6,,,
,,,,,,,,,,,,,,,,,1.429427,,,,,,,,,b8c85445-f114-482d-b8f4-ec55371e9cff,495,,"[15.9, 42.5]",3788749,11,,,,,-1.140587,,Right Foot,,,"[26.5, 19.4]",,Ground Pass,,25.41594,,,,Jan Bednarek,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,21,Poland,789,['50655476-8e08-4d5a-9f76-8908965d1c39'],52,,,,,,,,,,,,,,Poland,00:11:52.034,Pass,,15.9,42.5,26.5,19.4,,,
,,,,,,,,,,,,,,,,,1.130293,,,,,,,,,2fe358ca-1664-4817-a923-1935b92c94f6,498,,"[33.7, 18.1]",3788749,11,,,,,-0.29718083,,Right Foot,,,"[49.7, 13.2]",,Ground Pass,,16.7335,,,,Karol Linetty,,,,,,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,21,Poland,789,['c23d2380-7234-4dd5-8af4-b30a82daefc0'],55,,,,,,,,,,,,,,Poland,00:11:55.004,Pass,,33.7,18.1,49.7,13.2,,,
,,,,,,,,,,,,,,,,,1.118793,,,,,,,,,f93fa795-6454-43ac-9452-6dc8fd7253a0,501,,"[50.1, 15.2]",3788749,11,,,,,1.6648575,,Left Foot,,,"[49.1, 25.8]",,Ground Pass,,10.647065,,,,Grzegorz Krychowiak,,,,,,1,Regular Play,Karol Linetty,7964.0,Left Center Midfield,21,Poland,789,['8a7675ee-7825-4fa7-990b-b015e755940a'],57,,,,,,,,,,,,,,Poland,00:11:57.530,Pass,,50.1,15.2,49.1,25.8,,,
,,,,,,,,,,,,,,,,,1.092112,,,,,,,,,d31b5b43-aed9-483e-80a2-57667d06b058,504,,"[51.1, 24.3]",3788749,11,,,,,-0.93804747,,Right Foot,,,"[62.1, 9.3]",,Ground Pass,,18.601076,,,,Karol Linetty,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,21,Poland,789,['ef349a29-f13b-4e8e-864b-3eaebd924143'],59,,,,,,,,,,,,,,Poland,00:11:59.886,Pass,,51.1,24.3,62.1,9.3,,,
,,,,,,,,,,,,,,,,,1.535092,,,,,,,,,e247759a-c03d-4aa6-91b5-e20062eb21bc,507,,"[75.6, 4.1]",3788749,12,,,,,2.779634,,Right Foot,,,"[55.0, 11.9]",,Ground Pass,,22.027256,,,,Jan Bednarek,,,,,,1,Regular Play,Karol Linetty,7964.0,Left Center Midfield,21,Poland,789,['cd825ad2-ebad-424c-8496-87ac803344b2'],5,,,,,,,,,,,,,,Poland,00:12:05.969,Pass,,75.6,4.1,55.0,11.9,,,
,,,,,,,,,,,,,,,,,1.707197,,,,,,,,,98ce9aea-44c7-45a5-b048-fa0a7d1a4cbe,510,,"[55.7, 14.8]",3788749,12,,,,,1.5900247,,Right Foot,,,"[55.0, 51.2]",,Ground Pass,,36.40673,,,,Bartosz Bereszyński,,,,,,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,21,Poland,789,['005ee79d-cb77-4b1e-aa16-a8a9493e7938'],8,,,,,,,,,,,,,,Poland,00:12:08.552,Pass,,55.7,14.8,55.0,51.2,,,
,,,,,,,,,,,,,,,,,1.012673,,,,,,,,,d39ddd10-2915-4749-bcfd-958a360dc782,513,,"[64.1, 52.2]",3788749,12,,,,,0.2007969,,Right Foot,,,"[86.7, 56.8]",,Ground Pass,,23.06339,,,,Mateusz Andrzej Klich,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Right Center Back,21,Poland,789,['0196872e-b077-4635-b390-df430867ec32'],12,,,,,,,,,,,,,,Poland,00:12:12.532,Pass,,64.1,52.2,86.7,56.8,,,
,,,,,,,,,,,,,,,,,1.036378,,,,,,,,,d5e4edbe-f084-4ce8-9168-700c95064cf1,517,,"[78.8, 61.3]",3788749,12,,,,,1.4989777,,Left Foot,,,"[79.8, 75.2]",,Ground Pass,,13.935925,,,,Kamil Jóźwiak,,,,,,1,Regular Play,Mateusz Andrzej Klich,9622.0,Right Center Midfield,21,Poland,789,"['995a963e-1bcb-442f-b756-d2fe99f9d750', 'cfabd96c-fe8d-4307-a047-cb5beab27082']",15,,,,,,,,,,,,,,Poland,00:12:15.415,Pass,True,78.8,61.3,79.8,75.2,,,
,,,,,,,,,,,,,,,,,1.307605,,,,,,,,,3e9ee888-8a89-4621-907e-32644903bb27,521,,"[79.1, 74.3]",3788749,12,,,,,-2.8156228,,Right Foot,,,"[64.9, 69.5]",,Ground Pass,,14.989329,,,,Bartosz Bereszyński,,,,,,1,Regular Play,Kamil Jóźwiak,4673.0,Right Wing Back,21,Poland,789,['2eeb9ec8-7d40-4d6d-906c-b90961ca6d3f'],18,,,,,,,,,,,,,,Poland,00:12:18.759,Pass,,79.1,74.3,64.9,69.5,,,
,,,,,,,,,,,,,,,,,1.934547,,,,,,,,,0d32d6c5-70e9-43c3-856c-a50446cd5c1b,524,,"[68.7, 62.3]",3788749,12,,,,,-1.8351388,,Right Foot,,,"[57.9, 22.4]",,Ground Pass,,41.33582,,,,Jan Bednarek,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Right Center Back,21,Poland,789,['a4269673-d379-4346-954b-d82be9630497'],21,,,,,,,,,,,,,,Poland,00:12:21.416,Pass,,68.7,62.3,57.9,22.4,,,
,,,,,,,,,,,,,,,,,1.366835,,,,,,,,,871576c9-4259-40a7-b27b-88dbc14d90d8,527,,"[55.3, 23.9]",3788749,12,,,,,1.2256386,,Right Foot,,,"[61.7, 41.7]",,Ground Pass,,18.915602,,,,Grzegorz Krychowiak,,,,,,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,21,Poland,789,['ee5c30d5-7555-47f9-8a9d-202d85d71c25'],24,,,,,,,,,,,,,,Poland,00:12:24.887,Pass,,55.3,23.9,61.7,41.7,,,
,,,,,,,,,,,,,,,,,1.351939,,,,,,,,,71bbe415-2365-4cc6-825d-0a8e2ce145cb,530,,"[58.5, 39.6]",3788749,12,,,,,-1.5707964,,Right Foot,,,"[58.5, 18.8]",,Ground Pass,,20.8,,,,Jan Bednarek,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,21,Poland,789,['6e920975-3039-47bd-902c-79115fe5b591'],28,,,,,,,,,,,,,,Poland,00:12:28.179,Pass,,58.5,39.6,58.5,18.8,,,
,,,,,,,,,,,,,,,,,1.51786,,,,,,,,,d9a85f7f-4aed-40d2-9b2e-3a964725822c,533,,"[62.1, 17.8]",3788749,12,,,,,-0.5354195,,Right Foot,,,"[79.8, 7.3]",,Ground Pass,,20.580088,,,,Karol Linetty,,,,,,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,21,Poland,789,['91f919a0-7426-4410-a0b8-9744368253f8'],30,,,,,,,,,,,,,,Poland,00:12:30.064,Pass,,62.1,17.8,79.8,7.3,,,
,,,,,,,,,,,,,,,,,0.7195,,,,,,,,,39af3456-14b3-4862-ab72-4833749a8c6a,537,,"[82.2, 7.3]",3788749,12,,,,,0.8329813,,Left Foot,,,"[89.2, 15.0]",,Ground Pass,,10.406248,,Incomplete,,Robert Lewandowski,,,,,,1,Regular Play,Karol Linetty,7964.0,Left Center Midfield,21,Poland,789,"['4e38f39c-fa63-48a6-9232-c2e35b663bc9', '5a7cea36-ea82-462d-bc71-d28df421e6cb', 'e09d4427-61b6-4f58-a8b3-aecd3a1c0019']",32,,,,,,,,,,,,,,Poland,00:12:32.073,Pass,True,82.2,7.3,89.2,15.0,,,
,,,,,,,,,,,,,,,,,1.276643,,,,,,,,,9c748edc-e3f5-4ee0-8171-ed9b843eeab0,541,,"[76.5, 66.2]",3788749,12,,,,,1.6211739,,Right Foot,,,"[75.9, 78.1]",,Ground Pass,,11.915116,,,,Ondrej Duda,,,,,,1,Regular Play,Peter Pekarík,9722.0,Right Back,22,Slovakia,908,['d0d66097-b996-4473-8416-46f18e276a53'],38,,,,,,,,,,,,,,Slovakia,00:12:38.225,Pass,,76.5,66.2,75.9,78.1,,,
,,,,,,,,,,,,,,,,,1.061777,,,,,,,,,b75f20c7-615c-4b5a-a583-300e47b6f598,544,,"[83.3, 71.8]",3788749,12,,,,,-2.1068363,,Right Foot,,,"[77.3, 61.7]",,Ground Pass,,11.747766,,,,Lukáš Haraslín,,,,,,1,Regular Play,Ondrej Duda,8967.0,Center Forward,22,Slovakia,908,['8aca3e6a-4b09-4645-9416-bc7b819b37b1'],41,,,,,,,,,,,,,,Slovakia,00:12:41.701,Pass,,83.3,71.8,77.3,61.7,,,
,,,,,,,,,,,,,,,,,0.999269,,,,,,,,,30a0d88e-8d82-4eaf-9003-cb2c0f08da18,547,,"[78.1, 61.1]",3788749,12,,,,,2.1375256,,Left Foot,,,"[75.3, 65.5]",,Ground Pass,,5.215362,,,,Ondrej Duda,,,,,,1,Regular Play,Lukáš Haraslín,7975.0,Right Wing,22,Slovakia,908,['12993f29-6f43-4aa7-8675-e24d92e3735b'],43,,,,,,,,,,,,,,Slovakia,00:12:43.100,Pass,,78.1,61.1,75.3,65.5,,,
,,,,,,,,,,,,,,,,,1.443669,,,,,,,,,05e7fe4c-f9a9-49bf-9a71-c91cd074bb1b,550,,"[73.1, 64.5]",3788749,12,,,,,-1.9198511,,Left Foot,,,"[62.8, 36.2]",,Ground Pass,,30.116108,,,,Milan Škriniar,,,,,,1,Regular Play,Ondrej Duda,8967.0,Center Forward,22,Slovakia,908,['b21ef301-f724-4d6f-97e9-eb4ce2b8b0bc'],44,,,,,,,,,,,,,,Slovakia,00:12:44.671,Pass,,73.1,64.5,62.8,36.2,,,
,,,,,,,,,,,,,,,,,1.150964,,,,,,,,,f252d4ab-0b40-4a74-9e5f-6cf52b1156a3,553,,"[67.9, 29.9]",3788749,12,,,,,-0.27179217,,Right Foot,,,"[80.1, 26.5]",,Ground Pass,,12.664912,,,,Róbert Mak,,,,,,1,Regular Play,Milan Škriniar,6990.0,Left Center Back,22,Slovakia,908,['3e524d55-50ed-403c-9ee1-db3a9d060656'],48,,,,,,,,,,,,,,Slovakia,00:12:48.429,Pass,,67.9,29.9,80.1,26.5,,,
,,,,,,,,,,,,,,,,,1.159859,,,,,,,,,f10d1bbc-a96a-4fe9-ab4c-ab0790ba7616,556,,"[78.1, 26.9]",3788749,12,,,,,-2.9375746,,Right Foot,,,"[66.5, 24.5]",,Ground Pass,,11.8456745,,,,Milan Škriniar,,,,,,1,Regular Play,Róbert Mak,16307.0,Left Wing,22,Slovakia,908,['536e1961-d0a7-4069-b87a-05df1cd96237'],50,,,,,,,,,,,,,,Slovakia,00:12:50.235,Pass,,78.1,26.9,66.5,24.5,,,
,,,,,,,,,,,,,,,,,1.12347,,,,,,,,,0e15a4b7-6d2d-49e4-9534-06e1af915d80,558,,"[66.5, 24.5]",3788749,12,,,,,-1.2633989,,Right Foot,,,"[72.5, 5.6]",,Ground Pass,,19.829523,,,,Tomáš Hubočan,,,,,,1,Regular Play,Milan Škriniar,6990.0,Left Center Back,22,Slovakia,908,['a19ff3ba-a383-4b1d-8c3d-ddef52daefe3'],51,,,,,,,,,,,,,,Slovakia,00:12:51.395,Pass,,66.5,24.5,72.5,5.6,,,
,,,,,,,,,,,,,,,,,1.004505,,,,,,,,,58e57db4-a1c7-48d6-bc5c-43f267b56f3c,561,,"[67.5, 5.8]",3788749,12,,,,,0.9109479,,Right Foot,,,"[76.5, 17.4]",,Ground Pass,,14.681962,,,,Róbert Mak,,,,,,1,Regular Play,Tomáš Hubočan,4421.0,Left Back,22,Slovakia,908,['39a9897b-5a33-4cd8-b0a3-b7b1c326bdb6'],53,,,,,,,,,,,,,,Slovakia,00:12:53.952,Pass,,67.5,5.8,76.5,17.4,,,
,,,,,,,,,,,,,,,,,1.251111,,,,,,,,,2d4e7e90-6f67-438c-a7de-e49c10137027,564,,"[75.9, 16.0]",3788749,12,,,,,-2.53861,,Left Foot,,,"[63.7, 7.6]",,Ground Pass,,14.812158,,,,Tomáš Hubočan,,,,,,1,Regular Play,Róbert Mak,16307.0,Left Wing,22,Slovakia,908,"['9a710f64-d8b0-40c6-aa64-31351a16a235', 'e7daa699-e7ff-4403-98c8-1f98f0826edb']",54,,,,,,,,,,,,,,Slovakia,00:12:54.956,Pass,True,75.9,16.0,63.7,7.6,,,
,,,,,,,,,,,,,,,,,3.10973,,,,,,,,,9510baa2-eac2-4fd3-8890-325e1049aa94,568,,"[50.0, 7.4]",3788749,12,,,,,2.5741801,,Right Foot,,,"[21.6, 25.5]",,Ground Pass,,33.67744,,,,Martin Dúbravka,,,,,,1,Regular Play,Tomáš Hubočan,4421.0,Left Back,22,Slovakia,908,"['8b4e765d-b9d8-4a0e-bd15-ae97e7bbf9bc', 'e8f07b69-4b44-4948-936e-7cf9e4c6b30a']",58,,,,,,,,,,,,,,Slovakia,00:12:58.603,Pass,True,50.0,7.4,21.6,25.5,,,
,,,,,,,,,,,,,,,,,2.709761,,,,,,,,,625233f1-3d8e-48d7-88eb-d4d87429a08f,572,,"[20.8, 28.5]",3788749,13,,,,,1.0131642,,Right Foot,,,"[49.8, 75.0]",,High Pass,,54.801914,,,,Peter Pekarík,,True,,,,1,Regular Play,Martin Dúbravka,3711.0,Goalkeeper,22,Slovakia,908,"['23ab2093-d7ff-424b-a29c-fa27cb0af4a8', 'bbc709b3-352c-4b3a-b1cf-bef749becba1']",2,,,,,,,,,,,,,,Slovakia,00:13:02.933,Pass,True,20.8,28.5,49.8,75.0,,,
,,,,,,,,,,,,,,,,,1.801326,,,,,,,,,1093fe4b-aaa2-46f6-b1c4-1c9f8eff2d99,575,,"[37.1, 74.3]",3788749,13,,,,,-3.0392725,,Right Foot,,,"[14.7, 72.0]",,Ground Pass,,22.51777,,,,Ľubomír Šatka,,,,,,1,Regular Play,Peter Pekarík,9722.0,Right Back,22,Slovakia,908,['7922d17f-94a0-4718-8118-68ef520fdb73'],8,,,,,,,,,,,,,,Slovakia,00:13:08.222,Pass,,37.1,74.3,14.7,72.0,,,
,,,,,,,,,,,,,,,,,1.189018,,,,,,,,,df25d65c-6836-42ce-b2b5-e4cdfa28d835,578,,"[13.9, 69.6]",3788749,13,,,,,-1.841445,,Right Foot,,,"[9.1, 52.3]",,Ground Pass,,17.95355,,,,Martin Dúbravka,,,,,,1,Regular Play,Ľubomír Šatka,30397.0,Right Center Back,22,Slovakia,908,['1f6183ca-16f2-42ba-9176-fe3cc044ad30'],11,,,,,,,,,,,,,,Slovakia,00:13:11.202,Pass,,13.9,69.6,9.1,52.3,,,
,,,,,,,,,,,,,,,,,3.47601,,,,,,,,,a57f3d93-08f8-4a4e-abd1-749b38c0d3dc,581,,"[9.3, 51.9]",3788749,13,,,,,0.25087333,,Right Foot,,,"[65.1, 66.2]",,High Pass,,57.60321,,Incomplete,,Lukáš Haraslín,,,,,,1,Regular Play,Martin Dúbravka,3711.0,Goalkeeper,22,Slovakia,908,"['967e9abc-9e81-4d57-a563-ba5a2110ef37', 'bb84a550-f4a7-46e1-9d4f-dffe417f9299']",12,,,,,,,,,,,,,,Slovakia,00:13:12.431,Pass,,9.3,51.9,65.1,66.2,,,
,,,,,,,,,,,,,,,,,2.518608,,,,,,,,,967e9abc-9e81-4d57-a563-ba5a2110ef37,583,,"[55.0, 13.9]",3788749,13,,,,,1.3954723,,Head,,,"[58.1, 31.4]",,High Pass,,17.772451,,Incomplete,,Mateusz Andrzej Klich,,,,,Recovery,1,Regular Play,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,22,Slovakia,908,"['1fd56dfe-415d-407f-9f5f-8ca32f0c640b', '84061e62-57bd-4eff-841f-33078bf17b87', 'a57f3d93-08f8-4a4e-abd1-749b38c0d3dc']",15,,,,,,,,,,,,,,Poland,00:13:15.907,Pass,,55.0,13.9,58.1,31.4,,,
,,,,,,,,,,,,,,,,,3.325722,,,,,,,,,84061e62-57bd-4eff-841f-33078bf17b87,585,,"[62.0, 48.7]",3788749,13,,,,,-1.1053804,3340af9b-f7ab-4f5e-9e4c-b73df5679edc,Right Foot,,,"[84.7, 3.5]",,High Pass,,50.579937,,,,Ondrej Duda,True,True,,,Recovery,1,Regular Play,Marek Hamšík,7025.0,Center Attacking Midfield,22,Slovakia,908,"['87fb6946-0872-4943-8a6f-11bc9eb54912', '967e9abc-9e81-4d57-a563-ba5a2110ef37']",18,,,,,,,,,,,,,,Slovakia,00:13:18.426,Pass,,62.0,48.7,84.7,3.5,,,
,,,,,,,,,,,,,,,,,1.440837,,,,,,,,,d9c6884f-8b53-4f95-b72d-5547f1db6f60,591,,"[6.0, 44.0]",3788749,13,,True,,,0.9707461,,Right Foot,,,"[11.2, 51.6]",,Ground Pass,,9.208692,,,,Bartosz Bereszyński,,,,,Goal Kick,1,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,23,Poland,789,['a0b4feb9-1e0e-4201-bfa5-073946268ce9'],41,,,,,,,,,,,,,,Poland,00:13:41.578,Pass,,6.0,44.0,11.2,51.6,,,
,,,,,,,,,,,,,,,,,3.879789,,,,,,,,,2f6873f6-dde6-4a9d-ba39-7f96c03d80f2,593,,"[16.7, 57.2]",3788749,13,,True,,,-0.82537687,,Right Foot,,,"[29.9, 42.9]",,Ground Pass,,19.460987,,,,Grzegorz Krychowiak,,,,,,1,From Goal Kick,Bartosz Bereszyński,5673.0,Right Center Back,23,Poland,789,['0fb2603c-4915-4b69-a8a0-ad29891f4db5'],44,,,,,,,,,,,,,,Poland,00:13:44.703,Pass,,16.7,57.2,29.9,42.9,,,
,,,,,,,,,,,,,,,,,3.334376,,,,,,,,,c8efcfbe-6edd-4a6e-816a-9181a80047b1,595,,"[41.1, 41.4]",3788749,13,,,,,-0.3328202,,Right Foot,,,"[105.9, 19.0]",,High Pass,,68.56238,,,,Robert Lewandowski,,,,,,1,From Goal Kick,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,23,Poland,789,['2c1decfb-89f0-4a45-a3b1-f835b83da5bc'],51,,,,,,,,,,,,,,Poland,00:13:51.332,Pass,,41.1,41.4,105.9,19.0,,,
,,,,,,,,,,,,,,,,,0.866664,,,,,,,,,892ad495-6828-42ce-a29e-fad4ba8d9fcb,598,,"[7.0, 44.1]",3788749,14,,True,,,-1.465047,,Right Foot,,,"[8.9, 26.2]",,Ground Pass,,18.000555,,,,Milan Škriniar,,,,,Goal Kick,1,From Goal Kick,Martin Dúbravka,3711.0,Goalkeeper,24,Slovakia,908,['338258e8-e5ac-4a18-84ae-d147796b26ea'],4,,,,,,,,,,,,,,Slovakia,00:14:04.746,Pass,,7.0,44.1,8.9,26.2,,,
