50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b327f077-7956-475d-a641-01d2bda288b8,1,,,3795108,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland,773,,0,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 5549, 'name': 'Manuel Obafemi Akanji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 5538, 'name': 'Denis Lemi Zakaria Lako Lado'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 6983, 'name': 'Remo Freuler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5545, 'name': 'Breel-Donald Embolo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 3533, 'name': 'Xherdan Shaqiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 5548, 'name': 'Steven Zuber'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 14}, {'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Switzerland,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,06f4050b-6ce4-446c-8230-dc11e4e42e00,2,,,3795108,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland,773,,0,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6892, 'name': 'Pau Francisco Torres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 22}, {'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Spain,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,93094cd3-fabb-4bd8-8a17-762c0765f53a,3,,,3795108,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland,773,['132bc346-4abd-45aa-9940-71d6c8ede250'],0,,,,,,,,,,,,,,,Spain,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,132bc346-4abd-45aa-9940-71d6c8ede250,4,,,3795108,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Switzerland,773,['93094cd3-fabb-4bd8-8a17-762c0765f53a'],0,,,,,,,,,,,,,,,Switzerland,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4ff244fe-6470-45f4-a98f-0928425d3ce7,1899,,,3795108,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,73,Switzerland,773,['ee057901-83f3-49f2-ba49-23315edb6dc8'],0,,,,,,,,,,,,,,,Switzerland,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ee057901-83f3-49f2-ba49-23315edb6dc8,1900,,,3795108,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,73,Switzerland,773,['4ff244fe-6470-45f4-a98f-0928425d3ce7'],0,,,,,,,,,,,,,,,Spain,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,04a80976-2de6-4fcb-99f4-19169c16ab70,3661,,,3795108,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,,,,166,Spain,772,['6fca2526-db0f-4d10-9fe3-9fc571b41ee8'],0,,,,,,,,,,,,,,,Switzerland,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6fca2526-db0f-4d10-9fe3-9fc571b41ee8,3662,,,3795108,90,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,,,,166,Spain,772,['04a80976-2de6-4fcb-99f4-19169c16ab70'],0,,,,,,,,,,,,,,,Spain,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0f6a53ba-6ccd-4ded-9c77-13a27f4225b2,4289,,,3795108,105,,,,,,,,,,,,,,,,,,,,,,,,4,From Keeper,,,,195,Switzerland,773,['0d9084a1-ea62-4453-8c78-f8da43ea999b'],0,,,,,,,,,,,,,,,Switzerland,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0d9084a1-ea62-4453-8c78-f8da43ea999b,4290,,,3795108,105,,,,,,,,,,,,,,,,,,,,,,,,4,From Keeper,,,,195,Switzerland,773,['0f6a53ba-6ccd-4ded-9c77-13a27f4225b2'],0,,,,,,,,,,,,,,,Spain,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a629bc0b-9865-45fc-afed-5c09812a1d56,4969,,,3795108,120,,,,,,,,,,,,,,,,,,,,,,,,5,From Free Kick,,,,229,Spain,772,['0a976deb-1082-4493-8987-c7201d4ee2d3'],0,,,,,,,,,,,,,,,Switzerland,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0a976deb-1082-4493-8987-c7201d4ee2d3,4970,,,3795108,120,,,,,,,,,,,,,,,,,,,,,,,,5,From Free Kick,,,,229,Spain,772,['a629bc0b-9865-45fc-afed-5c09812a1d56'],0,,,,,,,,,,,,,,,Spain,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,1.511008,,,,,,,,,,,,4e8cdb27-cc4a-4453-a5d3-c2a3a8bcc1c7,5,,"[61.0, 40.1]",3795108,0,,,,,-2.8838873,,Right Foot,,,,"[35.2, 33.3]",,Ground Pass,,26.68108,,,Pau Francisco Torres,,,,,Kick Off,1,From Kick Off,Álvaro Borja Morata Martín,3477.0,Center Forward,2,Spain,772,['c88977f0-f8bf-4740-a682-b7c153745788'],0,,,,,,,,,,,,,,,Spain,00:00:00.967,Pass,,61.0,40.1,35.2,33.3,,,
,,,,,,,,,,,,,,,,,1.463245,,,,,,,,,,,,158ae4f6-babc-45b6-9e63-c2ea27bf6824,8,,"[37.6, 33.8]",3795108,0,,,,,1.256453,,Left Foot,,,,"[44.2, 54.1]",,Ground Pass,,21.34596,,,Aymeric Laporte,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,2,Spain,772,['c75a59b9-12c5-4e3f-b621-ae8d0d0a7106'],4,,,,,,,,,,,,,,,Spain,00:00:04.150,Pass,,37.6,33.8,44.2,54.1,,,
,,,,,,,,,,,,,,,,,2.867591,,,,,,,,,,,,012c7074-68a3-4da1-ba85-060d0f1ce7b0,12,,"[50.4, 55.3]",3795108,0,,,,,-0.46568635,,Right Foot,,,,"[89.6, 35.6]",,High Pass,,43.871746,Incomplete,,Jorge Resurrección Merodio,,,,,,1,From Kick Off,Aymeric Laporte,4353.0,Right Center Back,2,Spain,772,"['76485066-173a-41c3-a88d-8479bc2d5bd5', '845d93ff-7e6a-4496-a009-ad8c63ca97a3', 'a7946bd0-3d6e-4c5e-a9a6-630fd23d6c55']",7,,,,,,,,,,,,,,,Spain,00:00:07.009,Pass,True,50.4,55.3,89.6,35.6,,,
,,,,,,,,,,,,,,,,,0.957823,,,,,,,,,,,,b45aa278-3f20-4d3a-8f9b-7a0da7ec2973,18,,"[80.4, 19.6]",3795108,0,,,,,-0.7853982,,Left Foot,,,,"[89.6, 10.4]",,Ground Pass,,13.010765,,,Pablo Sarabia García,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Spain,772,['35eea3d5-c197-4f4b-b963-b46b9958c1e7'],12,,,,,,,,,,,,,,,Spain,00:00:12.557,Pass,,80.4,19.6,89.6,10.4,,,
,,,,,,,,,,,,,,,,,2.681273,,,,,,,,,,,,0a724595-f59f-4f54-afdb-ad643ee607de,21,,"[89.6, 10.4]",3795108,0,,,,,3.04402,,Left Foot,,,,"[51.8, 14.1]",,Ground Pass,,37.98065,,,Pau Francisco Torres,,,,,,1,From Kick Off,Pablo Sarabia García,6720.0,Left Wing,2,Spain,772,['54039a2f-d3d2-4a6e-b0f6-68ac7142da80'],13,,,,,,,,,,,,,,,Spain,00:00:13.636,Pass,,89.6,10.4,51.8,14.1,,,
,,,,,,,,,,,,,,,,,1.088051,,,,,,,,,,,,76d37236-512f-4fbd-b99c-7500dac98852,24,,"[51.8, 14.1]",3795108,0,,,,,-0.61355615,,Right Foot,,,,"[58.9, 9.1]",,Ground Pass,,8.683893,,,Jordi Alba Ramos,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,2,Spain,772,['c000c98f-ea8c-40c7-a3cc-3579cc528af3'],18,,,,,,,,,,,,,,,Spain,00:00:18.677,Pass,,51.8,14.1,58.9,9.1,,,
,,,,,,,,,,,,,,,,,1.034201,,,,,,,,,,,,427873f0-47ca-4ad6-93ab-7052641f1ebc,27,,"[58.9, 9.1]",3795108,0,,,,,2.5185459,,Left Foot,,,,"[45.4, 18.8]",,Ground Pass,,16.623478,,,Pau Francisco Torres,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Spain,772,['d05e0651-4fd2-42bf-b660-9c60f2b6961d'],19,,,,,,,,,,,,,,,Spain,00:00:19.863,Pass,,58.9,9.1,45.4,18.8,,,
,,,,,,,,,,,,,,,,,1.132377,,,,,,,,,,,,df9d46fc-415e-4d12-89e0-6fa1e744c371,30,,"[48.7, 23.8]",3795108,0,,,,,-1.6027004,,Right Foot,,,,"[48.4, 14.4]",,Ground Pass,,9.404786,,,Jordi Alba Ramos,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,2,Spain,772,['66e17053-c7ba-43a5-9695-d938c6e5bbd7'],25,,,,,,,,,,,,,,,Spain,00:00:25.466,Pass,,48.7,23.8,48.4,14.4,,,
,,,,,,,,,,,,,,,,,1.532448,,,,,,,,,,,,9673ed8b-d9e6-4bb6-98c3-a694d1246bb5,33,,"[48.4, 14.4]",3795108,0,,,,,2.755537,,Left Foot,,,,"[32.9, 20.7]",,Ground Pass,,16.731407,,,Pau Francisco Torres,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Spain,772,['48b858d9-afa0-4839-8bb7-f5ff82ed5bf8'],28,,,,,,,,,,,,,,,Spain,00:00:28.244,Pass,,48.4,14.4,32.9,20.7,,,
,,,,,,,,,,,,,,,,,1.761593,,,,,,,,,,,,20aa2340-5b0c-48c5-bcda-3c7eebb50f30,36,,"[45.2, 25.2]",3795108,0,,,,,1.9422297,,Left Foot,,,,"[34.8, 51.9]",,Ground Pass,,28.65397,,,Aymeric Laporte,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,2,Spain,772,['2f54cd65-c184-42fb-829e-707ac2752447'],34,,,,,,,,,,,,,,,Spain,00:00:34.688,Pass,,45.2,25.2,34.8,51.9,,,
,,,,,,,,,,,,,,,,,1.905469,,,,,,,,,,,,d0a0062d-be43-4697-be75-bb8aae5c13b0,39,,"[42.3, 50.6]",3795108,0,,,,,-1.4343938,,Left Foot,,,,"[45.1, 30.2]",,Ground Pass,,20.59126,,,Pau Francisco Torres,,,,,,1,From Kick Off,Aymeric Laporte,4353.0,Right Center Back,2,Spain,772,['a981c3a7-a3e4-46b7-a0a2-9a68a6c0c028'],39,,,,,,,,,,,,,,,Spain,00:00:39.089,Pass,,42.3,50.6,45.1,30.2,,,
,,,,,,,,,,,,,,,,,1.137537,,,,,,,,,,,,6be4e204-0a08-451e-ab49-e0594fe2890b,42,,"[45.1, 30.2]",3795108,0,,,,,-1.2247591,,Right Foot,,,,"[50.4, 15.5]",,Ground Pass,,15.62626,,,Jordi Alba Ramos,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,2,Spain,772,['80359f4f-81fb-471f-a0ce-4f6c5dd10324'],41,,,,,,,,,,,,,,,Spain,00:00:41.970,Pass,,45.1,30.2,50.4,15.5,,,
,,,,,,,,,,,,,,,,,0.954731,,,,,,,,,,,,856d0b4c-c5dd-43ca-a8ce-c33951b8a155,45,,"[50.4, 12.2]",3795108,0,,,,,-0.4473003,,Left Foot,,,,"[65.2, 5.1]",,Ground Pass,,16.414932,,,Pablo Sarabia García,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Spain,772,['cf0abf47-2a66-4863-9d6b-d0a7f1df4225'],44,,,,,,,,,,,,,,,Spain,00:00:44.166,Pass,,50.4,12.2,65.2,5.1,,,
,,,,,,,,,,,,,,,,,1.270166,,,,,,,,,,,,cfaceba1-0880-4ffb-8d42-0bfbdf70a462,48,,"[65.2, 5.1]",3795108,0,,,,,0.18742912,,Left Foot,,,,"[76.8, 7.3]",,Ground Pass,,11.806778,,,Jorge Resurrección Merodio,,,,,,1,From Kick Off,Pablo Sarabia García,6720.0,Left Wing,2,Spain,772,['ea0e47b9-2cbb-4131-830c-f9ed3dc1d000'],45,,,,,,,,,,,,,,,Spain,00:00:45.161,Pass,,65.2,5.1,76.8,7.3,,,
,,,,,,,,,,,,,,,,,1.351886,,,,,,,,,,,,feee308f-58a8-4dfc-bf2c-40c95754c407,52,,"[79.4, 5.1]",3795108,0,,,,,1.3085238,,Left Foot,,,,"[83.4, 20.0]",,Ground Pass,,15.427572,,,Pablo Sarabia García,,,,,,1,From Kick Off,Jorge Resurrección Merodio,5199.0,Right Center Midfield,2,Spain,772,"['4afc0a40-3df9-4cd2-abc0-25fc1c510d1b', '52da63aa-8013-46c9-a7c2-595dcb9f8f9d']",47,,,,,,,,,,,,,,,Spain,00:00:47.520,Pass,True,79.4,5.1,83.4,20.0,,,
,,,,,,,,,,,,,,,,,0.999725,,,,,,,,,,,,18da0e0e-618a-4f72-856b-ce0b3cf62720,60,,"[6.1, 65.7]",3795108,0,,,,,-1.1169523,,Left Foot,,,,"[10.1, 57.5]",,Ground Pass,,9.123596,,,Nico Elvedi,,,,,,1,From Kick Off,Silvan Widmer,7796.0,Right Back,2,Spain,772,['97e3b003-180d-45bf-af8e-8c87b012e070'],53,,,,,,,,,,,,,,,Switzerland,00:00:53.060,Pass,,6.1,65.7,10.1,57.5,,,
,,,,,,,,,,,,,,,,,3.567823,,,,,,,,,,,,3980021e-5982-4411-ae11-16562afab8a6,63,,"[10.1, 57.5]",3795108,0,,,,,0.46259165,,Right Foot,,,,"[48.0, 76.4]",,High Pass,,42.35115,Incomplete,,Breel-Donald Embolo,,,,,,1,From Kick Off,Nico Elvedi,8814.0,Right Center Back,2,Spain,772,"['3ba1dec8-64f0-41eb-930b-60ae55a6ab3c', 'c4cf8d53-1df9-4aef-8add-6fe053ab61d3']",54,,,,,,,,,,,,,,,Switzerland,00:00:54.253,Pass,,10.1,57.5,48.0,76.4,,,
,,,,,,,,,,,,,,,,,1.460269,,,,,,,,,,,,c4cf8d53-1df9-4aef-8add-6fe053ab61d3,65,,"[72.1, 3.7]",3795108,0,,,,,2.6537561,,Head,,,,"[57.4, 11.5]",,Low Pass,,16.641214,,,Pau Francisco Torres,,,,,Recovery,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Spain,772,"['295bbd43-8e42-41c8-ab47-a1d543e11214', '3980021e-5982-4411-ae11-16562afab8a6']",57,,,,,,,,,,,,,,,Spain,00:00:57.821,Pass,,72.1,3.7,57.4,11.5,,,
,,,,,,,,,,,,,,,,,0.791366,,,,,,,,,,,,82577e77-11b8-46d4-baaf-c25dd39a4b9f,69,,"[56.9, 10.6]",3795108,0,,,,,0.043076783,,Left Foot,,,,"[68.5, 11.1]",,Ground Pass,,11.610771,Incomplete,,Sergio Busquets i Burgos,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,2,Spain,772,"['04c4678d-05f7-4c53-90a6-9cc6cdc624f7', '11de29e8-1070-4c0d-92e2-5188279bd9a8', 'f18dfdf9-e777-45a6-b063-f52c629202e3']",59,,,,,,,,,,,,,,,Spain,00:00:59.321,Pass,True,56.9,10.6,68.5,11.1,,,
,,,,,,,,,,,,,,,,,1.522217,,,,,,,,,,,,337387db-9c6c-476a-a476-6d8fd9842b76,77,,"[5.9, 46.7]",3795108,1,,True,,,-1.3564914,,Right Foot,,,,"[9.6, 29.7]",,Ground Pass,,17.39799,,,Pau Francisco Torres,,,,,,1,From Kick Off,Unai Simón Mendibil,11748.0,Goalkeeper,2,Spain,772,['c5329564-d874-4ef4-b88d-5e13924a430b'],14,,,,,,,,,,,,,,,Spain,00:01:14.807,Pass,,5.9,46.7,9.6,29.7,,,
,,,,,,,,,,,,,,,,,1.314175,,,,,,,,,,,,c2de964e-e5df-499c-9aa4-ed2a3f85197f,79,,"[49.1, 26.6]",3795108,1,,,,,0.8948491,,Left Foot,,,,"[65.3, 46.8]",,Ground Pass,,25.89363,,,Jorge Resurrección Merodio,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,2,Spain,772,['56f9bc6b-d0f5-4741-8dee-838b0c6456f7'],27,,,,,,,,,,,,,,,Spain,00:01:27.014,Pass,,49.1,26.6,65.3,46.8,,,
,,,,,,,,,,,,,,,,,0.710691,,,,,,,,,,,,286a369f-d345-4b85-b9f7-4631c6d02812,82,,"[65.3, 46.8]",3795108,1,,,,,-2.9982526,,Right Foot,,,,"[55.6, 45.4]",,Ground Pass,,9.80051,,,Sergio Busquets i Burgos,,,,,,1,From Kick Off,Jorge Resurrección Merodio,5199.0,Right Center Midfield,2,Spain,772,['4abef9a8-6cf8-4903-a9ab-806880ae1816'],28,,,,,,,,,,,,,,,Spain,00:01:28.371,Pass,,65.3,46.8,55.6,45.4,,,
,,,,,,,,,,,,,,,,,2.260139,,,,,,,,,,,,3464d62e-4430-45f0-8bdc-9e8d38c5cfdb,85,,"[56.7, 47.3]",3795108,1,,,,,0.8443517,,Right Foot,,,,"[84.6, 78.7]",,High Pass,,42.004406,,,Ferrán Torres García,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Spain,772,['5c183354-d06e-4654-9b07-c4d74fecf6cc'],30,,,,,,,,,,,,,,,Spain,00:01:30.398,Pass,,56.7,47.3,84.6,78.7,,,
,,,,,,,,,,,,,,,,,0.937647,,,,,,,,,,,,dc3aa70a-47c5-49c2-9b27-591d22663996,88,,"[86.7, 70.4]",3795108,1,,,,,2.72245,,Right Foot,,,,"[76.6, 74.9]",,Ground Pass,,11.057124,,,César Azpilicueta Tanco,,,,,,1,From Kick Off,Ferrán Torres García,6748.0,Right Wing,2,Spain,772,['25778b65-0729-45ba-a643-2af0461723e7'],37,,,,,,,,,,,,,,,Spain,00:01:37.406,Pass,,86.7,70.4,76.6,74.9,,,
,,,,,,,,,,,,,,,,,0.735786,,,,,,,,,,,,db57d2ab-af5a-4fd1-b17d-32cc7babec29,91,,"[78.5, 74.6]",3795108,1,,,,,0.17189772,,Right Foot,,,,"[92.9, 77.1]",,Ground Pass,,14.615403,,,Jorge Resurrección Merodio,,,,,,1,From Kick Off,César Azpilicueta Tanco,3957.0,Right Back,2,Spain,772,['20c73469-6a2e-4d00-a985-ba456fadaf03'],39,,,,,,,,,,,,,,,Spain,00:01:39.076,Pass,,78.5,74.6,92.9,77.1,,,
,,,,,,,,,,,,,,,,,0.931462,,,,,,,,,,,,35a31da1-1e01-4070-a504-ef17b3b882e0,94,,"[92.2, 77.8]",3795108,1,,,,,3.1319776,,Right Foot,,,,"[71.4, 78.0]",,Ground Pass,,20.800962,,,César Azpilicueta Tanco,,,,,,1,From Kick Off,Jorge Resurrección Merodio,5199.0,Right Center Midfield,2,Spain,772,['fb2f1cc4-9948-4c20-bcaf-ced874e29518'],40,,,,,,,,,,,,,,,Spain,00:01:40.980,Pass,,92.2,77.8,71.4,78.0,,,
,,,,,,,,,,,,,,,,,1.395232,,,,,,,,,,,,bf86cef6-3987-40e6-bef2-6c72bfa00571,97,,"[57.5, 77.8]",3795108,1,,,,,-1.787137,,Left Foot,,,,"[55.5, 68.7]",,Ground Pass,,9.317188,,,Aymeric Laporte,,,,,,1,From Kick Off,César Azpilicueta Tanco,3957.0,Right Back,2,Spain,772,['3c58b577-5cfa-4b09-a498-5d671b6acd2f'],43,,,,,,,,,,,,,,,Spain,00:01:43.928,Pass,,57.5,77.8,55.5,68.7,,,
,,,,,,,,,,,,,,,,,1.365098,,,,,,,,,,,,a2bbbb63-59e0-4b51-bdbb-279a3889338a,100,,"[58.6, 67.6]",3795108,1,,,,,-1.7165138,,Left Foot,,,,"[54.3, 38.3]",,Ground Pass,,29.613848,,,Pau Francisco Torres,,,,,,1,From Kick Off,Aymeric Laporte,4353.0,Right Center Back,2,Spain,772,['29061abe-8131-44f5-8f53-fcbbcb06a2f4'],49,,,,,,,,,,,,,,,Spain,00:01:49.369,Pass,,58.6,67.6,54.3,38.3,,,
,,,,,,,,,,,,,,,,,1.102338,,,,,,,,,,,,9e27c30f-724c-48aa-8a39-8768c01d1f77,103,,"[57.7, 29.3]",3795108,1,,,,,-0.99804306,,Right Foot,,,,"[64.6, 18.6]",,Ground Pass,,12.73185,,,Jordi Alba Ramos,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,2,Spain,772,['b2600cfa-a8d3-4f5c-a2a6-0a58a05aa28a'],52,,,,,,,,,,,,,,,Spain,00:01:52.749,Pass,,57.7,29.3,64.6,18.6,,,
,,,,,,,,,,,,,,,,,1.060863,,,,,,,,,,,,0cd261c8-a81b-483d-9899-3e46cde54da6,106,,"[64.6, 18.6]",3795108,1,,,,,0.6940199,,Left Foot,,,,"[78.3, 30.0]",,Ground Pass,,17.822739,,,Álvaro Borja Morata Martín,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Spain,772,['444f1547-3999-4742-9fb2-436828ccbdd2'],54,,,,,,,,,,,,,,,Spain,00:01:54.607,Pass,,64.6,18.6,78.3,30.0,,,
,,,,,,,,,,,,,,,,,1.307159,,,,,,,,,,,,fc416b0c-8330-4fba-9835-2a26f6b8ae80,112,,"[80.2, 29.2]",3795108,2,,True,,,-3.003915,,Right Foot,,,,"[63.6, 26.9]",,Ground Pass,,16.75858,,,Pau Francisco Torres,,,,,Free Kick,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,3,Spain,772,['520ea1be-2688-4d38-ae99-cce8cbe1fb91'],4,,,,,,,,,,,,,,,Spain,00:02:04.287,Pass,,80.2,29.2,63.6,26.9,,,
,,,,,,,,,,,,,,,,,0.92639,,,,,,,,,,,,7f552a15-e4bd-44a0-814f-ec77d51354b9,114,,"[63.6, 26.9]",3795108,2,,,,,-1.0104364,,Right Foot,,,,"[70.0, 16.7]",,Ground Pass,,12.0415945,,,Jordi Alba Ramos,,,,,,1,From Free Kick,Pau Francisco Torres,6892.0,Left Center Back,3,Spain,772,['450409fe-d1d7-4069-90ca-83cdc82c44c5'],8,,,,,,,,,,,,,,,Spain,00:02:08.763,Pass,,63.6,26.9,70.0,16.7,,,
,,,,,,,,,,,,,,,,,0.817435,,,,,,,,,,,,5582d899-67ef-480e-8415-039c521f8232,117,,"[70.0, 16.7]",3795108,2,,,,,-0.9384213,,Left Foot,,,,"[78.5, 5.1]",,Ground Pass,,14.38089,,,Pablo Sarabia García,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['a3ff9e22-1119-469a-ae2a-6ecfb88cf4fb'],10,,,,,,,,,,,,,,,Spain,00:02:10.830,Pass,,70.0,16.7,78.5,5.1,,,
,,,,,,,,,,,,,,,,,1.397158,,,,,,,,,,,,f1518e99-a8ac-4773-8a2a-e7a1f5a58011,120,,"[76.8, 6.1]",3795108,2,,,,,3.1415927,,Left Foot,,,,"[56.5, 6.1]",,Low Pass,,20.3,,,Jordi Alba Ramos,,,,,,1,From Free Kick,Pablo Sarabia García,6720.0,Left Wing,3,Spain,772,['e7016d66-223c-44ce-bf15-d6a25c1ad675'],12,,,,,,,,,,,,,,,Spain,00:02:12.876,Pass,,76.8,6.1,56.5,6.1,,,
