50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8f452619-ea63-4c4b-915d-0e3d303f6f98,1,,,,3788752,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hungary,916,,0,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 8524, 'name': 'Péter Gulácsi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 31887, 'name': 'Endre Botka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 8509, 'name': 'Willi Orban'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 6}, {'player': {'id': 46376, 'name': 'Attila Szalai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 10794, 'name': 'Gergő Lovrencsics'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 14}, {'player': {'id': 11268, 'name': 'Attila Fiola'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 5}, {'player': {'id': 7162, 'name': 'Ádám Nagy'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 16502, 'name': 'László Kleinheisler'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 42822, 'name': 'András Schäfer'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 13}, {'player': {'id': 19316, 'name': 'Roland Sallai'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 20}, {'player': {'id': 8407, 'name': 'Ádám Szalai'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Hungary,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0524e05f-9bec-48cc-b626-1e0153b432e9,2,,,,3788752,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hungary,916,,0,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 5205, 'name': 'Rui Pedro dos Santos Patrício'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6374, 'name': 'Nélson Cabral Semedo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5206, 'name': 'Rúben Santos Gato Alves Dias'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5209, 'name': 'Raphaël Adelino José Guerreiro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 13621, 'name': 'Danilo Luís Hélio Pereira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 13}, {'player': {'id': 5214, 'name': 'William Silva de Carvalho'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 3193, 'name': 'Bernardo Mota Veiga de Carvalho e Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 9929, 'name': 'Diogo José Teixeira da Silva'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Portugal,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,072ca1c0-9f85-4a0c-8052-e9251be03575,3,,,,3788752,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hungary,916,['9580eba3-1a3f-4a4e-80e0-25d5344d6d25'],0,,,,,,,,,,,,,,,Hungary,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9580eba3-1a3f-4a4e-80e0-25d5344d6d25,4,,,,3788752,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hungary,916,['072ca1c0-9f85-4a0c-8052-e9251be03575'],0,,,,,,,,,,,,,,,Portugal,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8ee8b148-5eb8-4c8c-b58b-2b561a2e1745,1841,,,,3788752,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,92,Portugal,780,['5db3c67b-90ea-41c0-b03f-b8c55508629d'],0,,,,,,,,,,,,,,,Hungary,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5db3c67b-90ea-41c0-b03f-b8c55508629d,1842,,,,3788752,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,92,Portugal,780,['8ee8b148-5eb8-4c8c-b58b-2b561a2e1745'],0,,,,,,,,,,,,,,,Portugal,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,,1.763726,,,,,,,,,,,,,,65e213da-b6f4-469a-a3a8-e05039012d76,5,,,"[60.0, 40.0]",3788752,0,,,,-2.733543,,Right Foot,,,"[37.1, 30.1]",,Ground Pass,24.948347,,,,,Attila Szalai,,,,,Kick Off,1,From Kick Off,László Kleinheisler,16502.0,Right Center Midfield,2,Hungary,916,['e4a498e4-2829-4397-a121-ccdee0760e94'],0,,,,,,,,,,,,,,,Hungary,00:00:00.787,Pass,,60.0,40.0,37.1,30.1,,,
,,,,,,,,,,,,,,,,,,,2.577564,,,,,,,,,,,,,,862e266c-ec96-4f23-a6e4-961bd95e0f83,8,,,"[35.7, 28.6]",3788752,0,,,,0.7926096,,Left Foot,,,"[77.0, 70.5]",,High Pass,58.832813,,,,,Gergő Lovrencsics,,True,,,,1,From Kick Off,Attila Szalai,46376.0,Left Center Back,2,Hungary,916,['d072d6c0-75fb-476f-a397-8886f206ae9e'],3,,,,,,,,,,,,,,,Hungary,00:00:03.901,Pass,,35.7,28.6,77.0,70.5,,,
,,,,,,,,,,,,,,,,,,,2.200971,,,,,,,,,,,,,,2449bc3f-7f6e-4797-a3e9-41651421974d,11,,,"[77.0, 70.5]",3788752,0,,,True,0.3440212,,,,,"[102.4, 79.6]",,High Pass,26.980919,,,Out,,Roland Sallai,,,,,,1,From Kick Off,Gergő Lovrencsics,10794.0,Right Wing Back,2,Hungary,916,"['88cdb175-c4c3-4313-8837-f532759d33a8', 'caa9ee81-c6b6-4b8a-8948-b56f2f1f5542']",6,,,,,,,,,,,,,,,Hungary,00:00:06.478,Pass,True,77.0,70.5,102.4,79.6,,,
,,,,,,,,,,,,,,,,,,,0.899696,,,,,,,,,,,,,,9646f74c-6cd1-4e4c-b902-92d5c8c9d404,13,,,"[26.3, 0.1]",3788752,0,,,,0.90276027,,,,,"[36.4, 12.9]",,Low Pass,16.304907,,,,,William Silva de Carvalho,,,,,Throw-in,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,['0a8b54f9-69fc-46e8-87f0-804d8be1bcf7'],18,,,,,,,,,,,,,,,Portugal,00:00:18.795,Pass,,26.3,0.1,36.4,12.9,,,
,,,,,,,,,,,,,,,,,,,0.833856,,,,,,,,,,,,,,28e46913-8968-4ba8-bbbf-1b8b91583edc,16,,,"[37.3, 13.7]",3788752,0,,,,-2.2381024,,Right Foot,,,"[29.5, 3.8]",,Ground Pass,12.603571,,,,,Raphaël Adelino José Guerreiro,,,,,,1,From Throw In,William Silva de Carvalho,5214.0,Left Center Midfield,3,Portugal,780,"['b6e71c6b-93ea-493c-9d39-44208d003fb1', 'fb093141-4bc4-4b44-8f66-34d09f73ac41']",19,,,,,,,,,,,,,,,Portugal,00:00:19.694,Pass,True,37.3,13.7,29.5,3.8,,,
,,,,,,,,,,,,,,,,,,,0.978962,,,,,,,,,,,,,,2b18912c-cfdb-485d-bae8-1318c9878b63,19,,,"[29.9, 3.6]",3788752,0,,,,2.602288,,Left Foot,,,"[16.7, 11.5]",,Ground Pass,15.383432,,,,,Rúben Santos Gato Alves Dias,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,3,Portugal,780,"['e0886a98-345e-4c2d-8db6-ae6d25e95c48', 'f71ffd82-b3d4-4bc9-82c1-a89957fedb33']",20,,,,,,,,,,,,,,,Portugal,00:00:20.528,Pass,True,29.9,3.6,16.7,11.5,,,
,,,,,,,,,,,,,,,,,,,2.227307,,,,,,,,,,,,,,554aac9d-958f-479d-b681-cbf211add2d0,23,,,"[21.9, 17.6]",3788752,0,,,,2.135627,,Left Foot,,,"[4.6, 44.9]",,Ground Pass,32.31996,,,,,Rui Pedro dos Santos Patrício,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,3,Portugal,780,"['4a4258d1-a912-49fb-9199-d83b6e3b6909', '6216cb8b-d09d-499b-a451-8b0be56b2ec0']",23,,,,,,,,,,,,,,,Portugal,00:00:23.638,Pass,True,21.9,17.6,4.6,44.9,,,
,,,,,,,,,,,,,,,,,,,2.355744,,,,,,,,,,,,,,d151d571-d3b3-4506-a0e5-0dfe30f4c4af,25,,,"[5.4, 44.2]",3788752,0,,,,1.260095,,Left Foot,,,"[15.9, 76.9]",,High Pass,34.344433,,,,,Nélson Cabral Semedo,,,,,,1,From Throw In,Rui Pedro dos Santos Patrício,5205.0,Goalkeeper,3,Portugal,780,['15cb10e5-c6e1-44fc-9714-51328a640a1f'],25,,,,,,,,,,,,,,,Portugal,00:00:25.865,Pass,,5.4,44.2,15.9,76.9,,,
,,,,,,,,,,,,,,,,,,,4.168169,,,,,,,,,,,,,,d12c9f52-c2e1-4abb-ae53-9f0a9e4b1551,30,,,"[35.4, 76.7]",3788752,0,,,,-0.106108844,,Right Foot,,,"[86.1, 71.3]",,Low Pass,50.986763,,,Incomplete,,Bruno Miguel Borges Fernandes,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,3,Portugal,780,"['21b72a15-82c9-4fa5-9645-cd6c3b27c62b', 'ad5fc579-f970-41ae-a58f-e2312e6e7556']",32,,,,,,,,,,,,,,,Portugal,00:00:32.771,Pass,,35.4,76.7,86.1,71.3,,,
,,,,,,,,,,,,,,,,,,,3.129025,,,,,,,,,,,,,,21b72a15-82c9-4fa5-9645-cd6c3b27c62b,32,,,"[34.0, 8.8]",3788752,0,,,,2.2618806,,Left Foot,,,"[13.9, 33.1]",,Ground Pass,31.535694,,,,,Péter Gulácsi,,,,,Recovery,1,Regular Play,Attila Szalai,46376.0,Left Center Back,4,Hungary,916,"['958f57d4-b35b-4ee6-942a-84b7549d12a9', 'd12c9f52-c2e1-4abb-ae53-9f0a9e4b1551']",36,,,,,,,,,,,,,,,Hungary,00:00:36.940,Pass,,34.0,8.8,13.9,33.1,,,
,,,,,,,,,,,,,,,,,,,1.802024,,,,,,,,,,,,,,aa579da3-ab73-472a-a48a-c6406264c5ce,34,,,"[9.5, 34.2]",3788752,0,,,,-1.1309538,,Right Foot,,,"[19.1, 13.8]",,Ground Pass,22.545954,,,,,Attila Szalai,,,,,,1,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,4,Hungary,916,['5512cd0f-e384-4fbe-b3ed-235ad27fe2a2'],40,,,,,,,,,,,,,,,Hungary,00:00:40.069,Pass,,9.5,34.2,19.1,13.8,,,
,,,,,,,,,,,,,,,,,,,2.431136,,,,,,,,,,,,,,ec67ef9d-112d-4df9-b5d4-ec883f076bb3,37,,,"[22.2, 21.8]",3788752,0,,,,2.5902584,,Left Foot,,,"[4.8, 32.5]",,Ground Pass,20.426699,,,,,Péter Gulácsi,,,,,,1,Regular Play,Attila Szalai,46376.0,Left Center Back,4,Hungary,916,['b8b08f65-f506-4d0e-b34c-9ff3c64b8c21'],43,,,,,,,,,,,,,,,Hungary,00:00:43.205,Pass,,22.2,21.8,4.8,32.5,,,
,,,,,,,,,,,,,,,,,,,3.083724,,,,,,,,,,,,,,f33f8c85-d7b5-494f-bc39-458b47b4cb8d,39,,,"[4.0, 33.6]",3788752,0,,,,-1.3665422,,Right Foot,,,"[9.8, 5.6]",,Ground Pass,28.594404,,,,,Attila Szalai,,,,,,1,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,4,Hungary,916,['ed13060a-d401-4690-b8f7-d19ca330bde3'],45,,,,,,,,,,,,,,,Hungary,00:00:45.636,Pass,,4.0,33.6,9.8,5.6,,,
,,,,,,,,,,,,,,,,,,,2.144278,,,,,,,,,,,,,,284a1e18-c1d1-4ffd-ad13-a5e2c9ef0dc9,42,,,"[11.2, 3.9]",3788752,0,,,,0.07716606,,Left Foot,,,"[50.0, 6.9]",,High Pass,38.915806,,,,,Ádám Szalai,,,,,,1,Regular Play,Attila Szalai,46376.0,Left Center Back,4,Hungary,916,"['3b5917a2-e8d6-4cb0-bcf3-6fc9825c954a', 'b207bf29-ea55-4eec-92ce-bb8690fa2c4b']",48,,,,,,,,,,,,,,,Hungary,00:00:48.720,Pass,True,11.2,3.9,50.0,6.9,,,
,,,,,,,,,,,,,,,,,,,1.332868,,,,,,,,,,,,,,92cebc1c-5ffe-4964-8c22-4aee7c39925f,44,,,"[50.0, 6.9]",3788752,0,,,,0.09204685,,Head,,,"[63.0, 8.1]",,High Pass,13.055267,,,Incomplete,,Roland Sallai,,,,,,1,Regular Play,Ádám Szalai,8407.0,Left Center Forward,4,Hungary,916,"['50172136-b9ea-491b-a4fd-f4703b95fe30', 'f4c9adfa-5337-4b87-a9fb-07e2147befe7']",50,,,,,,,,,,,,,,,Hungary,00:00:50.864,Pass,,50.0,6.9,63.0,8.1,,,
,,,,,,,,,,,,,,,,,,,1.149851,,,,,,,,,,,,,,b99415b4-29ef-47df-af1c-83485e78bbc4,51,,,"[55.8, 71.0]",3788752,1,,,,0.32389188,,Left Foot,,,"[69.8, 75.7]",,Ground Pass,14.767871,,,,,Nélson Cabral Semedo,,,,,Free Kick,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Portugal,780,['505361da-1345-43b9-945e-cb8d2f32e337'],15,,,,,,,,,,,,,,,Portugal,00:01:15.837,Pass,,55.8,71.0,69.8,75.7,,,
,,,,,,,,,,,,,,,,,,,0.863764,,,,,,,,,,,,,,9c850b11-3d6a-4bb8-ac24-816dbeee4711,54,,,"[69.8, 75.7]",3788752,1,,,,-2.9544158,,Right Foot,,,"[56.6, 73.2]",,Ground Pass,13.434657,,,,,Kléper Laveran Lima Ferreira,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,6,Portugal,780,['4d7ccb51-b1c9-4e5a-9077-33c1bfcb9218'],18,,,,,,,,,,,,,,,Portugal,00:01:18.034,Pass,,69.8,75.7,56.6,73.2,,,
,,,,,,,,,,,,,,,,,,,1.576945,,,,,,,,,,,,,,1071bf1c-0840-4598-8799-b730b83ec7b0,57,,,"[54.4, 70.7]",3788752,1,,,,-2.2342224,,Right Foot,,,"[40.8, 53.3]",,Low Pass,22.084383,,,,,Rúben Santos Gato Alves Dias,,,,,,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Portugal,780,['89206c6e-de47-4be4-ba73-d5ee291eeccc'],20,,,,,,,,,,,,,,,Portugal,00:01:20.138,Pass,,54.4,70.7,40.8,53.3,,,
,,,,,,,,,,,,,,,,,,,1.301054,,,,,,,,,,,,,,d8ef4672-355a-4e40-bb96-ee264632bdf4,60,,,"[43.7, 43.7]",3788752,1,,,,-1.2490457,,Right Foot,,,"[49.2, 27.2]",,Ground Pass,17.392527,,,,,William Silva de Carvalho,,,,,,1,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,6,Portugal,780,['0d9c9469-e19b-460c-b191-cc94d574c546'],23,,,,,,,,,,,,,,,Portugal,00:01:23.603,Pass,,43.7,43.7,49.2,27.2,,,
,,,,,,,,,,,,,,,,,,,2.232787,,,,,,,,,,,,,,98204b07-ef29-4c0c-9391-0f7bd7dc4382,63,,,"[51.6, 25.5]",3788752,1,,,,1.5756983,,Right Foot,,,"[51.4, 66.3]",,Low Pass,40.80049,,,,,Kléper Laveran Lima Ferreira,,True,,,,1,From Free Kick,William Silva de Carvalho,5214.0,Left Center Midfield,6,Portugal,780,['17fe76fc-f60f-4845-9aaf-acdbaf3f617e'],26,,,,,,,,,,,,,,,Portugal,00:01:26.602,Pass,,51.6,25.5,51.4,66.3,,,
,,,,,,,,,,,,,,,,,,,2.82607,,,,,,,,,,,,,,79a22d97-9c4d-49f9-99f2-36f43a5d62fa,66,,,"[55.5, 61.7]",3788752,1,,,,-0.625411,,Right Foot,,,"[104.8, 26.1]",,High Pass,60.809948,,,Incomplete,,Diogo José Teixeira da Silva,,,,,,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,6,Portugal,780,"['b9a33713-ec2f-4008-b302-bfcc77422ebf', 'fa1c0bdc-9640-42eb-ad51-48a6afbbc86e']",30,,,,,,,,,,,,,,,Portugal,00:01:30.971,Pass,,55.5,61.7,104.8,26.1,,,
,,,,,,,,,,,,,,,,,,,1.014452,,,,,,,,,,,,,,d80b409a-b4da-40ed-ade7-0b944a9c3d42,69,,,"[12.0, 53.7]",3788752,1,,,,0.20059863,,Right Foot,,,"[42.0, 59.8]",,High Pass,30.613886,,,Incomplete,,Roland Sallai,,,,,Recovery,1,From Free Kick,Gergő Lovrencsics,10794.0,Right Wing Back,6,Portugal,780,"['2992324f-2dbe-47a1-9461-add8dc993957', 'c5383834-0831-4b1b-95fb-33c0956fa53d']",36,,,,,,,,,,,,,,,Hungary,00:01:36.762,Pass,,12.0,53.7,42.0,59.8,,,
,,,,,,,,,,,,,,,,,,,1.554648,,,,,,,,,,,,,,c5383834-0831-4b1b-95fb-33c0956fa53d,71,,,"[78.1, 20.3]",3788752,1,,,,-1.1309538,,Right Foot,,,"[86.1, 3.3]",,Low Pass,18.788294,,,,,Cristiano Ronaldo dos Santos Aveiro,,,,,Interception,1,From Free Kick,William Silva de Carvalho,5214.0,Left Center Midfield,6,Portugal,780,"['2971f0ab-875d-4cd5-91db-161c0bceb112', 'd80b409a-b4da-40ed-ade7-0b944a9c3d42']",37,,,,,,,,,,,,,,,Portugal,00:01:37.777,Pass,,78.1,20.3,86.1,3.3,,,
,,,,,,,,,,,,,,,,,,,0.161384,,,,,,,,,,,,,,d98d363c-a564-4fa5-aa5b-e8c1725ff12b,75,,,"[82.8, 5.7]",3788752,1,,,,0.033320997,,Right Foot,,,"[85.8, 5.8]",,Ground Pass,3.0016663,,,Incomplete,,Raphaël Adelino José Guerreiro,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,6,Portugal,780,"['07f366ea-aa8b-487c-b4ca-43089692d1c7', 'a5b4b268-5a9e-4f80-a047-c67ec69ecf8f', 'e550880e-b7a3-45ae-b9fe-05b7696c8bff']",40,,,,,,,,,,,,,,,Portugal,00:01:40.447,Pass,True,82.8,5.7,85.8,5.8,,,
,,,,,,,,,,,,,,,,,,,2.204284,,,,,,,,,,,,,,3b373dfa-9026-4851-a158-b4784463a4b3,78,,,"[70.3, 0.1]",3788752,1,,,,2.7185416,,,,,"[49.2, 9.6]",,Low Pass,23.140009,,,,,Rúben Santos Gato Alves Dias,,,,,Throw-in,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,7,Portugal,780,['38a31037-58d1-4076-9683-44e683f422be'],48,,,,,,,,,,,,,,,Portugal,00:01:48.199,Pass,,70.3,0.1,49.2,9.6,,,
,,,,,,,,,,,,,,,,,,,1.567926,,,,,,,,,,,,,,ef86e96a-0557-4e35-89fb-3658199b0f52,81,,,"[50.8, 10.5]",3788752,1,,,,1.7530336,,Right Foot,,,"[44.0, 47.4]",,Ground Pass,37.521328,,,,,Kléper Laveran Lima Ferreira,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,7,Portugal,780,['ca558347-582b-4e9f-850d-ada4f908a8e2'],51,,,,,,,,,,,,,,,Portugal,00:01:51.649,Pass,,50.8,10.5,44.0,47.4,,,
,,,,,,,,,,,,,,,,,,,1.49962,,,,,,,,,,,,,,6890630e-1e7b-4c3d-b837-5cb68e76d2c5,84,,,"[44.0, 47.6]",3788752,1,,,,0.7937082,,Right Foot,,,"[61.9, 65.8]",,Ground Pass,25.527435,,,,,Bernardo Mota Veiga de Carvalho e Silva,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,7,Portugal,780,['bd680c38-8cd3-4557-8348-40e5b2c30ab0'],54,,,,,,,,,,,,,,,Portugal,00:01:54.433,Pass,,44.0,47.6,61.9,65.8,,,
,,,,,,,,,,,,,,,,,,,0.991654,,,,,,,,,,,,,,10526238-3b48-4318-a012-ac3715cc1a0d,87,,,"[67.6, 65.2]",3788752,1,,,,0.76101273,,Left Foot,,,"[78.1, 75.2]",,Ground Pass,14.5,,,,,Nélson Cabral Semedo,,,,,,1,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Wing,7,Portugal,780,['0c8eeaaa-e3e3-4e1f-9990-ab8245157e0c'],57,,,,,,,,,,,,,,,Portugal,00:01:57.386,Pass,,67.6,65.2,78.1,75.2,,,
,,,,,,,,,,,,,,,,,,,1.226759,,,,,,,,,,,,,,46a771d7-e2ba-4bbb-b606-e9e223f961aa,91,,,"[74.8, 73.0]",3788752,1,,,,-2.7347765,,Right Foot,,,"[56.0, 64.9]",,Ground Pass,20.47071,,,,,Danilo Luís Hélio Pereira,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,7,Portugal,780,"['44b3e527-bc6a-4dd1-8e39-6044a971504c', '9f83ace6-0e9b-4fdb-afc9-d0984e05238d']",59,,,,,,,,,,,,,,,Portugal,00:01:59.567,Pass,True,74.8,73.0,56.0,64.9,,,
,,,,,,,,,,,,,,,,,,,1.855863,,,,,,,,,,,,,,dd8d9f51-fba5-4b70-ae82-d261e58a8139,94,,,"[55.5, 60.2]",3788752,2,,,,-1.6913272,,Right Foot,,,"[51.6, 28.0]",,Ground Pass,32.43532,,,,,Rúben Santos Gato Alves Dias,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Right Center Midfield,7,Portugal,780,['ce0e07ee-10e6-4382-92ec-6cee4e6d3500'],1,,,,,,,,,,,,,,,Portugal,00:02:01.686,Pass,,55.5,60.2,51.6,28.0,,,
,,,,,,,,,,,,,,,,,,,1.627781,,,,,,,,,,,,,,a39578fe-6c81-4180-960d-b9d8f49b2871,97,,,"[50.6, 27.7]",3788752,2,,,,-1.0043813,,Right Foot,,,"[63.7, 7.1]",,Ground Pass,24.412497,,,,,Raphaël Adelino José Guerreiro,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,7,Portugal,780,['6503de20-d861-44b7-9429-555add4ce929'],4,,,,,,,,,,,,,,,Portugal,00:02:04.363,Pass,,50.6,27.7,63.7,7.1,,,
,,,,,,,,,,,,,,,,,,,1.418314,,,,,,,,,,,,,,0e7a31a1-55e2-41cf-962d-45271f135ad7,100,,,"[70.9, 7.4]",3788752,2,,,,1.1284221,,Left Foot,,,"[78.1, 22.6]",,Ground Pass,16.819036,,,,,Cristiano Ronaldo dos Santos Aveiro,,,,,,1,From Throw In,Raphaël Adelino José Guerreiro,5209.0,Left Back,7,Portugal,780,['b150a1dd-a166-47cd-bdf1-cb16e2b8bcb8'],6,,,,,,,,,,,,,,,Portugal,00:02:06.981,Pass,,70.9,7.4,78.1,22.6,,,
,,,,,,,,,,,,,,,,,,,3.405482,,,,,,,,,,,,,,b40e02e1-79a6-4438-8ee4-54b6680a40e2,103,,,"[78.1, 24.5]",3788752,2,,,,3.0617626,,Left Foot,,,"[40.6, 27.5]",,Ground Pass,37.61981,,,,,Rúben Santos Gato Alves Dias,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,7,Portugal,780,"['972bf752-5844-47a0-90dc-a4faaedc292a', 'ba99c847-1a90-4636-82bb-b0e9a0ba58df']",8,,,,,,,,,,,,,,,Portugal,00:02:08.399,Pass,True,78.1,24.5,40.6,27.5,,,
,,,,,,,,,,,,,,,,,,,1.079791,,,,,,,,,,,,,,5c26cac4-3a0e-41b8-abe8-74651a9c2a6d,106,,,"[40.1, 27.5]",3788752,2,,,,1.3205957,,Right Foot,,,"[47.0, 54.5]",,Ground Pass,27.867723,,,,,Kléper Laveran Lima Ferreira,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,7,Portugal,780,['75c112b3-9805-4640-af91-45b7b9b293f1'],13,,,,,,,,,,,,,,,Portugal,00:02:13.271,Pass,,40.1,27.5,47.0,54.5,,,
,,,,,,,,,,,,,,,,,,,2.488577,,,,,,,,,,,,,,ecafdb8b-b3fb-446a-8be9-96c86b67c78a,109,,,"[49.2, 53.3]",3788752,2,,,,-1.6158478,,Right Foot,,,"[48.1, 28.9]",,Ground Pass,24.424782,,,,,Rúben Santos Gato Alves Dias,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,7,Portugal,780,['40471507-996e-4b5a-a41c-4946d23652e6'],16,,,,,,,,,,,,,,,Portugal,00:02:16.816,Pass,,49.2,53.3,48.1,28.9,,,
,,,,,,,,,,,,,,,,,,,1.757616,,,,,,,,,,,,,,17894bba-d5d6-4a89-828d-ffeee92a7e97,111,,,"[48.6, 28.0]",3788752,2,,,,-0.82619184,,Right Foot,,,"[62.7, 12.7]",,Ground Pass,20.80625,,,,,Raphaël Adelino José Guerreiro,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,7,Portugal,780,['dbaf9048-e753-488f-9842-62e35e1dac4a'],19,,,,,,,,,,,,,,,Portugal,00:02:19.305,Pass,,48.6,28.0,62.7,12.7,,,
