50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5f40b504-036e-455c-9068-f0392fa34888,1,,,,3788750,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,,0,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 6840, 'name': 'Marcos Llorente Moreno'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 6}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 6892, 'name': 'Pau Francisco Torres'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 6765, 'name': 'Rodrigo Hernández Cascante'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 16532, 'name': 'Daniel Olmo Carvajal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 19}, {'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 7}]}",Spain,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,684e4acd-20bd-43be-bfb8-7787151bc9fb,2,,,,3788750,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,,0,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5622, 'name': 'Robin Olsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5612, 'name': 'Mikael Lustig'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3702, 'name': 'Victor Nilsson Lindelöf'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 26875, 'name': 'Marcus Andreas Danielsson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 5621, 'name': 'Ludwig Augustinsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 23444, 'name': 'Kristoffer Olsson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5617, 'name': 'Sebastian Larsson'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 5625, 'name': 'Emil Peter Forsberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 11098, 'name': 'Marcus Berg'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 8819, 'name': 'Alexander Isak'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Sweden,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,734f8ad0-0cb9-4ed4-b68a-af0877cee748,3,,,,3788750,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,['57daddaf-1ead-4cc6-8ca6-170b9e26ebfd'],0,,,,,,,,,,,,,,,Spain,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,57daddaf-1ead-4cc6-8ca6-170b9e26ebfd,4,,,,3788750,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,['734f8ad0-0cb9-4ed4-b68a-af0877cee748'],0,,,,,,,,,,,,,,,Sweden,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,22686e7e-4b4f-4786-be6b-62d7adb96c98,1791,,,,3788750,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,68,Spain,772,['d27f5ee3-507c-4480-a768-87870c7c3f4a'],0,,,,,,,,,,,,,,,Sweden,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d27f5ee3-507c-4480-a768-87870c7c3f4a,1792,,,,3788750,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,68,Spain,772,['22686e7e-4b4f-4786-be6b-62d7adb96c98'],0,,,,,,,,,,,,,,,Spain,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,,1.91143,,,,,,,,,,,,,e32b85c7-ab46-4c7c-b71f-e07113df8504,5,,,"[61.0, 40.1]",3788750,0,,,,2.9480462,,Right Foot,,,,"[36.0, 45.0]",Ground Pass,,25.475676,,,,Victor Nilsson Lindelöf,,,,,Kick Off,1,From Kick Off,Emil Peter Forsberg,5625.0,Left Midfield,2,Sweden,790,['658cf1c7-2306-4f52-b194-abd3b93042b7'],0,,,,,,,,,,,,,,,Sweden,00:00:00.594,Pass,,61.0,40.1,36.0,45.0,,,
,,,,,,,,,,,,,,,,,,,1.740109,,,,,,,,,,,,,0fc5d139-c740-4fce-ac4c-80e243ea5ced,8,,,"[36.4, 41.5]",3788750,0,,,,-1.4931748,,Right Foot,,,,"[38.5, 14.5]",Ground Pass,,27.081543,,,,Marcus Andreas Danielsson,,,,,,1,From Kick Off,Victor Nilsson Lindelöf,3702.0,Right Center Back,2,Sweden,790,['274e0084-8693-4964-8260-872a19c94a77'],3,,,,,,,,,,,,,,,Sweden,00:00:03.929,Pass,,36.4,41.5,38.5,14.5,,,
,,,,,,,,,,,,,,,,,,,1.944167,,,,,,,,,,,,,8e1fc5c3-75e0-4a0d-9a4d-62fd3a1dcd7a,12,,,"[42.4, 7.7]",3788750,0,,,,0.07699037,,Left Foot,,,,"[77.4, 10.4]",High Pass,,35.10399,,Incomplete,,,,,,,,1,From Kick Off,Marcus Andreas Danielsson,26875.0,Left Center Back,2,Sweden,790,"['9518f8c0-03f4-4cd5-a108-7d76b3e9b2d5', 'ade12ad7-8706-44a0-816d-f10643ef0f55']",6,,,,,,,,,,,,,,,Sweden,00:00:06.795,Pass,True,42.4,7.7,77.4,10.4,,,
,,,,,,,,,,,,,,,,,,,1.468882,,,,,,,,,,,,,9518f8c0-03f4-4cd5-a108-7d76b3e9b2d5,13,,,"[42.7, 69.7]",3788750,0,,,,-0.09144729,,Head,,,,"[65.6, 67.6]",High Pass,,22.996086,,Incomplete,,Álvaro Borja Morata Martín,,,,,Recovery,1,From Kick Off,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,2,Sweden,790,"['57fba4b5-7c7c-460a-8345-aab2e4ca7940', '8e1fc5c3-75e0-4a0d-9a4d-62fd3a1dcd7a', 'e349c8f4-fc67-4c1f-86c9-ae85dabcd512']",8,,,,,,,,,,,,,,,Spain,00:00:08.739,Pass,,42.7,69.7,65.6,67.6,,,
,,,,,,,,,,,,,,,,,,,1.80831,,,,,,,,,,,,,82ba6332-f734-412b-9d12-79bcb7b08dc8,19,,,"[45.2, 6.9]",3788750,0,,,,2.6112185,,Right Foot,,,,"[29.0, 16.4]",Ground Pass,,18.780043,,,,Pau Francisco Torres,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['9f84283f-c622-4270-8c43-ee96645394c1'],18,,,,,,,,,,,,,,,Spain,00:00:18.490,Pass,,45.2,6.9,29.0,16.4,,,
,,,,,,,,,,,,,,,,,,,1.700283,,,,,,,,,,,,,877a55dd-ddc5-4a67-857d-b39be858926a,22,,,"[29.6, 19.9]",3788750,0,,,,1.6943252,,Left Foot,,,,"[25.9, 49.7]",Ground Pass,,30.02882,,,,Aymeric Laporte,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,3,Spain,772,['a27e1364-426e-4260-8956-c3a0295c9318'],21,,,,,,,,,,,,,,,Spain,00:00:21.194,Pass,,29.6,19.9,25.9,49.7,,,
,,,,,,,,,,,,,,,,,,,1.576443,,,,,,,,,,,,,767e4e6c-3c92-46bf-afb7-ee401b18d5be,25,,,"[38.0, 53.2]",3788750,0,,,,1.1185334,,Left Foot,,,,"[48.3, 74.4]",Ground Pass,,23.569683,,,,Marcos Llorente Moreno,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Right Center Back,3,Spain,772,['5d262988-8aa7-4294-89fc-4bb80178660e'],26,,,,,,,,,,,,,,,Spain,00:00:26.926,Pass,,38.0,53.2,48.3,74.4,,,
,,,,,,,,,,,,,,,,,,,2.226081,,,,,,,,,,,,,0fdc7baa-fddc-4a4c-89ac-c45bd9c481aa,28,,,"[51.8, 69.7]",3788750,0,,,,-1.9149716,,Right Foot,,,,"[38.0, 31.2]",Ground Pass,,40.898533,,,,Pau Francisco Torres,,,,,,1,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,3,Spain,772,['835ac51f-4899-4123-be05-09c54709b5d0'],31,,,,,,,,,,,,,,,Spain,00:00:31.025,Pass,,51.8,69.7,38.0,31.2,,,
,,,,,,,,,,,,,,,,,,,1.579212,,,,,,,,,,,,,a6430c11-e00f-48a6-97fa-be9d50833f71,31,,,"[38.0, 29.0]",3788750,0,,,,-1.1123122,,Left Foot,,,,"[49.5, 5.7]",Ground Pass,,25.983456,,,,Jordi Alba Ramos,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,3,Spain,772,['f6ebb4a9-b95f-4605-9087-f49b4af71498'],34,,,,,,,,,,,,,,,Spain,00:00:34.507,Pass,,38.0,29.0,49.5,5.7,,,
,,,,,,,,,,,,,,,,,,,1.285598,,,,,,,,,,,,,50a43c17-4d44-44ae-9fae-138d01282998,34,,,"[52.2, 4.3]",3788750,0,,,,-0.084215924,,Left Foot,,,,"[67.6, 3.0]",Ground Pass,,15.454773,,,,Daniel Olmo Carvajal,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['3c5ebddb-1eca-4e9b-a0c6-0bd2f94c6f72'],37,,,,,,,,,,,,,,,Spain,00:00:37.458,Pass,,52.2,4.3,67.6,3.0,,,
,,,,,,,,,,,,,,,,,,,0.902885,,,,,,,,,,,,,1911bdaa-9a94-43bc-a15c-151c7ad453f7,37,,,"[67.6, 3.0]",3788750,0,,,,2.488746,,Left Foot,,,,"[62.5, 6.9]",Ground Pass,,6.4202805,,,,Jordi Alba Ramos,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,3,Spain,772,['070765d0-8124-464f-aec1-e2754bb6978a'],39,,,,,,,,,,,,,,,Spain,00:00:39.974,Pass,,67.6,3.0,62.5,6.9,,,
,,,,,,,,,,,,,,,,,,,1.478733,,,,,,,,,,,,,1ada0b96-33cd-44a9-a50d-3dc66eb04823,40,,,"[62.3, 8.6]",3788750,0,,,,2.1473637,,Left Foot,,,,"[50.4, 26.9]",Ground Pass,,21.82888,,,,Pau Francisco Torres,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['32ac77b7-bfde-45cb-a8c4-42ff3b45b6b6'],41,,,,,,,,,,,,,,,Spain,00:00:41.689,Pass,,62.3,8.6,50.4,26.9,,,
,,,,,,,,,,,,,,,,,,,2.278839,,,,,,,,,,,,,8d015ff1-1209-4f4b-9281-494b8ea3e6c2,43,,,"[52.0, 33.1]",3788750,0,,,,1.4174359,,Left Foot,,,,"[56.9, 64.8]",Ground Pass,,32.07647,,,,Jorge Resurrección Merodio,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,3,Spain,772,['cc165acf-15d1-405b-acd5-879f2d13b70c'],44,,,,,,,,,,,,,,,Spain,00:00:44.647,Pass,,52.0,33.1,56.9,64.8,,,
,,,,,,,,,,,,,,,,,,,1.084625,,,,,,,,,,,,,66ba3dfe-6743-4171-a5d4-7510551c4ff1,46,,,"[64.1, 67.4]",3788750,0,,,,0.6576068,,Right Foot,,,,"[74.2, 75.2]",Ground Pass,,12.76127,,,,Ferrán Torres García,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,3,Spain,772,['4c98d674-2244-424a-88c4-3183b16548aa'],48,,,,,,,,,,,,,,,Spain,00:00:48.506,Pass,,64.1,67.4,74.2,75.2,,,
,,,,,,,,,,,,,,,,,,,1.101082,,,,,,,,,,,,,60cb43c5-7e4c-4736-8b38-e04d234d6b20,49,,,"[74.2, 75.2]",3788750,0,,,,-2.8509934,,Right Foot,,,,"[63.5, 72.0]",Ground Pass,,11.168259,,,,Jorge Resurrección Merodio,,,,,,1,Regular Play,Ferrán Torres García,6748.0,Right Wing,3,Spain,772,['ee405174-3587-4b9b-bb44-41f58e94efa5'],50,,,,,,,,,,,,,,,Spain,00:00:50.425,Pass,,74.2,75.2,63.5,72.0,,,
,,,,,,,,,,,,,,,,,,,2.168244,,,,,,,,,,,,,651e6348-de80-4040-ab70-1aa50817230a,52,,,"[63.5, 70.9]",3788750,0,,,,-2.2617395,,Right Foot,,,,"[50.6, 55.3]",Ground Pass,,20.242777,,,,Aymeric Laporte,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,3,Spain,772,['17bee112-136a-4c3b-8cc6-4a4759a529f0'],52,,,,,,,,,,,,,,,Spain,00:00:52.673,Pass,,63.5,70.9,50.6,55.3,,,
,,,,,,,,,,,,,,,,,,,2.302836,,,,,,,,,,,,,f1e61909-9018-4967-8fed-253822d97ca2,55,,,"[51.0, 50.8]",3788750,0,,,,-1.4784083,,Left Foot,,,,"[53.9, 19.5]",Ground Pass,,31.434057,,,,Pau Francisco Torres,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Right Center Back,3,Spain,772,['b98a9763-ed85-468e-b94d-8dd8e563c771'],55,,,,,,,,,,,,,,,Spain,00:00:55.980,Pass,,51.0,50.8,53.9,19.5,,,
,,,,,,,,,,,,,,,,,,,1.09867,,,,,,,,,,,,,7b195bc6-7a31-4dec-9bd6-afb6a18af6f1,58,,,"[54.7, 17.4]",3788750,0,,,,-0.81103355,,Left Foot,,,,"[69.9, 1.4]",Ground Pass,,22.068983,,,,Jordi Alba Ramos,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,3,Spain,772,['dfe13b31-0f02-48c1-b8b4-51058aa20b6b'],59,,,,,,,,,,,,,,,Spain,00:00:59.016,Pass,,54.7,17.4,69.9,1.4,,,
,,,,,,,,,,,,,,,,,,,0.857253,,,,,,,,,,,,,6a122f42-ee75-46cd-abe9-8657413a2221,61,,,"[70.3, 1.8]",3788750,1,,,,1.3507346,,Left Foot,,,,"[72.0, 9.4]",Ground Pass,,7.787811,,,,Pedro González López,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['6ab3bd9b-d03d-4617-87d7-bc2a0a01e7ed'],1,,,,,,,,,,,,,,,Spain,00:01:01.199,Pass,,70.3,1.8,72.0,9.4,,,
,,,,,,,,,,,,,,,,,,,0.787357,,,,,,,,,,,,,2ff2d517-ddfa-4175-881e-07ac362b4d23,65,,,"[71.1, 10.0]",3788750,1,,,,-1.821799,,Right Foot,,,,"[69.1, 2.2]",Ground Pass,,8.052329,,,,Jordi Alba Ramos,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,3,Spain,772,['3881df4d-f151-4e39-97a1-24da1cda6aa2'],2,,,,,,,,,,,,,,,Spain,00:01:02.783,Pass,,71.1,10.0,69.1,2.2,,,
,,,,,,,,,,,,,,,,,,,0.692992,,,,,,,,,,,,,c1a3023e-1736-477c-ab5f-7bafb0a7e80f,68,,,"[69.1, 2.2]",3788750,1,,,,0.3663944,,Left Foot,,,,"[77.7, 5.5]",Ground Pass,,9.211406,,,,Pedro González López,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['cb8241bc-8bc6-4dfd-938a-695c9f7693fa'],3,,,,,,,,,,,,,,,Spain,00:01:03.997,Pass,,69.1,2.2,77.7,5.5,,,
,,,,,,,,,,,,,,,,,,,0.980632,,,,,,,,,,,,,b86dcc95-093d-4f6b-92e4-4264ca0ecdd7,72,,,"[84.9, 13.5]",3788750,1,,,,0.47411844,,Right Foot,,,,"[100.1, 21.3]",Ground Pass,,17.084496,,Incomplete,,Álvaro Borja Morata Martín,,,Through Ball,True,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,3,Spain,772,"['a93c39f6-29aa-4121-bd12-1fd55870b1f8', 'afda96a3-3708-4334-905c-1cd5366c0c27']",6,,,,,,,,,,,,,,,Spain,00:01:06.682,Pass,,84.9,13.5,100.1,21.3,,,
,,,,,,,,,,,,,,,,,,,1.336008,,,,,,,,,,,,,fd83d0cd-a834-4c97-95e1-158d628e4ce7,76,,,"[21.2, 58.5]",3788750,1,,,,1.6747152,,Right Foot,,,,"[19.5, 74.8]",Ground Pass,,16.38841,,,,Mikael Lustig,,,,,,1,Regular Play,Victor Nilsson Lindelöf,3702.0,Right Center Back,3,Spain,772,['60f797d7-10a7-4d46-a46b-293f260576b5'],8,,,,,,,,,,,,,,,Sweden,00:01:08.888,Pass,,21.2,58.5,19.5,74.8,,,
,,,,,,,,,,,,,,,,,,,1.310053,,,,,,,,,,,,,9a52952d-0140-4661-934d-9ae2852d595f,80,,,"[20.4, 76.2]",3788750,1,,,,-0.38050637,,Right Foot,,,,"[44.4, 66.6]",High Pass,,25.848791,,Incomplete,,Alexander Isak,,,,,,1,Regular Play,Mikael Lustig,5612.0,Right Back,3,Spain,772,"['157b2188-847f-486a-91e6-02122452bcc2', '8b8bba02-4bd7-4fbe-8a72-97bc456f787f', 'c5596945-9f64-4960-ab18-34549065e5fc']",11,,,,,,,,,,,,,,,Sweden,00:01:11.147,Pass,True,20.4,76.2,44.4,66.6,,,
,,,,,,,,,,,,,,,,,,,1.591337,,,,,,,,,,,,,157b2188-847f-486a-91e6-02122452bcc2,82,,,"[75.7, 13.5]",3788750,1,,,,-0.8020633,,Other,,,,"[81.6, 7.4]",Low Pass,,8.48646,,,,Jordi Alba Ramos,,,,,Recovery,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,3,Spain,772,"['85c940db-7e1f-4a13-b647-c2df00f94522', '9a52952d-0140-4661-934d-9ae2852d595f']",12,,,,,,,,,,,,,,,Spain,00:01:12.457,Pass,,75.7,13.5,81.6,7.4,,,
,,,,,,,,,,,,,,,,,,,2.280604,,,,,,,,,,,,,f9e9453f-cd84-4a53-b1a5-a9f5b2f87827,85,,,"[79.8, 6.7]",3788750,1,,,,1.2602812,,Left Foot,,,,"[92.7, 46.9]",High Pass,,42.21907,,Incomplete,,Ferrán Torres García,,True,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,"['548fdb35-d9e6-4c5f-9cf3-ff49197841b8', '8427a03e-0991-4061-9ad1-5e5ed3cb4508', 'f5cae9bc-2efc-43db-bbdc-4c05af6e2c96']",14,,,,,,,,,,,,,,,Spain,00:01:14.049,Pass,True,79.8,6.7,92.7,46.9,,,
,,,,,,,,,,,,,,,,,,,1.094753,,,,,,,,,,,,,719b3336-2f73-44cf-82cb-eb6d5e40a2e8,92,,,"[62.1, 4.4]",3788750,1,,,,0.87605804,,Left Foot,,,,"[72.6, 17.0]",Ground Pass,,16.401524,,,,Emil Peter Forsberg,,,,,,1,Regular Play,Ludwig Augustinsson,5621.0,Left Back,3,Spain,772,['e5b6098a-46b6-486b-b8a0-554de3a393ab'],24,,,,,,,,,,,,,,,Sweden,00:01:24.162,Pass,,62.1,4.4,72.6,17.0,,,
,,,,,,,,,,,,,,,,,,,2.342262,,,,,,,,,,,,,9612a2b7-07db-460a-abfc-2a2ac7f58709,95,,,"[78.8, 7.7]",3788750,1,,,,0.22429816,,Right Foot,,,,"[105.1, 13.7]",Low Pass,,26.975729,,Incomplete,,Ludwig Augustinsson,,,,,,1,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,3,Spain,772,"['55c0dd97-b2b0-4968-8cce-d71a117cf0f8', 'f0eefc26-a806-47d8-b219-21126ad1851d']",27,,,,,,,,,,,,,,,Sweden,00:01:27.044,Pass,,78.8,7.7,105.1,13.7,,,
,,,,,,,,,,,,,,,,,,,1.231098,,,,,,,,,,,,,17d7edaa-7146-4c27-911b-7845d51799c5,98,,,"[48.1, 74.8]",3788750,1,,,,-3.0742788,,Other,,,,"[39.2, 74.2]",Low Pass,,8.920202,,,,Ferrán Torres García,,,,,Recovery,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,3,Spain,772,['61ad9bd5-eefa-4495-91ca-cf56c0a11b44'],31,,,,,,,,,,,,,,,Spain,00:01:31.300,Pass,,48.1,74.8,39.2,74.2,,,
,,,,,,,,,,,,,,,,,,,2.602684,,,,,,,,,,,,,b3ab588d-fb54-469d-8f60-c050df16f7e0,105,,,"[46.9, 66.4]",3788750,1,True,,,-1.8028275,,Right Foot,,,,"[41.3, 42.7]",Ground Pass,,24.352617,,,,Pau Francisco Torres,,,,,Free Kick,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Center Defensive Midfield,4,Spain,772,['73e58e19-843e-4ebd-811e-7193e6b403b1'],39,,,,,,,,,,,,,,,Spain,00:01:39.763,Pass,,46.9,66.4,41.3,42.7,,,
,,,,,,,,,,,,,,,,,,,1.913561,,,,,,,,,,,,,ad2b2cb4-ea6b-4140-bf23-e4a781bff688,107,,,"[40.1, 43.4]",3788750,1,True,,,-1.3982438,,Left Foot,,,,"[46.2, 8.4]",Ground Pass,,35.527596,,,,Jordi Alba Ramos,,,,,,1,From Free Kick,Pau Francisco Torres,6892.0,Left Center Back,4,Spain,772,['977cbb44-b099-4102-9467-3956d4728b9e'],42,,,,,,,,,,,,,,,Spain,00:01:42.365,Pass,,40.1,43.4,46.2,8.4,,,
,,,,,,,,,,,,,,,,,,,1.481572,,,,,,,,,,,,,e36242d5-0fb6-4df6-a951-ef8e68ab2d71,109,,,"[52.4, 7.4]",3788750,1,,,,-0.2837941,,Left Foot,,,,"[66.8, 3.2]",Ground Pass,,15.0,,,,Daniel Olmo Carvajal,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,4,Spain,772,['94692a93-6008-49fc-af3b-5226d76d522e'],46,,,,,,,,,,,,,,,Spain,00:01:46.538,Pass,,52.4,7.4,66.8,3.2,,,
,,,,,,,,,,,,,,,,,,,1.62261,,,,,,,,,,,,,36cc797c-29cc-464b-854b-149c9e37c166,112,,,"[67.4, 3.0]",3788750,1,,,,2.271129,,Left Foot,,,,"[61.5, 10.0]",Ground Pass,,9.15478,,,,Jordi Alba Ramos,,,,,,1,From Free Kick,Daniel Olmo Carvajal,16532.0,Left Wing,4,Spain,772,['b91e6d9b-d7e4-4214-9938-0661c2577bb4'],49,,,,,,,,,,,,,,,Spain,00:01:49.202,Pass,,67.4,3.0,61.5,10.0,,,
,,,,,,,,,,,,,,,,,,,1.529,,,,,,,,,,,,,f8483254-17e0-40bc-a3c7-b0fc3b14ba38,114,,,"[61.5, 10.0]",3788750,1,,,,2.2010868,,Left Foot,,,,"[49.9, 25.9]",Ground Pass,,19.681717,,,,Pau Francisco Torres,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,4,Spain,772,['ab4f0e26-bec6-4413-9064-3ecc6b194289'],50,,,,,,,,,,,,,,,Spain,00:01:50.825,Pass,,61.5,10.0,49.9,25.9,,,
,,,,,,,,,,,,,,,,,,,1.761875,,,,,,,,,,,,,c27e6964-5ea8-4eb2-8c20-189a417126f1,117,,,"[49.9, 28.3]",3788750,1,,,,1.6051176,,Left Foot,,,,"[49.1, 51.6]",Ground Pass,,23.31373,,,,Aymeric Laporte,,,,,,1,From Free Kick,Pau Francisco Torres,6892.0,Left Center Back,4,Spain,772,['aff5e3c7-08fd-49ba-80f6-4d4555eebb2f'],53,,,,,,,,,,,,,,,Spain,00:01:53.230,Pass,,49.9,28.3,49.1,51.6,,,
,,,,,,,,,,,,,,,,,,,2.015397,,,,,,,,,,,,,a1cff45f-af49-49c1-aaee-60f7ca814de3,120,,,"[54.1, 52.6]",3788750,1,,,,-1.7205293,,Right Foot,,,,"[50.6, 29.4]",Ground Pass,,23.462523,,,,Pau Francisco Torres,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Right Center Back,4,Spain,772,['a4d706af-003b-4319-ab95-9d130f550eff'],58,,,,,,,,,,,,,,,Spain,00:01:58.067,Pass,,54.1,52.6,50.6,29.4,,,
,,,,,,,,,,,,,,,,,,,1.290219,,,,,,,,,,,,,eff369bc-8b07-4b21-b29f-cccbb527d819,123,,,"[50.4, 29.4]",3788750,2,,,,-0.96972257,,Right Foot,,,,"[57.6, 18.9]",Ground Pass,,12.731457,,,,Pedro González López,,,,,,1,From Free Kick,Pau Francisco Torres,6892.0,Left Center Back,4,Spain,772,['ee44d0f5-a3c0-4970-a970-c70a4d02c577'],1,,,,,,,,,,,,,,,Spain,00:02:01.605,Pass,,50.4,29.4,57.6,18.9,,,
,,,,,,,,,,,,,,,,,,,1.375621,,,,,,,,,,,,,0e5b9021-fb1d-483d-902f-e060a7ed9b09,126,,,"[65.6, 13.7]",3788750,2,,,,-0.5642682,,Right Foot,,,,"[81.4, 3.7]",Ground Pass,,18.698664,,,,Jordi Alba Ramos,,,,,,1,From Free Kick,Pedro González López,30486.0,Left Center Midfield,4,Spain,772,['f4045922-6218-43a2-a98a-4423086e397e'],4,,,,,,,,,,,,,,,Spain,00:02:04.535,Pass,,65.6,13.7,81.4,3.7,,,
