50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9cb0ab23-e828-4636-bd41-03f827e965d9,1,,,3795107,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Belgium,782,,0,,,,,,,,,,,,,,,"{'formation': 3421, 'lineup': [{'player': {'id': 3509, 'name': 'Thibaut Courtois'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 6332, 'name': 'Thomas Vermaelen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 3}, {'player': {'id': 3077, 'name': 'Jan Vertonghen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 3176, 'name': 'Thomas Meunier'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 15}, {'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 16}, {'player': {'id': 2954, 'name': 'Youri Tielemans'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5642, 'name': 'Axel Witsel'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3089, 'name': 'Kevin De Bruyne'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 23650, 'name': 'Jeremy Doku'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 3289, 'name': 'Romelu Lukaku Menama'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Belgium,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,da144c9b-35c5-4d6c-bbcc-ff86d80ab29b,2,,,3795107,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Belgium,782,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 21}, {'player': {'id': 11514, 'name': 'Giovanni Di Lorenzo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 6954, 'name': 'Giorgio Chiellini'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 8286, 'name': 'Leonardo Spinazzola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 4}, {'player': {'id': 7024, 'name': 'Jorge Luiz Frello Filho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 8181, 'name': 'Nicolò Barella'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 3166, 'name': 'Marco Verratti'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 7156, 'name': 'Federico Chiesa'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Italy,00:00:00.000,Starting XI,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b25af34a-511f-4b20-880d-b0e3fc9b3892,3,,,3795107,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Belgium,782,['ee6a40f8-4650-4b6a-99b6-59de712d556b'],0,,,,,,,,,,,,,,,,Belgium,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ee6a40f8-4650-4b6a-99b6-59de712d556b,4,,,3795107,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Belgium,782,['b25af34a-511f-4b20-880d-b0e3fc9b3892'],0,,,,,,,,,,,,,,,,Italy,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0c0535c7-48c2-4b1d-b991-b48adcc9a7ab,1897,,,3795107,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,77,Italy,914,['f3173b12-1119-4e80-a137-e4e68617f4de'],0,,,,,,,,,,,,,,,,Italy,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f3173b12-1119-4e80-a137-e4e68617f4de,1898,,,3795107,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,77,Italy,914,['0c0535c7-48c2-4b1d-b991-b48adcc9a7ab'],0,,,,,,,,,,,,,,,,Belgium,00:00:00.000,Half Start,,,,,,,,
,,,,,,,,,,,,,,,,,,0.75632,,,,,,,,,,,,,,474c5607-72d6-4d59-889f-5724d4698f48,5,,"[60.0, 40.0]",3795107,0,,,,,-2.5737486,,Right Foot,,,,"[54.2, 36.3]",,Ground Pass,,6.87968,,,Axel Witsel,,,,,Kick Off,1,From Kick Off,Romelu Lukaku Menama,3289.0,Center Forward,2,Belgium,782,['8b86747e-8a9b-4fdc-853b-81c4226a61ad'],1,,,,,,,,,,,,,,,,Belgium,00:00:01.215,Pass,,60.0,40.0,54.2,36.3,,,
,,,,,,,,,,,,,,,,,,1.359038,,,,,,,,,,,,,,d321c735-f50a-47ce-bcb5-3e28a48e6e09,8,,"[51.4, 33.7]",3795107,0,,,,,-2.3890185,,Right Foot,,,,"[34.1, 17.5]",,Ground Pass,,23.700844,,,Jan Vertonghen,,,,,,1,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,2,Belgium,782,['655fe363-2574-455e-8e8d-1bdd88964f28'],2,,,,,,,,,,,,,,,,Belgium,00:00:02.701,Pass,,51.4,33.7,34.1,17.5,,,
,,,,,,,,,,,,,,,,,,0.764547,,,,,,,,,,,,,,fd8d65e7-7de3-4f16-afd7-0a4c0753d85f,11,,"[33.0, 14.7]",3795107,0,,,,,-1.0170146,,Left Foot,,,,"[41.1, 1.6]",,Ground Pass,,15.401948,,,Thorgan Hazard,,,,,,1,From Kick Off,Jan Vertonghen,3077.0,Left Center Back,2,Belgium,782,['234e3392-be8e-4a32-90f2-55e96c5a3d2a'],6,,,,,,,,,,,,,,,,Belgium,00:00:06.245,Pass,,33.0,14.7,41.1,1.6,,,
,,,,,,,,,,,,,,,,,,2.792461,,,,,,,,,,,,,,f1e43150-715d-4fe6-9230-5e83cf6f0f75,15,,"[37.1, 2.3]",3795107,0,,,,,2.407559,,Right Foot,,,,"[5.4, 30.9]",,Ground Pass,,42.694847,,,Thibaut Courtois,,,,,,1,From Kick Off,Thorgan Hazard,5632.0,Left Wing Back,2,Belgium,782,['23b68dbf-295e-4487-965b-948e78c339db'],8,,,,,,,,,,,,,,,,Belgium,00:00:08.105,Pass,,37.1,2.3,5.4,30.9,,,
,,,,,,,,,,,,,,,,,,1.213934,,,,,,,,,,,,,,f3058bd7-44d7-4b84-8914-de008bc581df,18,,"[7.5, 32.2]",3795107,0,,,,,1.4664645,,Left Foot,,,,"[9.5, 51.3]",,Ground Pass,,19.204426,,,Toby Alderweireld,,,,,,1,From Kick Off,Thibaut Courtois,3509.0,Goalkeeper,2,Belgium,782,['b7ed2c4e-f5f4-46c4-8706-2458f938bf88'],12,,,,,,,,,,,,,,,,Belgium,00:00:12.019,Pass,,7.5,32.2,9.5,51.3,,,
,,,,,,,,,,,,,,,,,,1.616353,,,,,,,,,,,,,,5667a549-c8a6-488e-b2ff-cedce009202d,21,,"[8.8, 53.0]",3795107,0,,,,,0.8349659,,Right Foot,,,,"[27.0, 73.1]",,Ground Pass,,27.115494,,,Thomas Meunier,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,2,Belgium,782,['c94bac51-f40e-45b7-b692-ae9ade7f0b94'],14,,,,,,,,,,,,,,,,Belgium,00:00:14.192,Pass,,8.8,53.0,27.0,73.1,,,
,,,,,,,,,,,,,,,,,,2.293226,,,,,,,,,,,,,,e4c23f1c-a9c7-4a35-b326-ab34fb1ae6cf,24,,"[28.1, 68.4]",3795107,0,,,,,-0.3294427,,Right Foot,,,,"[67.0, 55.1]",,High Pass,,41.110825,Incomplete,,Romelu Lukaku Menama,,,,,,1,From Kick Off,Thomas Meunier,3176.0,Right Wing Back,2,Belgium,782,"['6485336d-8116-484a-b276-4487d9ea5544', 'a4b8e87e-d008-4bbc-b725-18a7529139fe']",16,,,,,,,,,,,,,,,,Belgium,00:00:16.901,Pass,,28.1,68.4,67.0,55.1,,,
,,,,,,,,,,,,,,,,,,1.339397,,,,,,,,,,,,,,9ad38140-33bf-42d5-b139-e2562db0af05,27,,"[64.2, 6.8]",3795107,0,,,,,1.61159,,Head,,,,"[63.8, 16.6]",,High Pass,,9.80816,,,Marco Verratti,,,,,Recovery,1,Regular Play,Leonardo Spinazzola,8286.0,Left Back,3,Italy,914,['15678602-5d47-4e0b-983b-f177fb3199c6'],21,,,,,,,,,,,,,,,,Italy,00:00:21.842,Pass,,64.2,6.8,63.8,16.6,,,
,,,,,,,,,,,,,,,,,,0.883862,,,,,,,,,,,,,,b90d60f1-ede5-4537-b54c-e33d37c39318,29,,"[63.8, 16.6]",3795107,0,,,,,0.95054686,,Head,,,,"[69.3, 24.3]",,Low Pass,,9.462558,,,Ciro Immobile,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,3,Italy,914,['3a2b718a-73ca-4fce-b5c6-1895ea86da79'],23,,,,,,,,,,,,,,,,Italy,00:00:23.279,Pass,,63.8,16.6,69.3,24.3,,,
,,,,,,,,,,,,,,,,,,0.954812,,,,,,,,,,,,,,5008d591-a15f-4822-9ad3-f1285965eedc,36,,"[50.1, 50.2]",3795107,0,,,,,-2.8982375,,Right Foot,,,,"[35.6, 46.6]",,Low Pass,,14.940214,,,Thomas Vermaelen,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,4,Belgium,782,['1f57ab2f-d358-4f4e-91ce-48b08219f491'],25,,,,,,,,,,,,,,,,Belgium,00:00:25.236,Pass,,50.1,50.2,35.6,46.6,,,
,,,,,,,,,,,,,,,,,,1.689829,,,,,,,,,,,,,,aca2038f-80a0-43c1-a2b5-1526c99acb1c,39,,"[30.4, 43.4]",3795107,0,,,,,-2.9187915,,Left Foot,,,,"[4.8, 37.6]",,Ground Pass,,26.24881,,,Thibaut Courtois,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Center Back,4,Belgium,782,['a0faef1d-60ce-4bf0-80f1-3bc932910f6d'],27,,,,,,,,,,,,,,,,Belgium,00:00:27.258,Pass,,30.4,43.4,4.8,37.6,,,
,,,,,,,,,,,,,,,,,,2.828555,,,,,,,,,,,,,,27d4e49a-1785-4d51-9fe1-84730392c2c4,42,,"[6.9, 40.1]",3795107,0,,,,,0.66775006,,Left Foot,,,,"[49.0, 73.3]",,High Pass,,53.61576,,,Thomas Meunier,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,4,Belgium,782,['9315fa34-ad4f-4bb5-be89-b96c552236bc'],30,,,,,,,,,,,,,,,,Belgium,00:00:30.524,Pass,,6.9,40.1,49.0,73.3,,,
,,,,,,,,,,,,,,,,,,2.028185,,,,,,,,,,,,,,9637e3d5-17ca-40e6-afcd-08d4d9456f00,45,,"[49.0, 73.3]",3795107,0,,,,True,-0.66433144,,,,,,"[67.9, 58.5]",,High Pass,,24.005207,Incomplete,,Romelu Lukaku Menama,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,4,Belgium,782,"['4010803f-ade4-464c-a650-f0438121c6a3', 'cf724df8-c754-43c9-b2a6-3828b0a4a42e', 'd9481927-3a32-48f1-bcb9-ac125e2919b9']",33,,,,,,,,,,,,,,,,Belgium,00:00:33.392,Pass,True,49.0,73.3,67.9,58.5,,,
,,,,,,,,,,,,,,,,,,1.85647,,,,,,,,,,,,,,d9481927-3a32-48f1-bcb9-ac125e2919b9,47,,"[52.2, 21.6]",3795107,0,,,,,-2.863293,,Head,,,,"[42.4, 18.8]",,Low Pass,,10.192154,,,Giorgio Chiellini,,,,,Recovery,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Italy,914,"['9637e3d5-17ca-40e6-afcd-08d4d9456f00', 'bc0ef9a7-9cc1-410d-8069-f9941db471e2']",35,,,,,,,,,,,,,,,,Italy,00:00:35.421,Pass,,52.2,21.6,42.4,18.8,,,
,,,,,,,,,,,,,,,,,,1.67903,,,,,,,,,,,,,,0377ba56-24f1-4b01-aa81-b0e9378034c1,50,,"[28.7, 21.3]",3795107,0,,,,,1.7469615,,Right Foot,,,,"[25.3, 40.4]",,Ground Pass,,19.400257,,,Leonardo Bonucci,,,,,,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,5,Italy,914,['86190b5f-a5e5-44e3-b4f9-b7af0d417fa7'],38,,,,,,,,,,,,,,,,Italy,00:00:38.835,Pass,,28.7,21.3,25.3,40.4,,,
,,,,,,,,,,,,,,,,,,1.668726,,,,,,,,,,,,,,70499b84-b0b1-406a-a787-18195a12a17c,53,,"[28.5, 43.4]",3795107,0,,,,,1.407286,,Left Foot,,,,"[33.4, 73.1]",,Ground Pass,,30.101496,,,Giovanni Di Lorenzo,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,5,Italy,914,['89cacbb8-802c-4660-bb06-8bd51fe620c2'],45,,,,,,,,,,,,,,,,Italy,00:00:45.851,Pass,,28.5,43.4,33.4,73.1,,,
,,,,,,,,,,,,,,,,,,1.487423,,,,,,,,,,,,,,ab3a4c77-a881-413e-9a92-99f4486b838c,56,,"[33.6, 72.5]",3795107,0,,,,,-0.5933502,,Right Foot,,,,"[42.2, 66.7]",,Ground Pass,,10.373042,,,Nicolò Barella,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,5,Italy,914,['6033a797-5bc4-434f-bd73-d7961c9d5937'],48,,,,,,,,,,,,,,,,Italy,00:00:48.491,Pass,,33.6,72.5,42.2,66.7,,,
,,,,,,,,,,,,,,,,,,0.935789,,,,,,,,,,,,,,44cc663a-eeaf-4f5f-9333-d376dfdc2127,60,,"[76.4, 17.0]",3795107,0,,,,,1.3003602,,Right Foot,,,,"[79.2, 27.1]",,Ground Pass,,10.480935,,,Kevin De Bruyne,,,,,Recovery,1,From Counter,Axel Witsel,5642.0,Left Defensive Midfield,6,Belgium,782,['dd865010-0c78-4071-9ac9-7b4ddedfb25f'],50,,,,,,,,,,,,,,,,Belgium,00:00:50.903,Pass,,76.4,17.0,79.2,27.1,,,
,,,,,,,,,,,,,,,,,,0.772437,,,,,,,,,,,,,,bed18bd7-2e63-4f7a-9957-61c7ea1ed8b3,63,,"[82.4, 28.2]",3795107,0,,,,,0.32019535,,Right Foot,,,,"[101.7, 34.6]",,Ground Pass,,20.33347,,,Romelu Lukaku Menama,,,,,,1,From Counter,Kevin De Bruyne,3089.0,Right Attacking Midfield,6,Belgium,782,['f4a9f396-684e-4059-9488-19abe6604258'],52,,,,,,,,,,,,,,,,Belgium,00:00:52.965,Pass,,82.4,28.2,101.7,34.6,,,
,,,,,,,,,,,,,,,,,,2.196858,,,,,,,,,,,,,,7bf5098e-e6ed-45e7-a689-4e6deca2d779,70,,"[10.3, 45.9]",3795107,1,,,,,-1.059005,,Keeper Arm,,,,"[32.6, 6.2]",,Low Pass,,45.53438,,,Leonardo Spinazzola,,,,,,1,From Keeper,Gianluigi Donnarumma,7036.0,Goalkeeper,7,Italy,914,['8d308900-622f-4523-af3c-05e8aabcdb68'],0,,,,,,,,,,,,,,,,Italy,00:01:00.570,Pass,,10.3,45.9,32.6,6.2,,,
,,,,,,,,,,,,,,,,,,1.2549,,,,,,,,,,,,,,dde5be08-c757-4601-97be-3be61a49fbdd,73,,"[56.1, 7.4]",3795107,1,,,,,2.383585,,Right Foot,,,,"[48.6, 14.5]",,Ground Pass,,10.327633,,,Marco Verratti,,,,,,1,From Keeper,Leonardo Spinazzola,8286.0,Left Back,7,Italy,914,['fe5a0be3-fb19-4830-ba2d-14e34d425e75'],7,,,,,,,,,,,,,,,,Italy,00:01:07.308,Pass,,56.1,7.4,48.6,14.5,,,
,,,,,,,,,,,,,,,,,,1.252557,,,,,,,,,,,,,,67834fb6-49cd-4a00-808b-2168dcc0f909,76,,"[48.8, 14.9]",3795107,1,,,,,1.4831834,,Right Foot,,,,"[50.1, 29.7]",,Ground Pass,,14.856985,,,Jorge Luiz Frello Filho,,,,,,1,From Keeper,Marco Verratti,3166.0,Left Center Midfield,7,Italy,914,['df162998-ae52-4176-bd8d-4643e2b9ed30'],8,,,,,,,,,,,,,,,,Italy,00:01:08.956,Pass,,48.8,14.9,50.1,29.7,,,
,,,,,,,,,,,,,,,,,,0.873777,,,,,,,,,,,,,,72b757bc-0145-46c9-ae69-c5b65495efa9,79,,"[50.5, 29.3]",3795107,1,,,,,-1.1071488,,Right Foot,,,,"[55.0, 20.3]",,Ground Pass,,10.062305,,,Marco Verratti,,,,,,1,From Keeper,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,7,Italy,914,['68589666-da49-409c-88bf-259973fb679a'],11,,,,,,,,,,,,,,,,Italy,00:01:11.009,Pass,,50.5,29.3,55.0,20.3,,,
,,,,,,,,,,,,,,,,,,0.977771,,,,,,,,,,,,,,72817d13-b9dd-4707-a40d-f824a1ced62c,82,,"[55.9, 20.3]",3795107,1,,,,,-0.014183446,,Right Foot,,,,"[70.0, 20.1]",,Ground Pass,,14.1014185,,,Lorenzo Insigne,,,,,,1,From Keeper,Marco Verratti,3166.0,Left Center Midfield,7,Italy,914,['d2c395aa-3b1e-4dda-8998-caf66e859174'],12,,,,,,,,,,,,,,,,Italy,00:01:12.977,Pass,,55.9,20.3,70.0,20.1,,,
,,,,,,,,,,,,,,,,,,1.271676,,,,,,,,,,,,,,b3866fb8-9413-4387-9617-04c19b747016,86,,"[65.3, 18.3]",3795107,1,,,,,3.0732064,,Right Foot,,,,"[58.0, 18.8]",,Ground Pass,,7.3171034,,,Marco Verratti,,,,,,1,From Keeper,Lorenzo Insigne,7037.0,Left Wing,7,Italy,914,"['8990695e-78f0-417f-b2df-b097c48f0706', 'aa68b390-e189-41de-bbd6-67dae104df5c']",14,,,,,,,,,,,,,,,,Italy,00:01:14.733,Pass,True,65.3,18.3,58.0,18.8,,,
,,,,,,,,,,,,,,,,,,2.073137,,,,,,,,,,,,,,fed1a172-338a-4c5b-ad0a-8a84718296e9,89,,"[56.5, 19.2]",3795107,1,,,,,2.0344439,,Right Foot,,,,"[43.9, 44.4]",,Ground Pass,,28.174456,,,Leonardo Bonucci,,,,,,1,From Keeper,Marco Verratti,3166.0,Left Center Midfield,7,Italy,914,['643bf350-e113-46c0-bf72-abefe49c36d8'],16,,,,,,,,,,,,,,,,Italy,00:01:16.695,Pass,,56.5,19.2,43.9,44.4,,,
,,,,,,,,,,,,,,,,,,1.252723,,,,,,,,,,,,,,f4f7a0f6-d9e3-411d-80a9-680ab752cbb7,92,,"[49.2, 48.3]",3795107,1,,,,,0.99945885,,Left Foot,,,,"[62.7, 69.3]",,Ground Pass,,24.964975,,,Nicolò Barella,,,,,,1,From Keeper,Leonardo Bonucci,7173.0,Right Center Back,7,Italy,914,['32887c1d-1b1c-4428-ae28-9bbbf284c171'],20,,,,,,,,,,,,,,,,Italy,00:01:20.186,Pass,,49.2,48.3,62.7,69.3,,,
,,,,,,,,,,,,,,,,,,0.899918,,,,,,,,,,,,,,182fd0a9-d189-47e3-841f-8f08b258598f,95,,"[63.1, 66.5]",3795107,1,,,,,-1.458906,,Right Foot,,,,"[65.1, 48.7]",,Ground Pass,,17.912006,,,Jorge Luiz Frello Filho,,,,,,1,From Keeper,Nicolò Barella,8181.0,Right Center Midfield,7,Italy,914,['7b972c74-e323-4e61-9ce3-3e35ee316cf7'],22,,,,,,,,,,,,,,,,Italy,00:01:22.331,Pass,,63.1,66.5,65.1,48.7,,,
,,,,,,,,,,,,,,,,,,3.702481,,,,,,,,,,,,,,a58dd4af-9045-4854-ab41-fa05f86c3db2,97,,"[65.1, 48.7]",3795107,1,,,,,0.3612437,,Right Foot,,,,"[113.8, 67.1]",,High Pass,,52.060062,,,Federico Chiesa,,,,,,1,From Keeper,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,7,Italy,914,['4451209a-b5be-4d79-a8d3-d711128d9f50'],23,,,,,,,,,,,,,,,,Italy,00:01:23.231,Pass,,65.1,48.7,113.8,67.1,,,
,,,,,,,,,,,,,,,,,,6.421404,,,,,,,,,,,,,,6613dbf6-3088-4829-b39f-4b487ca5d3d7,106,,"[9.3, 25.6]",3795107,1,,True,,,-0.11054336,,Right Foot,,,,"[105.7, 14.9]",,High Pass,,96.99201,Incomplete,,Romelu Lukaku Menama,,,,,Free Kick,1,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,8,Belgium,782,"['44a5cf74-5287-4147-9f64-9b40e03e22ba', '652ff2f4-a8e2-4370-a386-08402fceae45']",52,,,,,,,,,,,,,,,,Belgium,00:01:52.355,Pass,,9.3,25.6,105.7,14.9,,,
,,,,,,,,,,,,,,,,,,2.073168,,,,,,,,,,,,,,652ff2f4-a8e2-4370-a386-08402fceae45,109,,"[14.4, 65.2]",3795107,1,,,,,-2.5396295,,Left Foot,,,,"[1.3, 56.2]",,High Pass,,15.893709,,,Gianluigi Donnarumma,,,,,Recovery,1,From Free Kick,Giorgio Chiellini,6954.0,Left Center Back,8,Belgium,782,"['6613dbf6-3088-4829-b39f-4b487ca5d3d7', '8a64eca6-cca3-4a46-b9b1-cce5944e8570', 'd37a8604-0cdd-4c2b-83ff-861ce3d434ef']",58,,,,,,,,,,,,,,,,Italy,00:01:58.777,Pass,True,14.4,65.2,1.3,56.2,,,
,,,,,,,,,,,,,,,,,,1.618247,,,,,,,,,,,,,,f3e5837c-11b3-4d30-9a1b-0d18802e29f2,112,,"[1.8, 56.2]",3795107,2,,,,,1.6521382,,Right Foot,,,,"[0.3, 74.6]",,High Pass,,18.46104,Out,,,,,,,,1,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,8,Belgium,782,,0,,,,,,,,,,,,,,,,Italy,00:02:00.890,Pass,,1.8,56.2,0.3,74.6,,,
,,,,,,,,,,,,,,,,,,1.25936,,,,,,,,,,,,,,2385e7b3-ff59-49d7-8103-be84ba401d22,113,,"[120.0, 0.1]",3795107,2,,,,,1.6464095,926944ac-d9c7-4f35-a1ec-31516d2a2d14,Right Foot,,,,"[117.5, 33.1]",,High Pass,True,33.094563,,,Toby Alderweireld,True,,Inswinging,,Corner,1,From Corner,Kevin De Bruyne,3089.0,Right Attacking Midfield,9,Belgium,782,['a80f46ae-edea-4b18-8872-7ab9bf1e8363'],33,,,,,,,,,,,,,,,,Belgium,00:02:33.498,Pass,,120.0,0.1,117.5,33.1,,,
,,,,,,,,,,,,,,,,,,3.049147,,,,,,,,,,,,,,191809a2-1cfc-4906-a9a1-961aba3390ea,119,,"[98.2, 0.1]",3795107,2,,,,,3.0688918,,,,,,"[62.5, 2.7]",,Low Pass,,35.79455,,,Jan Vertonghen,,,,,Throw-in,1,From Throw In,Thorgan Hazard,5632.0,Left Wing Back,10,Belgium,782,['53e35ea5-6a66-4dd2-b2cb-c92d618945f7'],56,,,,,,,,,,,,,,,,Belgium,00:02:56.564,Pass,,98.2,0.1,62.5,2.7,,,
,,,,,,,,,,,,,,,,,,1.159693,,,,,,,,,,,,,,489dbccb-525a-4266-bb71-b62119d7cb05,122,,"[57.8, 3.8]",3795107,3,,,,,2.0959048,,Right Foot,,,,"[50.5, 16.4]",,Ground Pass,,14.561936,,,Thomas Vermaelen,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,10,Belgium,782,['4d675987-cbe7-4a4a-a8df-b6e2cc4b6871'],0,,,,,,,,,,,,,,,,Belgium,00:03:00.612,Pass,,57.8,3.8,50.5,16.4,,,
,,,,,,,,,,,,,,,,,,1.993702,,,,,,,,,,,,,,ccc729b2-e983-4727-b936-06472cb4ab3a,125,,"[47.8, 18.5]",3795107,3,,,,,2.0243092,,Left Foot,,,,"[36.2, 42.3]",,Ground Pass,,26.476404,,,Toby Alderweireld,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Center Back,10,Belgium,782,['b5c2c809-e170-4c41-bb75-2f0f79a62145'],2,,,,,,,,,,,,,,,,Belgium,00:03:02.932,Pass,,47.8,18.5,36.2,42.3,,,
,,,,,,,,,,,,,,,,,,1.316003,,,,,,,,,,,,,,ef5a8ada-f853-417a-8dcc-90db184b0551,128,,"[31.3, 51.1]",3795107,3,,,,,1.0453718,,Right Foot,,,,"[42.2, 69.9]",,Ground Pass,,21.731314,,,Thomas Meunier,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,10,Belgium,782,['ddfb6ed4-fa98-4cda-8ff7-91a519be11fb'],5,,,,,,,,,,,,,,,,Belgium,00:03:05.938,Pass,,31.3,51.1,42.2,69.9,,,
,,,,,,,,,,,,,,,,,,2.436999,,,,,,,,,,,,,,c0369ece-b61d-40f1-b0e4-1d702e777449,131,,"[41.8, 60.3]",3795107,3,,,,,-1.813307,,Right Foot,,,,"[30.0, 12.6]",,Ground Pass,,49.137867,,,Jan Vertonghen,,True,,,,1,From Throw In,Thomas Meunier,3176.0,Right Wing Back,10,Belgium,782,['70d00bb3-49aa-4a48-8eb9-b42e67d17d48'],8,,,,,,,,,,,,,,,,Belgium,00:03:08.358,Pass,,41.8,60.3,30.0,12.6,,,
