ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,1.159754,,,,,,,,,,,,,,,,10d9cdfd-63e1-4a81-bb17-c7d5563fd1a0,1320,,,"[108.6, 0.1]",3795506,36,,,,,1.1574659,,,,,,"[113.6, 11.5]",,Low Pass,,12.448293,,,,,Mason Mount,,,,,Throw-in,1,From Throw In,Luke Shaw,3382.0,Left Wing Back,59,England,768,['f3299390-8add-4883-8554-5ba74ca29299'],12,,,,,,,,,,,,,,,,,,England,00:36:12.489,Pass,,108.6,0.1,113.6,11.5,,,
,,,,,,,,,,,,,,0.950575,,,,,,,,,,,,,,,,22422956-0f59-4f71-b3af-bfea988c5b3e,1324,,,"[115.1, 9.4]",3795506,36,,,,,-2.125478,,Right Foot,,,,"[109.4, 0.2]",,Low Pass,,10.822661,,,Out,,Luke Shaw,,,,,,1,From Throw In,Mason Mount,7843.0,Left Attacking Midfield,59,England,768,['6a5f8745-fce3-4e9a-93a1-00cf7baa74d2'],15,,,,,,,,,,,,,,,,,,England,00:36:15.133,Pass,,115.1,9.4,109.4,0.2,,,
,,,,,,,,,,,,,,0.760796,,,,,,,,,,,,,,,,3962c3fc-a400-4e26-a4ab-577cc3762f89,1326,,,"[16.0, 80.0]",3795506,36,,,,,-1.7894653,,,,,,"[14.4, 72.8]",,Low Pass,,7.3756356,,,,,Jorge Luiz Frello Filho,,,,,Throw-in,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,60,Italy,914,['4e430ffb-ccd3-4d14-a1fb-8cbca93e3032'],32,,,,,,,,,,,,,,,,,,Italy,00:36:32.299,Pass,,16.0,80.0,14.4,72.8,,,
,,,,,,,,,,,,,,0.684365,,,,,,,,,,,,,,,,b30452bf-7b50-4de1-90e6-6d09d74314cb,1328,,,"[14.1, 73.6]",3795506,36,,,,,0.4636476,,Right Foot,,,,"[20.7, 76.9]",,Ground Pass,,7.3790245,,,,,Giovanni Di Lorenzo,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,60,Italy,914,['285a07c5-0b03-4f6f-8ca7-abff61f4ef50'],33,,,,,,,,,,,,,,,,,,Italy,00:36:33.059,Pass,,14.1,73.6,20.7,76.9,,,
,,,,,,,,,,,,,,0.968051,,,,,,,,,,,,,,,,80396bf9-03a8-42b9-abdf-9ff603b3e884,1330,,,"[20.7, 76.9]",3795506,36,,,,,-2.939271,,Right Foot,,,,"[9.0, 74.5]",,Ground Pass,,11.943618,,,,,Jorge Luiz Frello Filho,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,60,Italy,914,['db681f42-1fa3-42b7-8589-2223af2b40a2'],33,,,,,,,,,,,,,,,,,,Italy,00:36:33.744,Pass,,20.7,76.9,9.0,74.5,,,
,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,0b754925-21e7-4890-82fa-b59121eaa435,1334,,,"[7.9, 74.2]",3795506,36,,,,,-1.8536972,,Left Foot,,,,"[2.9, 57.0]",,Ground Pass,,17.912006,,,,,Leonardo Bonucci,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,60,Italy,914,"['4c9e6f41-473a-4c90-b05a-391a5f54cfbe', 'd6050de3-15c6-4f9f-9e9f-80be8347d723']",35,,,,,,,,,,,,,,,,,,Italy,00:36:35.343,Pass,True,7.9,74.2,2.9,57.0,,,
,,,,,,,,,,,,,,2.098003,,,,,,,,,,,,,,,,6eb2d7cd-2370-422a-867f-ae2ad2f51dae,1337,,,"[2.9, 57.0]",3795506,36,,,,,-1.4596492,,Right Foot,,,,"[5.4, 34.6]",,Ground Pass,,22.539078,,,,,Gianluigi Donnarumma,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,60,Italy,914,['43d72abb-31c0-4fdc-bb5f-62ecbb33f6f8'],37,,,,,,,,,,,,,,,,,,Italy,00:36:37.223,Pass,,2.9,57.0,5.4,34.6,,,
,,,,,,,,,,,,,,1.448962,,,,,,,,,,,,,,,,60862f74-fbb0-4f1c-b6aa-89caa2c252a9,1340,,,"[7.3, 34.8]",3795506,36,,,,,0.33929262,,Right Foot,,,,"[9.0, 35.4]",,Ground Pass,,1.8027756,,,,,Marco Verratti,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,60,Italy,914,['0795905b-4b6f-461d-9a33-2425d3dcc7e2'],46,,,,,,,,,,,,,,,,,,Italy,00:36:46.081,Pass,,7.3,34.8,9.0,35.4,,,
,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,8dce0bdd-c477-4d42-b4d5-9903bb7efa9a,1344,,,"[8.6, 38.4]",3795506,36,,,,,1.7284182,,Right Foot,,,,"[6.2, 53.5]",,Ground Pass,,15.289539,,,,,Leonardo Bonucci,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Center Midfield,60,Italy,914,"['51c29ca7-9d5b-4be3-a5ec-98fd4b6169f7', '67f2c2db-8b0b-4257-a7ce-2b29d3f39fda']",49,,,,,,,,,,,,,,,,,,Italy,00:36:49.073,Pass,True,8.6,38.4,6.2,53.5,,,
,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,32ff4744-876b-4cb1-93b2-d68c44eec40d,1346,,,"[6.2, 53.5]",3795506,36,,,,,-1.5095234,,Right Foot,,,,"[7.2, 37.2]",,Ground Pass,,16.330647,,,,,Gianluigi Donnarumma,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,60,Italy,914,['9671b6fc-1d75-40fb-928a-104117efdd2d'],49,,,,,,,,,,,,,,,,,,Italy,00:36:49.993,Pass,,6.2,53.5,7.2,37.2,,,
,,,,,,,,,,,,,,1.320102,,,,,,,,,,,,,,,,be31e4a4-9d0d-457e-9a4c-5376ce4a3a75,1349,,,"[8.5, 36.3]",3795506,36,,,,,0.4856221,,Right Foot,,,,"[15.7, 40.1]",,Ground Pass,,8.1412525,,,,,Leonardo Bonucci,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,60,Italy,914,['0cbe76a2-db47-4d25-80a8-ca43c18f711d'],54,,,,,,,,,,,,,,,,,,Italy,00:36:54.443,Pass,,8.5,36.3,15.7,40.1,,,
,,,,,,,,,,,,,,1.730818,,,,,,,,,,,,,,,,c33e7558-36bd-453a-a37c-6aba0e4c9941,1352,,,"[17.6, 41.7]",3795506,36,,,,,-0.39909363,,Right Foot,,,,"[48.9, 28.5]",,High Pass,,33.969543,,,,,Ciro Immobile,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,60,Italy,914,['a050bdad-9d5d-4243-a73f-29c134b0c7d2'],56,,,,,,,,,,,,,,,,,,Italy,00:36:56.701,Pass,,17.6,41.7,48.9,28.5,,,
,,,,,,,,,,,,,,2.436764,,,,,,,,,,,,,,,,e8168137-caae-4eab-93ea-88f3f6536f68,1355,,,"[48.9, 28.5]",3795506,36,,,,,1.6378099,,Right Foot,,,,"[47.9, 43.4]",,Low Pass,,14.933519,,,Incomplete,,Marco Verratti,,,,,,1,From Throw In,Ciro Immobile,7788.0,Center Forward,60,Italy,914,"['abae889a-673c-4d1b-8565-1282c19db75d', 'f3acf6f7-ca1a-4ad1-a959-ec6f5cef7e1f']",58,,,,,,,,,,,,,,,,,,Italy,00:36:58.632,Pass,,48.9,28.5,47.9,43.4,,,
,,,,,,,,,,,,,,0.763519,,,,,,,,,,,,,,,,f3acf6f7-ca1a-4ad1-a959-ec6f5cef7e1f,1357,,,"[72.2, 36.7]",3795506,37,,,,,-0.28275597,,Right Foot,,,,"[87.0, 32.4]",,Ground Pass,,15.412008,,,,,Harry Kane,,,,,Recovery,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,61,England,768,"['a54a773a-254d-4d3c-b798-6267349d48e8', 'e8168137-caae-4eab-93ea-88f3f6536f68']",1,,,,,,,,,,,,,,,,,,England,00:37:01.069,Pass,,72.2,36.7,87.0,32.4,,,
,,,,,,,,,,,,,,1.867486,,,,,,,,,,,,,,,,656b1b06-4df7-4a33-8f9e-cfe638c01b23,1363,,,"[86.2, 30.9]",3795506,37,,,,,-2.9799259,,Right Foot,,,,"[62.9, 27.1]",,Ground Pass,,23.607838,,,,,Harry Maguire,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,61,England,768,['56276fa5-8bda-496b-8423-cd53aa04b110'],6,,,,,,,,,,,,,,,,,,England,00:37:06.783,Pass,,86.2,30.9,62.9,27.1,,,
,,,,,,,,,,,,,,0.830624,,,,,,,,,,,,,,,,5cdf56d5-d156-469e-9aea-f151f7bc7944,1366,,,"[63.0, 27.0]",3795506,37,,,,,-0.45231664,,Right Foot,,,,"[77.2, 20.1]",,Ground Pass,,15.787653,,,,,Harry Kane,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,61,England,768,['79f6a7e4-ada3-4167-8b47-0e9f5c008d8d'],9,,,,,,,,,,,,,,,,,,England,00:37:09.570,Pass,,63.0,27.0,77.2,20.1,,,
,,,,,,,,,,,,,,0.688283,,,,,,,,,,,,,,,,735222dd-aa75-437a-ac8a-70262f154858,1376,,,"[43.8, 80.0]",3795506,37,,True,,,-2.811532,,,,,,"[33.0, 76.3]",,Low Pass,,11.416217,,,,,Giovanni Di Lorenzo,,,,,Throw-in,1,From Throw In,Federico Chiesa,7156.0,Right Wing,62,Italy,914,['e04f3362-5e25-42b0-9b79-6d404ab19eab'],23,,,,,,,,,,,,,,,,,,Italy,00:37:23.411,Pass,,43.8,80.0,33.0,76.3,,,
,,,,,,,,,,,,,,1.384237,,,,,,,,,,,,,,,,13a25b05-d11b-4609-b167-31e9f0e9305b,1378,,,"[33.0, 76.3]",3795506,37,,,,,-2.2152007,,Right Foot,,,,"[19.7, 58.6]",,Ground Pass,,22.140009,,,,,Leonardo Bonucci,,,,,,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,62,Italy,914,['41e389f2-1b7e-443c-b006-38226f3e2964'],24,,,,,,,,,,,,,,,,,,Italy,00:37:24.741,Pass,,33.0,76.3,19.7,58.6,,,
,,,,,,,,,,,,,,2.593742,,,,,,,,,,,,,,,,ab15fe05-4253-427e-a3fd-7d7a27e2ec0f,1381,,,"[29.7, 55.3]",3795506,37,,,,,-0.9281897,,Right Foot,,,,"[69.9, 1.6]",,High Pass,,67.080025,,,,,Emerson Palmieri dos Santos,,True,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,62,Italy,914,['9fee7597-c165-4102-bb37-b36cf695766a'],30,,,,,,,,,,,,,,,,,,Italy,00:37:30.813,Pass,,29.7,55.3,69.9,1.6,,,
,,,,,,,,,,,,,,1.043058,,,,,,,,,,,,,,,,159585a2-1521-4894-855f-ac0893c49359,1384,,,"[69.9, 1.6]",3795506,37,,,,,2.822453,,Left Foot,,,,"[58.4, 5.4]",,Ground Pass,,12.111565,,,,,Giorgio Chiellini,,,,,,1,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,62,Italy,914,['26002f7f-ba06-4fcc-8ed2-66760ce5d502'],33,,,,,,,,,,,,,,,,,,Italy,00:37:33.485,Pass,,69.9,1.6,58.4,5.4,,,
,,,,,,,,,,,,,,0.844171,,,,,,,,,,,,,,,,906852d5-8d3f-4fb0-8f62-327b1cfaab5e,1388,,,"[64.9, 6.1]",3795506,37,,,,,-0.7328151,,Right Foot,,,,"[69.9, 1.6]",,Ground Pass,,6.726812,,,,,Emerson Palmieri dos Santos,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,62,Italy,914,"['8cf889d9-88de-433a-8c48-0b106753917d', 'aabed79f-a1ea-4b21-90b5-42c126a07d90']",35,,,,,,,,,,,,,,,,,,Italy,00:37:35.644,Pass,True,64.9,6.1,69.9,1.6,,,
,,,,,,,,,,,,,,1.490078,,,,,,,,,,,,,,,,923e159e-3bdf-4e24-b3b5-458ef3652de1,1400,,,"[43.9, 62.9]",3795506,38,,,,,-1.7700704,,Right Foot,,,,"[37.7, 32.2]",,Ground Pass,,31.319801,,,,,Harry Maguire,,,,,Free Kick,1,From Free Kick,Kyle Walker,3205.0,Right Center Back,63,England,768,['10f52b10-fae9-4ea0-9258-83f3fe7861e2'],12,,,,,,,,,,,,,,,,,,England,00:38:12.374,Pass,,43.9,62.9,37.7,32.2,,,
,,,,,,,,,,,,,,1.317635,,,,,,,,,,,,,,,,a4ecfa95-6b36-4938-ade3-92e5831c30cd,1403,,,"[54.9, 40.8]",3795506,38,,,,,0.62430626,,Right Foot,,,,"[73.5, 54.2]",,Ground Pass,,22.924223,,,,,Harry Kane,,,,,,1,From Free Kick,Harry Maguire,3336.0,Left Center Back,63,England,768,['f7eded57-0fef-4554-a414-664328165903'],17,,,,,,,,,,,,,,,,,,England,00:38:17.667,Pass,,54.9,40.8,73.5,54.2,,,
,,,,,,,,,,,,,,0.981612,,,,,,,,,,,,,,,,6133c618-58fa-4467-a5ef-73b0bd504dde,1411,,,"[78.7, 27.1]",3795506,38,,,,,-0.5703833,,Right Foot,,,,"[89.3, 20.3]",,Ground Pass,,12.593649,,,Pass Offside,,Ciro Immobile,,,,,,1,From Counter,Lorenzo Insigne,7037.0,Left Wing,64,Italy,914,"['1dede764-3f4b-492a-809a-1bc2311f5f6e', 'a9493727-8ee0-4a66-a0cc-9dd6f731d0a8']",24,,,,,,,,,,,,,,,,,,Italy,00:38:24.934,Pass,True,78.7,27.1,89.3,20.3,,,
,,,,,,,,,,,,,,7.097353,,,,,,,,,,,,,,,,d496bc47-f5ab-45cb-9975-4788abec1e9c,1413,,,"[27.8, 60.7]",3795506,39,,,,,0.19551153,,Left Foot,,,,"[119.7, 78.9]",,High Pass,,93.684845,,,Out,,Raheem Sterling,,,,,Free Kick,1,From Free Kick,Jordan Pickford,3468.0,Goalkeeper,65,England,768,['b4f816d4-f477-418f-9643-d896aa830724'],0,,,,,,,,,,,,,,,,,,England,00:39:00.353,Pass,,27.8,60.7,119.7,78.9,,,
,,,,,,,,,,,,,,1.797757,,,,,,,,,,,,,,,,3f2d2b36-3d62-4aeb-a946-7c217a0e8aac,1415,,,"[6.0, 36.0]",3795506,39,,,,,1.4172525,,Right Foot,,,,"[7.3, 44.4]",,Ground Pass,,8.5,,,,,Leonardo Bonucci,,,,,Goal Kick,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,66,Italy,914,['175cb70d-ec43-4eb3-a690-d738666ee168'],12,,,,,,,,,,,,,,,,,,Italy,00:39:12.125,Pass,,6.0,36.0,7.3,44.4,,,
,,,,,,,,,,,,,,1.472752,,,,,,,,,,,,,,,,0a0d7eb9-cc40-48f6-a429-f86775015025,1418,,,"[24.9, 40.9]",3795506,39,,,,,-1.539061,,Right Foot,,,,"[25.5, 22.0]",,Ground Pass,,18.909521,,,,,Giorgio Chiellini,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Right Center Back,66,Italy,914,['e0b5621e-acf7-4e80-aa39-8114fb0c73f5'],25,,,,,,,,,,,,,,,,,,Italy,00:39:25.042,Pass,,24.9,40.9,25.5,22.0,,,
,,,,,,,,,,,,,,2.389675,,,,,,,,,,,,,,,,1e7926e2-5732-4dfc-9ddb-d5ba29ea55e0,1421,,,"[25.5, 22.0]",3795506,39,,,,,2.3490517,,Left Foot,,,,"[11.6, 36.1]",,Ground Pass,,19.799496,,,,,Gianluigi Donnarumma,,,,,,1,From Goal Kick,Giorgio Chiellini,6954.0,Left Center Back,66,Italy,914,"['168cb7bd-7e9a-49cc-b6a9-5351220d7790', 'd3abc59a-40e0-465b-8df1-6384a15dc88f']",26,,,,,,,,,,,,,,,,,,Italy,00:39:26.515,Pass,True,25.5,22.0,11.6,36.1,,,
,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,,c2edd322-4416-43e0-b075-417f7346d0c8,1424,,,"[11.9, 34.8]",3795506,39,,,,,1.41467,,Left Foot,,,,"[13.6, 45.6]",,Ground Pass,,10.932978,,,,,Leonardo Bonucci,,,,,,1,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,66,Italy,914,['aa5b38a1-5ee5-4e62-b091-1ee3181103a8'],29,,,,,,,,,,,,,,,,,,Italy,00:39:29.545,Pass,,11.9,34.8,13.6,45.6,,,
,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,4029f2bc-eb37-4448-a209-5ee591efd038,1427,,,"[14.1, 46.7]",3795506,39,,,,,1.2028555,,Right Foot,,,,"[24.2, 72.9]",,Ground Pass,,28.079351,,,,,Giovanni Di Lorenzo,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Right Center Back,66,Italy,914,['b68f50b4-a763-42e5-9ca8-4572909dd216'],32,,,,,,,,,,,,,,,,,,Italy,00:39:32.160,Pass,,14.1,46.7,24.2,72.9,,,
,,,,,,,,,,,,,,1.036026,,,,,,,,,,,,,,,,86c8976a-4309-4cde-a6db-6e3732129de1,1430,,,"[27.2, 75.2]",3795506,39,,,,,-0.98279375,,Right Foot,,,,"[36.0, 62.0]",,Ground Pass,,15.864426,,,,,Jorge Luiz Frello Filho,,,,,,1,From Goal Kick,Giovanni Di Lorenzo,11514.0,Right Back,66,Italy,914,['78947c75-4b6d-4df9-b23b-71d06385c23c'],34,,,,,,,,,,,,,,,,,,Italy,00:39:34.520,Pass,,27.2,75.2,36.0,62.0,,,
,,,,,,,,,,,,,,1.420466,,,,,,,,,,,,,,,,01b1d97a-290d-4b86-8258-496638fde9ba,1433,,,"[40.0, 62.6]",3795506,39,,,,,-0.35523087,,Right Foot,,,,"[58.6, 55.7]",,Ground Pass,,19.838598,,,,,Nicolò Barella,,,,,,1,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,66,Italy,914,['c648c0d2-7f6c-4614-a5b5-8a2792e7f50a'],36,,,,,,,,,,,,,,,,,,Italy,00:39:36.394,Pass,,40.0,62.6,58.6,55.7,,,
,,,,,,,,,,,,,,1.839536,,,,,,,,,,,,,,,,385d9a2b-11da-4ec0-a63c-2a7281ff6cea,1437,,,"[63.4, 46.7]",3795506,39,,,,,-1.2079529,,Right Foot,,,,"[78.7, 6.4]",,High Pass,,43.106613,,,,,Emerson Palmieri dos Santos,,True,,,,1,From Goal Kick,Nicolò Barella,8181.0,Right Center Midfield,66,Italy,914,"['5734417c-4c02-4d2d-9488-13e404905957', 'd8ced4b3-a94b-45bc-b3d6-b70a34bfb6b4']",39,,,,,,,,,,,,,,,,,,Italy,00:39:39.170,Pass,True,63.4,46.7,78.7,6.4,,,
,,,,,,,,,,,,,,1.313387,,,,,,,,,,,,,,,,cf944782-5bb4-41ee-a670-07350b0da72b,1440,,,"[99.6, 15.1]",3795506,39,,,,,-1.0040671,,Left Foot,,,,"[103.8, 8.5]",,Ground Pass,,7.823043,,,,,Lorenzo Insigne,,,,,,1,From Goal Kick,Emerson Palmieri dos Santos,4355.0,Left Back,66,Italy,914,['bd9a6ac2-e51c-4a5a-9c69-95ca8ced2974'],45,,,,,,,,,,,,,,,,,,Italy,00:39:45.270,Pass,,99.6,15.1,103.8,8.5,,,
,,,,,,,,,,,,,,1.345819,,,,,,,,,,,,,,,,daf6a98b-fc3e-456a-b1a3-460fa5ed05cc,1443,,,"[103.8, 8.5]",3795506,39,,,,,0.8218783,,Right Foot,,,,"[110.4, 15.6]",,Ground Pass,,9.693812,,,,,Emerson Palmieri dos Santos,,,,,,1,From Goal Kick,Lorenzo Insigne,7037.0,Left Wing,66,Italy,914,['e9b7bf22-e68c-4cef-b6be-b2b68bbb6fbe'],46,,,,,,,,,,,,,,,,,,Italy,00:39:46.968,Pass,,103.8,8.5,110.4,15.6,,,
,,,,,,,,,,,,,,0.661534,,,,,,,,,,,,,,,,20863f4e-3aea-45c4-9eec-b053dd97b446,1445,,,"[110.4, 16.0]",3795506,39,,,,,1.9043807,,Left Foot,,,,"[106.9, 26.1]",,Ground Pass,,10.689247,,,Incomplete,,Ciro Immobile,,,,,,1,From Goal Kick,Emerson Palmieri dos Santos,4355.0,Left Back,66,Italy,914,"['2310b464-f43c-40e9-a405-e6923dfea6fc', '4cd24d72-7ca4-438e-8409-2311a50e391e']",48,,,,,,,,,,,,,,,,,,Italy,00:39:48.314,Pass,,110.4,16.0,106.9,26.1,,,
,,,,,,,,,,,,,,3.223984,,,,,,,,,,,,,,,,44e53877-fb21-434f-b552-4b6df35de54d,1449,,,"[13.7, 52.9]",3795506,39,,,,,0.025516503,,Right Foot,,,,"[56.8, 54.0]",,High Pass,,43.114037,,,Incomplete,,Harry Kane,,,,,,1,From Goal Kick,Kalvin Phillips,4706.0,Right Defensive Midfield,66,Italy,914,"['56b0f73f-0544-46d9-87d1-262fb7f94b46', 'cbe8dbbe-f65b-4828-b9d3-4abc87a10c94']",50,,,,,,,,,,,,,,,,,,England,00:39:50.444,Pass,,13.7,52.9,56.8,54.0,,,
,,,,,,,,,,,,,,0.721716,,,,,,,,,,,,,,,,d6588aaa-82c4-4596-bee8-9af17ad0c2ee,1453,,,"[61.5, 22.8]",3795506,39,,,,,-0.8550527,,Left Foot,,,,"[65.5, 18.2]",,Ground Pass,,6.0959,,,,,Giorgio Chiellini,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Right Center Back,66,Italy,914,['43b05dd1-a4ec-4154-9b4a-c0d3bfcd177d'],54,,,,,,,,,,,,,,,,,,Italy,00:39:54.514,Pass,,61.5,22.8,65.5,18.2,,,
,,,,,,,,,,,,,,2.70076,,,,,,,,,,,,,,,,e92e8749-328b-474f-9cc7-91f43f46afd2,1455,,,"[65.5, 18.2]",3795506,39,,,,,2.9917803,,Right Foot,,,,"[44.3, 21.4]",,Ground Pass,,21.44015,,,,,Leonardo Bonucci,,,,,,1,From Goal Kick,Giorgio Chiellini,6954.0,Left Center Back,66,Italy,914,['3eff4734-2688-49b1-ae66-d7a5fd21a22a'],55,,,,,,,,,,,,,,,,,,Italy,00:39:55.236,Pass,,65.5,18.2,44.3,21.4,,,
,,,,,,,,,,,,,,1.823828,,,,,,,,,,,,,,,,7b6b0dd7-b13a-424d-98fa-bcc7fdf68586,1458,,,"[43.9, 21.6]",3795506,39,,,,,1.4527043,,Right Foot,,,,"[46.0, 39.3]",,Ground Pass,,17.82414,,,,,Giovanni Di Lorenzo,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Right Center Back,66,Italy,914,['df31f6e1-c5a1-4d7a-938f-769f94850ca3'],58,,,,,,,,,,,,,,,,,,Italy,00:39:58.023,Pass,,43.9,21.6,46.0,39.3,,,
,,,,,,,,,,,,,,1.828575,,,,,,,,,,,,,,,,8eefa111-b2e0-4866-9c46-e608fff99b11,1461,,,"[46.6, 39.2]",3795506,39,,,,,0.40158054,,Right Foot,,,,"[53.9, 42.3]",,Ground Pass,,7.930952,,,,,Jorge Luiz Frello Filho,,,,,,1,From Goal Kick,Giovanni Di Lorenzo,11514.0,Right Back,66,Italy,914,['b957e0ad-be9a-4b21-b473-a4c14b68d95c'],59,,,,,,,,,,,,,,,,,,Italy,00:39:59.849,Pass,,46.6,39.2,53.9,42.3,,,
,,,,,,,,,,,,,,1.665148,,,,,,,,,,,,,,,,4725f0d1-d5ae-47a0-bff0-a63153a62c3e,1464,,,"[63.8, 53.1]",3795506,40,,,,,-2.2006664,,Right Foot,,,,"[51.7, 36.5]",,Ground Pass,,20.541908,,,,,Leonardo Bonucci,,,,,,1,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,66,Italy,914,['56ae0f75-f7dc-462b-aa16-7cd1e8713973'],6,,,,,,,,,,,,,,,,,,Italy,00:40:06.951,Pass,,63.8,53.1,51.7,36.5,,,
,,,,,,,,,,,,,,1.42416,,,,,,,,,,,,,,,,8279dc8d-49f4-409f-a4a5-6b27e64bb532,1467,,,"[51.7, 35.9]",3795506,40,,,,,-1.1448328,,Right Foot,,,,"[62.0, 13.2]",,Ground Pass,,24.927494,,,,,Giorgio Chiellini,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Right Center Back,66,Italy,914,['97139c2b-97b8-4ea0-87c4-781a196a9fd0'],9,,,,,,,,,,,,,,,,,,Italy,00:40:09.617,Pass,,51.7,35.9,62.0,13.2,,,
,,,,,,,,,,,,,,0.780188,,,,,,,,,,,,,,,,ec7a3028-6a41-42d3-8faa-52959242174c,1470,,,"[62.0, 13.2]",3795506,40,,,,,-1.3603661,,Left Foot,,,,"[64.2, 2.9]",,Ground Pass,,10.532331,,,,,Lorenzo Insigne,,,,,,1,From Goal Kick,Giorgio Chiellini,6954.0,Left Center Back,66,Italy,914,['c0677446-0519-44fd-8384-b6924e28017b'],11,,,,,,,,,,,,,,,,,,Italy,00:40:11.796,Pass,,62.0,13.2,64.2,2.9,,,
,,,,,,,,,,,,,,2.061572,,,,,,,,,,,,,,,,ca950c2a-e351-4fed-b1a5-0f0bddc87312,1474,,,"[62.8, 3.1]",3795506,40,,,,,2.0835595,,Right Foot,,,,"[48.5, 28.5]",,High Pass,,29.148756,,,,,Leonardo Bonucci,,,,,,1,From Goal Kick,Lorenzo Insigne,7037.0,Left Wing,66,Italy,914,"['40892568-a64a-44e6-9e5a-a889d180ada2', '554d22dc-6ca1-4a37-b7a5-57712c5b9b99']",13,,,,,,,,,,,,,,,,,,Italy,00:40:13.201,Pass,True,62.8,3.1,48.5,28.5,,,
,,,,,,,,,,,,,,1.94505,,,,,,,,,,,,,,,,5aa1f04b-2957-455c-b520-6e54c1f7766b,1477,,,"[42.6, 29.4]",3795506,40,,,,,1.2987286,,Right Foot,,,,"[50.3, 57.0]",,Ground Pass,,28.65397,,,,,Jorge Luiz Frello Filho,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Right Center Back,66,Italy,914,['64a7a9f4-ddf1-4e09-b6c3-feffd71831bf'],18,,,,,,,,,,,,,,,,,,Italy,00:40:18.859,Pass,,42.6,29.4,50.3,57.0,,,
