bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,,,,1.250026,,,,,,,,,,,,,c73fbe37-cf30-4ae9-b615-0765bb5d3c71,2127,,,"[43.1, 65.7]",3794686,50,,,,,1.0140336,,Right Foot,,,"[49.2, 75.5]",,Ground Pass,11.543396,,,,César Azpilicueta Tanco,,,,,,2,Regular Play,Eric García Martret,31953.0,Right Center Back,101,Spain,772,['21eaadf8-5fed-459e-9531-02f43a9a2863'],20,,,,,,,,,,,,,,,,,Spain,00:05:20.005,Pass,,43.1,65.7,49.2,75.5,,,
,,,,,,,,,,,,,,,,,,1.378905,,,,,,,,,,,,,92186681-873a-4f94-a57f-530ba4ccd147,2130,,,"[49.2, 75.5]",3794686,50,,,,,-2.0576956,,Right Foot,,,"[43.8, 65.3]",,Ground Pass,11.54123,,,,Eric García Martret,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,101,Spain,772,['774df250-f3e8-457d-8634-d5c965ca49c5'],22,,,,,,,,,,,,,,,,,Spain,00:05:22.434,Pass,,49.2,75.5,43.8,65.3,,,
,,,,,,,,,,,,,,,,,,1.082966,,,,,,,,,,,,,61d7efcc-cc56-4aec-8032-a702af6343b8,2133,,,"[46.6, 63.1]",3794686,50,,,,,-0.70927435,,Right Foot,,,"[59.3, 52.2]",,Ground Pass,16.736189,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Eric García Martret,31953.0,Right Center Back,101,Spain,772,['90163857-e468-4972-a284-09909b0a95fb'],24,,,,,,,,,,,,,,,,,Spain,00:05:24.870,Pass,,46.6,63.1,59.3,52.2,,,
,,,,,,,,,,,,,,,,,,0.972321,,,,,,,,,,,,,73ccfb84-b01f-4749-988d-d8045f70ee08,2137,,,"[60.8, 55.7]",3794686,50,,,,,1.0838971,,Right Foot,,,"[69.8, 72.7]",,Ground Pass,19.235384,,,,Jorge Resurrección Merodio,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,101,Spain,772,"['5020ebb1-180c-430b-a304-64a8f3b1bed8', 'b58f0732-c71f-466c-850f-3e8eb5d8b420']",26,,,,,,,,,,,,,,,,,Spain,00:05:26.730,Pass,True,60.8,55.7,69.8,72.7,,,
,,,,,,,,,,,,,,,,,,0.862259,,,,,,,,,,,,,c6e7465a-09e1-4d97-89ab-1f4954d0fee1,2140,,,"[69.8, 72.7]",3794686,50,,,,,1.0019485,,Right Foot,,,"[73.7, 78.8]",,Ground Pass,7.2401657,,,,Pablo Sarabia García,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,101,Spain,772,['1d0c48bd-51cb-407a-99c8-13b0264245ec'],29,,,,,,,,,,,,,,,,,Spain,00:05:29.238,Pass,,69.8,72.7,73.7,78.8,,,
,,,,,,,,,,,,,,,,,,0.779642,,,,,,,,,,,,,c1e5f130-10b9-4845-b79f-73cabce8e24f,2144,,,"[70.6, 77.0]",3794686,50,,,,,3.0907888,,Left Foot,,,"[64.7, 77.3]",,Ground Pass,5.9076223,,,,Jorge Resurrección Merodio,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Left Wing,101,Spain,772,"['0a0bfbba-5c7d-4b52-b275-4243ee4cd4ee', '1bd5aaaa-3af3-4778-ab89-1ce70e21bd7b']",30,,,,,,,,,,,,,,,,,Spain,00:05:30.700,Pass,True,70.6,77.0,64.7,77.3,,,
,,,,,,,,,,,,,,,,,,1.170089,,,,,,,,,,,,,49cf5442-6769-49b1-8ab3-f023a5bbcf4a,2149,,,"[64.5, 78.1]",3794686,50,,,,,-0.19999295,,Right Foot,,,"[71.9, 76.6]",,Ground Pass,7.5504966,,Unknown,,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,101,Spain,772,['b1c245e1-53c8-4551-9de9-0c726b1104ef'],33,,,,,,,,,,,,,,,,,Spain,00:05:33.112,Pass,True,64.5,78.1,71.9,76.6,,,
,,,,,,,,,,,,,,,,,,0.989897,,,,,,,,,,,,,a097b4ff-0933-4383-b675-58527b618373,2153,,,"[70.0, 76.0]",3794686,51,,,,,-1.6980126,,Right Foot,,,"[68.9, 67.4]",,Ground Pass,8.670063,,,,Sergio Busquets i Burgos,,,,,Free Kick,2,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,102,Spain,772,['0f8c4cba-fe47-4f07-9fb7-0f0dd84c17c4'],2,,,,,,,,,,,,,,,,,Spain,00:06:02.189,Pass,,70.0,76.0,68.9,67.4,,,
,,,,,,,,,,,,,,,,,,2.375004,,,,,,,,,,,,,660d80f1-f520-4729-982c-bd056f4f3ca7,2157,,,"[65.2, 65.3]",3794686,51,,,,,-1.9944652,,Left Foot,,,"[51.4, 34.7]",,Ground Pass,33.56784,,,,Aymeric Laporte,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,102,Spain,772,"['c8abd118-ec5f-4d0a-90e5-e4740ddc1a84', 'f46007a2-054b-4370-8b24-9bd10b2ab8d1']",4,,,,,,,,,,,,,,,,,Spain,00:06:04.281,Pass,True,65.2,65.3,51.4,34.7,,,
,,,,,,,,,,,,,,,,,,1.408893,,,,,,,,,,,,,13026b0f-c8e9-43f3-bd53-779605d756b1,2160,,,"[70.0, 24.7]",3794686,51,,,,,-1.5388923,,Right Foot,,,"[70.6, 5.9]",,Ground Pass,18.809572,,,,José Luis Gayà Peña,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,102,Spain,772,['47396082-8d6d-4e3b-a97a-9e7e1dec919c'],10,,,,,,,,,,,,,,,,,Spain,00:06:10.093,Pass,,70.0,24.7,70.6,5.9,,,
,,,,,,,,,,,,,,,,,,1.179509,,,,,,,,,,,,,a8bc7809-21c8-4845-9ef7-c5f970287408,2163,,,"[68.4, 12.9]",3794686,51,,,,,1.6137806,,Left Foot,,,"[67.6, 31.5]",,Ground Pass,18.617197,,,,Sergio Busquets i Burgos,,,,,,2,From Free Kick,José Luis Gayà Peña,6596.0,Left Back,102,Spain,772,['f751e9fa-a08f-45c7-8da4-521bc5fa6fda'],12,,,,,,,,,,,,,,,,,Spain,00:06:12.976,Pass,,68.4,12.9,67.6,31.5,,,
,,,,,,,,,,,,,,,,,,0.640534,,,,,,,,,,,,,aff2491c-aa9c-4bd7-91b6-771c42b14959,2170,,,"[75.4, 26.4]",3794686,51,,,,,-0.112307385,,Right Foot,,,"[88.7, 24.9]",,Ground Pass,13.384319,,,,Álvaro Borja Morata Martín,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,102,Spain,772,['b73f8f85-dcdb-4430-a3ad-69c8b3613b37'],16,,,,,,,,,,,,,,,,,Spain,00:06:16.890,Pass,,75.4,26.4,88.7,24.9,,,
,,,,,,,,,,,,,,,,,,0.870426,,,,,,,,,,,,,2d2361d2-9a70-4fb6-8c6a-70f86f7f9174,2174,,,"[85.7, 26.2]",3794686,51,,,,,-2.8501358,,Right Foot,,,"[80.7, 24.7]",,Ground Pass,5.2201533,,,,Sergio Busquets i Burgos,,,,,,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,102,Spain,772,"['855812f1-5f5a-43d6-aec5-57d4dc1b3dfd', 'c1ce20a1-dc4b-4418-a342-e1a9c2558ceb']",18,,,,,,,,,,,,,,,,,Spain,00:06:18.499,Pass,True,85.7,26.2,80.7,24.7,,,
,,,,,,,,,,,,,,,,,,1.394836,,,,,,,,,,,,,7aa33e1c-319a-4f07-b9e5-7ddbff6eb810,2176,,,"[80.7, 24.7]",3794686,51,,,,,-0.71921253,,Right Foot,,,"[99.2, 8.5]",,Low Pass,24.590445,,,,Ferrán Torres García,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,102,Spain,772,['f481fb5d-aa3d-453f-8a11-746edf82435f'],19,,,,,,,,,,,,,,,,,Spain,00:06:19.369,Pass,,80.7,24.7,99.2,8.5,,,
,,,,,,,,,,,,,,,,,,1.991471,,,,,,,,,,,,,065a01d4-6eb2-4fea-aae9-7c5f159e8b34,2179,,,"[105.3, 9.0]",3794686,51,,,,,1.3029708,,Right Foot,True,,"[117.1, 52.0]",,High Pass,44.589684,,,,Pablo Sarabia García,,True,,,,2,From Free Kick,Ferrán Torres García,6748.0,Right Wing,102,Spain,772,['dcdfaea6-bc15-49cc-881c-01e5297c1883'],23,,,,,,,,,,,,,,,,,Spain,00:06:23.511,Pass,,105.3,9.0,117.1,52.0,,,
,,,,,,,,,,,,,,,,,,0.699135,,,,,,,,,,,,,59a5ce80-b8ee-4496-ab7b-6219d24d17fa,2182,,,"[117.1, 52.0]",3794686,51,,,,,-1.3608228,,Left Foot,True,,"[118.4, 45.9]",,High Pass,6.2369866,,Incomplete,,Álvaro Borja Morata Martín,,,,,,2,From Free Kick,Pablo Sarabia García,6720.0,Left Wing,102,Spain,772,"['3ae3a5b1-bb56-4de6-b30b-3e7026a19807', 'e8b1de91-6c2a-48cd-990e-759ec6e0f32c']",25,,,,,,,,,,,,,,,,,Spain,00:06:25.543,Pass,,117.1,52.0,118.4,45.9,,,
,,,,,,,,,,,,,,,,,,2.154465,,,,,,,,,,,,,f42adfc9-2ddf-42ef-8783-eb851ccad02c,2186,,,"[4.5, 32.3]",3794686,51,,,,,-0.8054758,,Keeper Arm,,,"[16.7, 19.6]",,Ground Pass,17.610508,,,,Mateo Kovačić,,,,,,2,From Keeper,Dominik Livaković,16531.0,Goalkeeper,103,Croatia,785,['9ad75428-eb4f-4029-9d25-ee822ffa52d0'],27,,,,,,,,,,,,,,,,,Croatia,00:06:27.618,Pass,,4.5,32.3,16.7,19.6,,,
,,,,,,,,,,,,,,,,,,0.98832,,,,,,,,,,,,,2aea4686-d396-40fd-9567-1b923b2b1ab9,2190,,,"[61.3, 9.6]",3794686,51,,,,,-0.9025069,,Right Foot,,,"[65.8, 3.9]",,Ground Pass,7.262231,,,,Ante Rebić,,,,,,2,From Keeper,Mateo Kovačić,5456.0,Left Center Midfield,103,Croatia,785,"['2ecc5676-f60d-4d1a-af22-7f0dac2441dd', 'f00b54d3-3707-46a1-a2ff-1e20f014e199']",36,,,,,,,,,,,,,,,,,Croatia,00:06:36.371,Pass,True,61.3,9.6,65.8,3.9,,,
,,,,,,,,,,,,,,,,,,2.815922,,,,,,,,,,,,,7b11a3bd-2f86-4b74-bb2f-2b4f48ae58db,2197,,,"[55.4, 77.9]",3794686,51,,,,,-0.5621867,,Right Foot,,,"[65.4, 71.6]",,Ground Pass,11.819053,,Incomplete,,,,,,,,2,From Keeper,Pedro González López,30486.0,Left Center Midfield,103,Croatia,785,"['2a5f80c4-c42e-44b5-a9a1-0d846a16e34e', 'd4e13f41-9496-4089-ab9e-877ede512994']",39,,,,,,,,,,,,,,,,,Spain,00:06:39.347,Pass,True,55.4,77.9,65.4,71.6,,,
,,,,,,,,,,,,,,,,,,2.500495,,,,,,,,,,,,,2a5f80c4-c42e-44b5-a9a1-0d846a16e34e,2199,,,"[54.7, 8.5]",3794686,51,,,,,2.0451963,,Right Foot,,,"[49.0, 19.6]",,Ground Pass,12.477981,,,,Marcelo Brozović,,,,,Recovery,2,From Keeper,Joško Gvardiol,33018.0,Left Back,103,Croatia,785,"['39bbafdd-2ffb-4607-b3cc-2e55c89bd508', '7b11a3bd-2f86-4b74-bb2f-2b4f48ae58db', '8ab0c2c6-3ed9-4112-8998-e774c65ebbd2']",42,,,,,,,,,,,,,,,,,Croatia,00:06:42.163,Pass,True,54.7,8.5,49.0,19.6,,,
,,,,,,,,,,,,,,,,,,2.447784,,,,,,,,,,,,,9ed96d02-b138-4ba1-ab5a-f368fac32ed6,2201,,,"[49.0, 19.6]",3794686,51,,,,,1.1237218,,Right Foot,,,"[73.5, 70.7]",,High Pass,56.669746,,,,Josip Juranović,,True,,,,2,From Keeper,Marcelo Brozović,5469.0,Center Defensive Midfield,103,Croatia,785,['72cd9690-a133-4a5d-b981-216c6b62af04'],44,,,,,,,,,,,,,,,,,Croatia,00:06:44.663,Pass,,49.0,19.6,73.5,70.7,,,
,,,,,,,,,,,,,,,,,,1.923089,,,,,,,,,,,,,19c3960e-21b7-48ed-9148-48c143df0a70,2204,,,"[94.8, 57.2]",3794686,51,,,,,-0.44354063,,Right Foot,,,"[116.9, 46.7]",,Ground Pass,24.46753,,Incomplete,,Nikola Vlašić,,,Through Ball,True,,2,From Keeper,Josip Juranović,29163.0,Right Back,103,Croatia,785,"['7c3155ef-74bc-4b27-9281-586058432634', 'e74fc90b-eaf8-457c-9402-36a48408bc89']",51,,,,,,,,,,,,,,,,,Croatia,00:06:51.193,Pass,,94.8,57.2,116.9,46.7,,,
,,,,,,,,,,,,,,,,,,1.612002,,,,,,,,,,,,,b644f49c-70d9-43c7-bf6f-48ac871534da,2208,,,"[7.4, 36.5]",3794686,52,,,,,-1.1184264,,Right Foot,,,"[12.6, 25.8]",,Ground Pass,11.896638,,,,Aymeric Laporte,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,104,Spain,772,['9ccef569-f1e8-481c-9d86-d6cae3fcf3b5'],6,,,,,,,,,,,,,,,,,Spain,00:07:06.222,Pass,,7.4,36.5,12.6,25.8,,,
,,,,,,,,,,,,,,,,,,1.596381,,,,,,,,,,,,,e7d1aa61-023f-45b8-bb59-797641f1f812,2211,,,"[12.6, 25.8]",3794686,52,,,,,-1.2832901,,Right Foot,,,"[18.1, 7.2]",,Ground Pass,19.396133,,,,José Luis Gayà Peña,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,104,Spain,772,['6df64c70-154f-4451-b506-1b526c614e57'],8,,,,,,,,,,,,,,,,,Spain,00:07:08.309,Pass,,12.6,25.8,18.1,7.2,,,
,,,,,,,,,,,,,,,,,,1.576298,,,,,,,,,,,,,aeb82982-d874-414b-aa78-851c83b115da,2214,,,"[18.1, 7.2]",3794686,52,,,,,2.0736396,,Left Foot,,,"[11.5, 19.2]",,Ground Pass,13.695254,,,,Aymeric Laporte,,,,,,2,Regular Play,José Luis Gayà Peña,6596.0,Left Back,104,Spain,772,['e52bf985-b190-431b-8b24-f94095dfa4b5'],11,,,,,,,,,,,,,,,,,Spain,00:07:11.399,Pass,,18.1,7.2,11.5,19.2,,,
,,,,,,,,,,,,,,,,,,2.819076,,,,,,,,,,,,,47325c42-3125-461b-a471-c235ca01d755,2217,,,"[20.5, 15.5]",3794686,52,,,,,1.0976328,,Left Foot,,,"[46.2, 65.7]",,High Pass,56.396187,,,,Álvaro Borja Morata Martín,,True,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,104,Spain,772,['238f97c0-2b25-4db2-a817-4daab8c9d104'],15,,,,,,,,,,,,,,,,,Spain,00:07:15.441,Pass,,20.5,15.5,46.2,65.7,,,
,,,,,,,,,,,,,,,,,,0.765968,,,,,,,,,,,,,12c2b033-7df0-41ff-8fb3-f37b425dde5a,2221,,,"[49.7, 70.7]",3794686,52,,,,,0.8317226,,Right Foot,,,"[56.9, 78.6]",,Low Pass,10.688779,,,,Pablo Sarabia García,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,104,Spain,772,['de6f9fb5-b574-4f7c-b6e9-41f57f938ca7'],20,,,,,,,,,,,,,,,,,Spain,00:07:20.140,Pass,,49.7,70.7,56.9,78.6,,,
,,,,,,,,,,,,,,,,,,1.817568,,,,,,,,,,,,,c2345215-70b5-4381-ad21-564ddadb50eb,2223,,,"[56.9, 78.6]",3794686,52,,,,,-2.9633253,,Left Foot,,,"[45.8, 76.6]",,Low Pass,11.278741,,,,César Azpilicueta Tanco,,,,,,2,Regular Play,Pablo Sarabia García,6720.0,Left Wing,104,Spain,772,['9b12576f-9437-4bb7-b8d7-c4bc6e0861e9'],20,,,,,,,,,,,,,,,,,Spain,00:07:20.906,Pass,,56.9,78.6,45.8,76.6,,,
,,,,,,,,,,,,,,,,,,2.333408,,,,,,,,,,,,,ccf599d2-1ede-4dc8-a107-af92fbb88209,2230,,,"[70.4, 4.4]",3794686,52,,,,,0.54725116,,Right Foot,,,"[104.7, 25.3]",,Ground Pass,40.165905,,Incomplete,,Andrej Kramarić,,,Through Ball,True,,2,Regular Play,Ante Rebić,5465.0,Left Wing,104,Spain,772,"['6ffbd5b1-d70c-490b-b6eb-aeb1c4b1aa6c', 'b3e1fcfc-cc5b-4772-ae69-9fcccf3affdd']",25,,,,,,,,,,,,,,,,,Croatia,00:07:25.336,Pass,,70.4,4.4,104.7,25.3,,,
,,,,,,,,,,,,,,,,,,1.567573,,,,,,,,,,,,,3949448f-2b3b-482a-b4c2-146d561616b5,2234,,,"[14.8, 49.3]",3794686,52,,,,,-0.9529306,,Keeper Arm,,,"[26.1, 33.4]",,Ground Pass,19.506409,,,,Aymeric Laporte,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,104,Spain,772,['a4cdf103-fc83-4411-83c0-8255f77f7896'],31,,,,,,,,,,,,,,,,,Spain,00:07:31.024,Pass,,14.8,49.3,26.1,33.4,,,
,,,,,,,,,,,,,,,,,,0.638166,,,,,,,,,,,,,d05f08f6-0e8e-4a55-a09f-9449416b99af,2238,,,"[41.2, 22.1]",3794686,52,,,,,-1.9084909,,Left Foot,,,"[36.6, 9.0]",,Ground Pass,13.884164,,,,José Luis Gayà Peña,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,104,Spain,772,"['2f6fce24-902f-408b-a390-af3c1398b2d0', '58d4030b-5920-47ff-8037-a8058af5c667']",42,,,,,,,,,,,,,,,,,Spain,00:07:42.034,Pass,True,41.2,22.1,36.6,9.0,,,
,,,,,,,,,,,,,,,,,,2.253111,,,,,,,,,,,,,94efcbf5-5614-43cb-be2f-dc2dc03d1924,2240,,,"[36.6, 9.0]",3794686,52,,,,,2.1759076,,Left Foot,,,"[20.0, 33.0]",,Ground Pass,29.181501,,,,Unai Simón Mendibil,,,,,,2,Regular Play,José Luis Gayà Peña,6596.0,Left Back,104,Spain,772,['bd73ef02-9bb5-4fdb-9f3d-17c9c4fb9334'],42,,,,,,,,,,,,,,,,,Spain,00:07:42.672,Pass,,36.6,9.0,20.0,33.0,,,
,,,,,,,,,,,,,,,,,,1.284939,,,,,,,,,,,,,1ec86746-ee83-4b15-93ba-5db319ab4fc1,2243,,,"[16.1, 37.8]",3794686,52,,,,,1.5601015,,Right Foot,,,"[16.3, 56.5]",,Ground Pass,18.701069,,,,Eric García Martret,,,,,,2,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,104,Spain,772,['40cd4261-7e8b-4ffc-8e06-171fa763b30a'],48,,,,,,,,,,,,,,,,,Spain,00:07:48.469,Pass,,16.1,37.8,16.3,56.5,,,
,,,,,,,,,,,,,,,,,,1.449438,,,,,,,,,,,,,e9861f13-fd39-4bb2-a1a2-c4b8a9261503,2246,,,"[23.3, 62.2]",3794686,52,,,,,-0.2619262,,Right Foot,,,"[46.8, 55.9]",,Ground Pass,24.329817,,,,Álvaro Borja Morata Martín,,,,,,2,Regular Play,Eric García Martret,31953.0,Right Center Back,104,Spain,772,['c4e2ad70-f9ee-4907-89ec-4dc032e661e1'],51,,,,,,,,,,,,,,,,,Spain,00:07:51.817,Pass,,23.3,62.2,46.8,55.9,,,
,,,,,,,,,,,,,,,,,,1.577814,,,,,,,,,,,,,6ccb3b53-6980-45f1-a5dd-458edfdb3536,2252,,,"[47.9, 54.8]",3794686,53,,,,,-1.6024064,,Right Foot,,,"[47.1, 29.5]",,Ground Pass,25.312645,,,,Aymeric Laporte,,,,,Free Kick,2,From Free Kick,Eric García Martret,31953.0,Right Center Back,105,Spain,772,['1709821d-f37c-43b0-a585-bcd7beff5ad2'],20,,,,,,,,,,,,,,,,,Spain,00:08:20.745,Pass,,47.9,54.8,47.1,29.5,,,
,,,,,,,,,,,,,,,,,,1.072267,,,,,,,,,,,,,a1d6932b-78e4-4d4e-b927-5721cba92997,2255,,,"[48.8, 27.1]",3794686,53,,,,,-1.5707964,,Right Foot,,,"[48.8, 9.4]",,Ground Pass,17.7,,,,José Luis Gayà Peña,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,105,Spain,772,['56188927-e3dc-4fe7-a892-34bf83af74f9'],26,,,,,,,,,,,,,,,,,Spain,00:08:26.396,Pass,,48.8,27.1,48.8,9.4,,,
,,,,,,,,,,,,,,,,,,1.374552,,,,,,,,,,,,,9abe0193-0b31-4b17-9fd2-85ec45db2467,2259,,,"[47.7, 12.0]",3794686,53,,,,,2.6093326,,Left Foot,,,"[31.4, 21.6]",,Ground Pass,18.916924,,,,Aymeric Laporte,,,,,,2,From Free Kick,José Luis Gayà Peña,6596.0,Left Back,105,Spain,772,"['3cb5e705-114f-4d9e-84c7-c15005d632e2', '42600d92-ab59-4d13-924d-e933aeaa2332']",29,,,,,,,,,,,,,,,,,Spain,00:08:29.886,Pass,True,47.7,12.0,31.4,21.6,,,
,,,,,,,,,,,,,,,,,,2.061779,,,,,,,,,,,,,09c8f967-570b-44c7-836f-6cf04645cc5b,2262,,,"[31.4, 21.6]",3794686,53,,,,,2.1401095,,Left Foot,,,"[17.0, 44.1]",,Ground Pass,26.71348,,,,Unai Simón Mendibil,,,,,,2,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,105,Spain,772,['c5b9aabc-22ce-47d3-bd2d-9ee9295d9e95'],32,,,,,,,,,,,,,,,,,Spain,00:08:32.378,Pass,,31.4,21.6,17.0,44.1,,,
,,,,,,,,,,,,,,,,,,1.252577,,,,,,,,,,,,,74e2a73d-23e9-42fb-a65a-2637b832701c,2265,,,"[16.5, 44.8]",3794686,53,,,,,1.3621968,,Left Foot,,,"[19.4, 58.5]",,Ground Pass,14.003571,,,,Eric García Martret,,,,,,2,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,105,Spain,772,['93d6d715-bba8-4481-8046-1de29c193be1'],36,,,,,,,,,,,,,,,,,Spain,00:08:36.492,Pass,,16.5,44.8,19.4,58.5,,,
,,,,,,,,,,,,,,,,,,1.200808,,,,,,,,,,,,,fa6429d6-9c59-4703-86e7-201d58c11c7b,2268,,,"[19.4, 58.5]",3794686,53,,,,,0.031239834,,Left Foot,,,"[32.2, 58.9]",,Ground Pass,12.806249,,,,Jorge Resurrección Merodio,,,,,,2,From Free Kick,Eric García Martret,31953.0,Right Center Back,105,Spain,772,['e86a4a97-897d-4de7-a05c-3c0cdc9590eb'],38,,,,,,,,,,,,,,,,,Spain,00:08:38.496,Pass,,19.4,58.5,32.2,58.9,,,
,,,,,,,,,,,,,,,,,,1.407558,,,,,,,,,,,,,7b2cd35b-f258-4649-a1ce-88bd7eb5d4cf,2270,,,"[32.2, 58.9]",3794686,53,,,,,1.5818456,,Right Foot,,,"[32.0, 77.0]",,Ground Pass,18.101105,,,,César Azpilicueta Tanco,,,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,105,Spain,772,['a7653960-694b-4f3b-9b6d-a2fed7dcd7fb'],39,,,,,,,,,,,,,,,,,Spain,00:08:39.696,Pass,,32.2,58.9,32.0,77.0,,,
,,,,,,,,,,,,,,,,,,1.103862,,,,,,,,,,,,,afd7287b-2288-4e39-83ca-5e442e02e6ee,2273,,,"[35.3, 77.0]",3794686,53,,,,,-0.5854483,,Right Foot,,,"[53.4, 65.0]",,Low Pass,21.716583,,,,Álvaro Borja Morata Martín,,,,,,2,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,105,Spain,772,['01d26051-551b-414e-860c-9269110836d2'],42,,,,,,,,,,,,,,,,,Spain,00:08:42.218,Pass,,35.3,77.0,53.4,65.0,,,
,,,,,,,,,,,,,,,,,,0.577799,,,,,,,,,,,,,0e79489d-4cdd-4a07-b62b-082b6130a3ff,2276,,,"[53.2, 64.8]",3794686,53,,,,,-2.4952905,,Right Foot,,,"[47.5, 60.5]",,Ground Pass,7.140028,,,,Jorge Resurrección Merodio,,,,,,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,105,Spain,772,['2b0eac0f-1600-4fad-850d-1b6e354114c7'],43,,,,,,,,,,,,,,,,,Spain,00:08:43.322,Pass,,53.2,64.8,47.5,60.5,,,
,,,,,,,,,,,,,,,,,,2.455599,,,,,,,,,,,,,9ebf1773-b588-4128-9005-fb63faaddb49,2279,,,"[54.0, 55.2]",3794686,53,,,,,-1.1137276,,Right Foot,,,"[78.0, 6.4]",,High Pass,54.38235,,,,Ferrán Torres García,,True,,,,2,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,105,Spain,772,['dee10ed3-4347-40d9-a3a4-58f98c2d0046'],46,,,,,,,,,,,,,,,,,Spain,00:08:46.023,Pass,,54.0,55.2,78.0,6.4,,,
,,,,,,,,,,,,,,,,,,1.253785,,,,,,,,,,,,,119293d7-2e93-43e3-9b08-e9f69b0e2026,2285,,,"[71.7, 10.3]",3794686,54,,,,,2.8117561,,Right Foot,,,"[49.5, 17.9]",,Low Pass,23.464867,,,,Aymeric Laporte,,,,,Recovery,2,Regular Play,Ferrán Torres García,6748.0,Right Wing,108,Spain,772,['d564900c-e27c-4086-a475-6054e50b3fbb'],34,,,,,,,,,,,,,,,,,Spain,00:09:34.804,Pass,,71.7,10.3,49.5,17.9,,,
,,,,,,,,,,,,,,,,,,1.04039,,,,,,,,,,,,,800766dd-d443-47b8-ac5b-6d3b2e95159f,2288,,,"[56.0, 20.8]",3794686,54,,,,,0.6721592,,Left Foot,,,"[70.2, 32.1]",,Ground Pass,18.147451,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,108,Spain,772,['d1e5745d-027e-4f00-ad0c-9710282ad733'],39,,,,,,,,,,,,,,,,,Spain,00:09:39.757,Pass,,56.0,20.8,70.2,32.1,,,
,,,,,,,,,,,,,,,,,,1.057425,,,,,,,,,,,,,6edcc41b-3dd2-4a34-b032-e00d61f8b7b4,2290,,,"[70.2, 32.1]",3794686,54,,,,,-1.1627659,,Right Foot,,,"[78.5, 12.9]",,Ground Pass,20.917217,,Incomplete,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,108,Spain,772,['a15769c4-5bca-4b43-924f-b9d048a40e7e'],40,,,,,,,,,,,,,,,,,Spain,00:09:40.798,Pass,,70.2,32.1,78.5,12.9,,,
