ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure,location_x,location_y,pass_end_location_x,pass_end_location_y,shot_end_location_x,shot_end_location_y,shot_end_location_z
,,,,,,,,,,,,,,,0.860063,,,,,,,,,,,9739cb51-98a1-4844-b601-1508df20bb85,958,,,"[41.6, 49.1]",3795220,20,,,,-0.7145492,,Right Foot,,,,"[49.9, 41.9]",,Ground Pass,,10.9877205,,,,Sergio Busquets i Burgos,,,,,,1,From Free Kick,Eric García Martret,31953.0,Right Center Back,41,Spain,772,['8e30fc3f-0001-450e-ba31-850a5d0fe7da'],57,,,,,,,,,,,,,,,Spain,00:20:57.706,Pass,,41.6,49.1,49.9,41.9,,,
,,,,,,,,,,,,,,,1.33261,,,,,,,,,,,29f2d409-2892-43a0-8a3c-de6b4a9a733c,962,,,"[52.5, 41.2]",3795220,20,,,,2.3850327,,Left Foot,,,,"[41.8, 51.3]",,Ground Pass,,14.713939,,,,Eric García Martret,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,41,Spain,772,['d184b573-577f-479e-8f9e-fb81bef88d60'],59,,,,,,,,,,,,,,,Spain,00:20:59.001,Pass,,52.5,41.2,41.8,51.3,,,
,,,,,,,,,,,,,,,2.194073,,,,,,,,,,,c992a766-07a1-4e3b-825e-1cb4a2c791f1,965,,,"[48.8, 50.4]",3795220,21,,,,-1.4107513,,Right Foot,,,,"[56.5, 2.7]",,High Pass,,48.317493,,,,Jordi Alba Ramos,,True,,,,1,From Free Kick,Eric García Martret,31953.0,Right Center Back,41,Spain,772,['0a0037f4-2081-404f-91af-9f14c9af427b'],7,,,,,,,,,,,,,,,Spain,00:21:07.151,Pass,,48.8,50.4,56.5,2.7,,,
,,,,,,,,,,,,,,,0.902057,,,,,,,,,,,0f2add19-8f72-4daa-b0f5-e4d6efb4cb09,968,,,"[68.5, 4.2]",3795220,21,,,,-0.21979508,,Left Foot,,,,"[77.9, 2.1]",,Ground Pass,,9.631719,,,,Ferrán Torres García,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,41,Spain,772,['2963348f-6ffa-4f30-937a-7e7700cf90af'],11,,,,,,,,,,,,,,,Spain,00:21:11.953,Pass,,68.5,4.2,77.9,2.1,,,
,,,,,,,,,,,,,,,0.652544,,,,,,,,,,,04dbf1e5-c450-408b-8ecd-a3670cacfc87,972,,,"[77.5, 1.6]",3795220,21,,,,1.9756881,,Right Foot,,,,"[75.1, 7.2]",,Ground Pass,,6.0926185,,Incomplete,,Pedro González López,,,,,,1,From Free Kick,Ferrán Torres García,6748.0,Left Wing,41,Spain,772,"['2dcaa784-17b8-4373-993e-b193bc33568b', 'a837918c-22cf-4a5b-9d38-38833eaef3e0', 'bc4c54c9-2a6d-4ed0-816b-1eddf07052c6']",13,,,,,,,,,,,,,,,Spain,00:21:13.463,Pass,True,77.5,1.6,75.1,7.2,,,
,,,,,,,,,,,,,,,2.217799,,,,,,,,,,,9c47189e-8b5d-4660-aef3-f82a56121c0d,975,,,"[63.6, 3.4]",3795220,21,,,,2.3619087,,Left Foot,,,,"[54.8, 12.1]",,Ground Pass,,12.374571,,,,Sergio Busquets i Burgos,,,,,Recovery,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,41,Spain,772,['2bc35c92-fe8c-49c1-8a20-f7465f790fd7'],15,,,,,,,,,,,,,,,Spain,00:21:15.216,Pass,,63.6,3.4,54.8,12.1,,,
,,,,,,,,,,,,,,,1.62593,,,,,,,,,,,d480cc2d-c0c9-4128-a3c0-4e51147d98e3,978,,,"[54.8, 12.6]",3795220,21,,,,1.951914,,Right Foot,,,,"[43.5, 40.8]",,Ground Pass,,30.379763,,,,Eric García Martret,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,41,Spain,772,"['28c4ed5d-cfd1-4f66-acfa-d2fbcbcd88e1', 'f6089229-9763-430f-bf35-0f3848e1bc04']",17,,,,,,,,,,,,,,,Spain,00:21:17.434,Pass,True,54.8,12.6,43.5,40.8,,,
,,,,,,,,,,,,,,,2.402637,,,,,,,,,,,7551f3c5-f7c9-46c1-bf4a-30d59d92d18d,981,,,"[61.9, 48.7]",3795220,21,,,,-1.0256046,,Right Foot,,,,"[82.4, 14.9]",,Ground Pass,,39.530872,,Incomplete,,Pedro González López,,,,,,1,From Free Kick,Eric García Martret,31953.0,Right Center Back,41,Spain,772,"['d85cd125-5d44-4f78-88f7-b5540336539d', 'e22c1ddd-5126-4d95-bf53-17a550e5f59f']",22,,,,,,,,,,,,,,,Spain,00:21:22.711,Pass,,61.9,48.7,82.4,14.9,,,
,,,,,,,,,,,,,,,0.773709,,,,,,,,,,,34bbf412-f994-4491-b58c-0297825aa5da,987,,,"[41.8, 68.4]",3795220,21,,,,-1.3510013,,Right Foot,,,,"[43.9, 59.0]",,Ground Pass,,9.631719,,,,Leonardo Bonucci,,,,,,1,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,41,Spain,772,"['f3d13906-c4f2-403a-adee-4ae5d5423c6a', 'f9e69f5a-1820-406b-b5e2-abded9206779']",26,,,,,,,,,,,,,,,Italy,00:21:26.486,Pass,True,41.8,68.4,43.9,59.0,,,
,,,,,,,,,,,,,,,3.719572,,,,,,,,,,,7d0e1377-827b-4985-b305-4f688eb89ba5,990,,,"[43.7, 58.6]",3795220,21,,,,0.12119794,,Right Foot,,,,"[90.5, 64.3]",,High Pass,,47.145836,,Incomplete,,Ciro Immobile,,,,,,1,From Free Kick,Leonardo Bonucci,7173.0,Right Center Back,41,Spain,772,"['40d15343-1f91-4f92-a6d0-39a5eb49f9e2', 'e6f777ba-d457-4a78-84c9-785e261853ee']",27,,,,,,,,,,,,,,,Italy,00:21:27.340,Pass,,43.7,58.6,90.5,64.3,,,
,,,,,,,,,,,,,,,2.170984,,,,,,,,,,,e6f777ba-d457-4a78-84c9-785e261853ee,993,,,"[29.6, 15.8]",3795220,21,,,,2.4119742,,Right Foot,,,,"[8.8, 34.4]",,Ground Pass,,27.903404,,,,Unai Simón Mendibil,,,,,Recovery,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,41,Spain,772,"['7d0e1377-827b-4985-b305-4f688eb89ba5', 'c884081c-2d0b-4a9a-97a5-58fb17adb7f8', 'ce1e9f88-6d71-4494-818c-77fb3011e15e']",31,,,,,,,,,,,,,,,Spain,00:21:31.059,Pass,True,29.6,15.8,8.8,34.4,,,
,,,,,,,,,,,,,,,1.311542,,,,,,,,,,,919fce09-3790-4666-85f1-6699c28f9999,996,,,"[14.2, 32.4]",3795220,21,,,,0.6425862,,Right Foot,,,,"[31.7, 45.5]",,Ground Pass,,21.860008,,,,Jorge Resurrección Merodio,,,,,,1,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,41,Spain,772,['8aab51c7-910a-4a6d-8688-799ab80d8de9'],42,,,,,,,,,,,,,,,Spain,00:21:42.215,Pass,,14.2,32.4,31.7,45.5,,,
,,,,,,,,,,,,,,,1.70226,,,,,,,,,,,ceea62b6-5e0b-4e6c-bf06-8cb0fe1f1c3b,998,,,"[34.3, 45.5]",3795220,21,,,,1.6810738,,Right Foot,,,,"[31.1, 74.4]",,Ground Pass,,29.076622,,,,César Azpilicueta Tanco,,,,,,1,From Free Kick,Jorge Resurrección Merodio,5199.0,Right Center Midfield,41,Spain,772,['3cf6c3b4-90ff-4942-9248-f92cf4905fe4'],43,,,,,,,,,,,,,,,Spain,00:21:43.527,Pass,,34.3,45.5,31.1,74.4,,,
,,,,,,,,,,,,,,,0.947768,,,,,,,,,,,eaf04e03-6cb4-40a7-adfc-d3ecbe6fb72e,1001,,,"[29.4, 74.4]",3795220,21,,,,-2.5231647,,Right Foot,,,,"[8.6, 59.6]",,Ground Pass,,25.528025,,,,Eric García Martret,,,,,,1,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,41,Spain,772,['d68cf096-aff3-4420-a7fd-547b309a4ea8'],46,,,,,,,,,,,,,,,Spain,00:21:46.575,Pass,,29.4,74.4,8.6,59.6,,,
,,,,,,,,,,,,,,,1.092765,,,,,,,,,,,78e6b7d4-c5ea-4008-926e-ca4c910c440e,1004,,,"[9.9, 59.4]",3795220,21,,,,-1.833791,,Right Foot,,,,"[4.3, 38.6]",,Ground Pass,,21.540659,,,,Unai Simón Mendibil,,,,,,1,From Free Kick,Eric García Martret,31953.0,Right Center Back,41,Spain,772,['b018d883-312f-4486-abb9-8b43c3901b92'],48,,,,,,,,,,,,,,,Spain,00:21:48.738,Pass,,9.9,59.4,4.3,38.6,,,
,,,,,,,,,,,,,,,6.890971,,,,,,,,,,,d4b65d5b-46a4-4308-8c45-53fa754f8841,1007,,,"[11.0, 36.5]",3795220,21,,,,-0.46419767,,Right Foot,,,,"[83.7, 0.1]",,High Pass,,81.303444,,Out,,Pedro González López,,,,,,1,From Free Kick,Unai Simón Mendibil,11748.0,Goalkeeper,41,Spain,772,['9467915d-28cd-4a1d-a844-2503f4bc3441'],54,,,,,,,,,,,,,,,Spain,00:21:54.027,Pass,,11.0,36.5,83.7,0.1,,,
,,,,,,,,,,,,,,,2.7489,,,,,,,,,,,02942751-b728-4356-a001-9c26e3e851ec,1011,,,"[34.3, 80.0]",3795220,22,,,,-2.4128232,,,,,,"[11.0, 59.2]",,Low Pass,,31.233475,,,,Gianluigi Donnarumma,,,,,Throw-in,1,From Throw In,Giovanni Di Lorenzo,11514.0,Right Back,42,Italy,914,['b41f0a3d-3d57-4f08-87e8-d7489b3899f5'],3,,,,,,,,,,,,,,,Italy,00:22:03.798,Pass,,34.3,80.0,11.0,59.2,,,
,,,,,,,,,,,,,,,1.930521,,,,,,,,,,,388cd768-174f-4a90-b018-181e66cddfa1,1014,,,"[11.4, 47.4]",3795220,22,,,,-1.3831565,,Left Foot,,,,"[14.4, 31.6]",,Ground Pass,,16.082289,,,,Giorgio Chiellini,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,42,Italy,914,['8e7b8cb0-1c3c-471e-a83f-4ea33abf2ec4'],8,,,,,,,,,,,,,,,Italy,00:22:08.389,Pass,,11.4,47.4,14.4,31.6,,,
,,,,,,,,,,,,,,,0.96132,,,,,,,,,,,528d1bbe-fbe1-4b6c-b75c-041277f18b9b,1017,,,"[13.7, 32.5]",3795220,22,,,,0.40158054,,Left Foot,,,,"[28.3, 38.7]",,Ground Pass,,15.861904,,,,Jorge Luiz Frello Filho,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,42,Italy,914,['05d7c66c-8b00-4abc-9788-7be360c39865'],11,,,,,,,,,,,,,,,Italy,00:22:11.219,Pass,,13.7,32.5,28.3,38.7,,,
,,,,,,,,,,,,,,,1.410181,,,,,,,,,,,e53c02dc-7c1d-4b04-badc-d659a1485629,1020,,,"[28.5, 38.5]",3795220,22,,,,-1.5518712,,Right Foot,,,,"[29.1, 6.8]",,Ground Pass,,31.705677,,,,Emerson Palmieri dos Santos,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,42,Italy,914,['c475524f-8caf-4457-902e-6c77ddbc81e1'],13,,,,,,,,,,,,,,,Italy,00:22:13.035,Pass,,28.5,38.5,29.1,6.8,,,
,,,,,,,,,,,,,,,1.471981,,,,,,,,,,,8d14571d-9e21-47ca-b60d-1f55cd83b748,1023,,,"[29.1, 4.2]",3795220,22,,,,2.114274,,Left Foot,,,,"[14.6, 28.2]",,Ground Pass,,28.04015,,,,Giorgio Chiellini,,,,,,1,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,42,Italy,914,['f917ae9d-4ecd-4b03-a072-b8251e4ed3ea'],15,,,,,,,,,,,,,,,Italy,00:22:15.253,Pass,,29.1,4.2,14.6,28.2,,,
,,,,,,,,,,,,,,,2.168677,,,,,,,,,,,df966ec5-0a26-4dc4-a035-bfd626e47ec0,1026,,,"[14.6, 28.2]",3795220,22,,,,1.541393,,Left Foot,,,,"[15.7, 65.6]",,Ground Pass,,37.416172,,,,Leonardo Bonucci,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,42,Italy,914,['76fc435d-fee8-4fc2-a06d-39d82d8f59d2'],18,,,,,,,,,,,,,,,Italy,00:22:18.074,Pass,,14.6,28.2,15.7,65.6,,,
,,,,,,,,,,,,,,,2.785454,,,,,,,,,,,af0dc2df-eb29-4cca-ab14-0b0a9707deff,1029,,,"[14.6, 60.9]",3795220,22,,,,-1.311501,,Right Foot,,,,"[28.5, 8.5]",,High Pass,,54.21227,,,,Emerson Palmieri dos Santos,,True,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,42,Italy,914,['8461a002-052e-4b58-a0c9-fd44cb908314'],22,,,,,,,,,,,,,,,Italy,00:22:22.286,Pass,,14.6,60.9,28.5,8.5,,,
,,,,,,,,,,,,,,,0.962048,,,,,,,,,,,0a138842-60a2-4da6-8c69-4456a47a706f,1032,,,"[28.5, 8.5]",3795220,22,,,,1.0009323,,Left Foot,,,,"[35.1, 18.8]",,Ground Pass,,12.233151,,,,Marco Verratti,,,,,,1,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,42,Italy,914,['309df30d-5f5f-49a1-8c37-b3650bd770de'],26,,,,,,,,,,,,,,,Italy,00:22:26.708,Pass,,28.5,8.5,35.1,18.8,,,
,,,,,,,,,,,,,,,1.116011,,,,,,,,,,,7b44ba36-9f07-4e09-b87b-f0b9504da313,1035,,,"[41.1, 17.1]",3795220,22,,,,-0.83953243,,Right Foot,,,,"[50.7, 6.4]",,Ground Pass,,14.375326,,,,Emerson Palmieri dos Santos,,,,,,1,From Throw In,Marco Verratti,3166.0,Left Center Midfield,42,Italy,914,['9b7aa820-1918-43e6-b5f9-ea348812bff4'],29,,,,,,,,,,,,,,,Italy,00:22:29.775,Pass,,41.1,17.1,50.7,6.4,,,
,,,,,,,,,,,,,,,1.519152,,,,,,,,,,,2209886d-4ea6-46dd-99e5-843825769f7e,1038,,,"[53.5, 6.8]",3795220,22,,,,2.0544913,,Left Foot,,,,"[45.2, 22.6]",,Ground Pass,,17.847408,,,,Giorgio Chiellini,,,,,,1,From Throw In,Emerson Palmieri dos Santos,4355.0,Left Back,42,Italy,914,['07274564-33f8-4d62-adc7-6cc9ed0d9038'],32,,,,,,,,,,,,,,,Italy,00:22:32.762,Pass,,53.5,6.8,45.2,22.6,,,
,,,,,,,,,,,,,,,3.099254,,,,,,,,,,,3187034b-3c0e-49b6-926d-512f5d19e4e0,1041,,,"[51.4, 29.3]",3795220,22,,,,1.0953846,,Left Foot,,,,"[77.5, 80.0]",,High Pass,,57.023678,,Out,,Federico Chiesa,,True,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,42,Italy,914,['572c8d6a-8d8b-4451-aa2a-6afcd78f8e3e'],36,,,,,,,,,,,,,,,Italy,00:22:36.825,Pass,,51.4,29.3,77.5,80.0,,,
,,,,,,,,,,,,,,,1.396699,,,,,,,,,,,e0f6b979-d4ed-48ed-9b80-fcb85ee53d74,1043,,,"[42.6, 0.1]",3795220,22,,,,0.6924986,,,,,,"[51.4, 7.4]",,Low Pass,,11.4337225,,,,Ferrán Torres García,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,43,Spain,772,['6f3d0c0c-49ae-41a6-aefc-c83e8112f1da'],56,,,,,,,,,,,,,,,Spain,00:22:56.113,Pass,,42.6,0.1,51.4,7.4,,,
,,,,,,,,,,,,,,,0.910041,,,,,,,,,,,f34ceba5-04df-49bd-85f3-3dcb6bdc8290,1054,,,"[71.1, 54.5]",3795220,23,,,,-1.7723994,,Right Foot,,,,"[68.3, 40.8]",,Ground Pass,,13.983204,,,,Marco Verratti,,,,,,1,Regular Play,Nicolò Barella,8181.0,Right Center Midfield,44,Italy,914,['b732700f-2d6a-4d1a-ba3e-b7a145040b7d'],2,,,,,,,,,,,,,,,Italy,00:23:02.688,Pass,,71.1,54.5,68.3,40.8,,,
,,,,,,,,,,,,,,,0.754798,,,,,,,,,,,12666084-b4e2-4a3b-9bca-85890d9ad32d,1057,,,"[68.3, 40.8]",3795220,23,,,,-0.663426,,Right Foot,,,,"[77.0, 34.0]",,Ground Pass,,11.0421915,,,,Lorenzo Insigne,,,,,,1,Regular Play,Marco Verratti,3166.0,Left Center Midfield,44,Italy,914,['b78f83c6-e9b5-4ce0-a75b-8092effe3416'],4,,,,,,,,,,,,,,,Italy,00:23:04.073,Pass,,68.3,40.8,77.0,34.0,,,
,,,,,,,,,,,,,,,2.203512,,,,,,,,,,,654100d2-70fa-423f-989e-ed8cde5e1e9c,1061,,,"[78.1, 34.0]",3795220,23,,,,-0.12526657,,Right Foot,,,,"[91.6, 32.3]",,Low Pass,,13.606616,,Incomplete,,Ciro Immobile,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,44,Italy,914,"['5ac5b460-18ee-4858-ab39-55de372e4a4a', '5cf4fcdb-a55e-4fdd-a525-b001f3689e6f', '8effa8c6-e8ee-408c-973a-e807ced75362']",5,,,,,,,,,,,,,,,Italy,00:23:05.224,Pass,True,78.1,34.0,91.6,32.3,,,
,,,,,,,,,,,,,,,0.787778,,,,,,,,,,,038e9a3a-d989-44ba-a6fc-e9b6be67d1f6,1066,,,"[29.8, 37.8]",3795220,23,,,,-0.31345198,,Left Foot,,,,"[44.3, 33.1]",,Ground Pass,,15.242703,,,,Daniel Olmo Carvajal,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Spain,772,['18cc32b9-5bb1-4a6d-a058-7eb375145b27'],8,,,,,,,,,,,,,,,Spain,00:23:08.339,Pass,,29.8,37.8,44.3,33.1,,,
,,,,,,,,,,,,,,,1.008099,,,,,,,,,,,f0858ec0-8ed3-493f-8ba1-be09db15a62b,1068,,,"[44.3, 33.1]",3795220,23,,,,-2.5431738,,Right Foot,,,,"[37.7, 28.6]",,Ground Pass,,7.9881163,,,,Pedro González López,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Center Forward,45,Spain,772,['c76c3ff7-c2f8-4b52-8474-7ca3b46b697a'],9,,,,,,,,,,,,,,,Spain,00:23:09.127,Pass,,44.3,33.1,37.7,28.6,,,
,,,,,,,,,,,,,,,0.740984,,,,,,,,,,,48cfb8b9-50a2-4456-8b98-28d2e146d515,1072,,,"[39.2, 27.3]",3795220,23,,,,2.5324292,,Left Foot,,,,"[34.9, 30.3]",,Ground Pass,,5.2430906,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,45,Spain,772,['27e050f0-c60b-4f04-b930-3fae0d6c5742'],10,,,,,,,,,,,,,,,Spain,00:23:10.581,Pass,,39.2,27.3,34.9,30.3,,,
,,,,,,,,,,,,,,,1.748863,,,,,,,,,,,bec82e13-0649-41f2-a215-606808fb05c2,1075,,,"[33.9, 31.2]",3795220,23,,,,1.8831428,,Right Foot,,,,"[27.7, 50.4]",,Ground Pass,,20.176224,,,,Eric García Martret,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Spain,772,['047a00c6-90c4-495d-aa60-7a55345afc98'],13,,,,,,,,,,,,,,,Spain,00:23:13.130,Pass,,33.9,31.2,27.7,50.4,,,
,,,,,,,,,,,,,,,1.176386,,,,,,,,,,,8951171a-fda7-4edb-9401-ecc5c2cf7556,1078,,,"[27.7, 50.4]",3795220,23,,,,0.89883316,,Right Foot,,,,"[34.7, 59.2]",,Ground Pass,,11.2445545,,,,César Azpilicueta Tanco,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,45,Spain,772,['0a3c9fcb-10b9-41f5-b4cb-3962ecfe3dde'],15,,,,,,,,,,,,,,,Spain,00:23:15.233,Pass,,27.7,50.4,34.7,59.2,,,
,,,,,,,,,,,,,,,1.270082,,,,,,,,,,,a0eecaa8-b47e-4746-8c80-f50920188cb3,1081,,,"[34.7, 59.2]",3795220,23,,,,-2.2345755,,Right Foot,,,,"[26.8, 49.1]",,Ground Pass,,12.822637,,,,Eric García Martret,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,45,Spain,772,['e501f36a-fdbe-4431-a7a2-1433afe75e4a'],16,,,,,,,,,,,,,,,Spain,00:23:16.454,Pass,,34.7,59.2,26.8,49.1,,,
,,,,,,,,,,,,,,,1.760888,,,,,,,,,,,e755bf11-41cc-4b5f-9f0d-3f520394701f,1084,,,"[27.0, 50.4]",3795220,23,,,,-1.4529243,,Right Foot,,,,"[30.6, 20.0]",,Ground Pass,,30.612415,,,,Aymeric Laporte,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,45,Spain,772,['05400255-8c9b-451a-a045-ff0d0e5c226e'],19,,,,,,,,,,,,,,,Spain,00:23:19.205,Pass,,27.0,50.4,30.6,20.0,,,
,,,,,,,,,,,,,,,1.429338,,,,,,,,,,,ee9999dd-3017-439a-95a3-db584be202af,1087,,,"[35.4, 18.8]",3795220,23,,,,1.1432155,,Left Foot,,,,"[42.6, 34.6]",,Ground Pass,,17.36318,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,45,Spain,772,['05ef935e-5570-4500-9abc-866964389d5e'],21,,,,,,,,,,,,,,,Spain,00:23:21.291,Pass,,35.4,18.8,42.6,34.6,,,
,,,,,,,,,,,,,,,1.002021,,,,,,,,,,,7292e7f6-a8cd-49f6-bc80-6a464c44a836,1090,,,"[55.2, 38.9]",3795220,23,,,,1.6957698,,Left Foot,,,,"[52.7, 58.8]",,Ground Pass,,20.056421,,,,César Azpilicueta Tanco,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Spain,772,['794b0ada-1de1-4db6-8ddf-c4a25cb27c2f'],25,,,,,,,,,,,,,,,Spain,00:23:25.767,Pass,,55.2,38.9,52.7,58.8,,,
,,,,,,,,,,,,,,,0.88631,,,,,,,,,,,b0eb9b8a-0c85-4842-87b1-a69e1d39d205,1093,,,"[54.8, 58.8]",3795220,23,,,,-1.4405849,,Right Foot,,,,"[55.9, 50.4]",,Ground Pass,,8.471718,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,45,Spain,772,['21fd6686-7ae7-4cb0-a855-b458140d02d8'],29,,,,,,,,,,,,,,,Spain,00:23:29.915,Pass,,54.8,58.8,55.9,50.4,,,
,,,,,,,,,,,,,,,1.276141,,,,,,,,,,,617c9bc4-525d-47aa-a9e1-79c4a393b472,1096,,,"[55.9, 51.1]",3795220,23,,,,-3.0018837,,Right Foot,,,,"[43.1, 49.3]",,Ground Pass,,12.925943,,,,Eric García Martret,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Spain,772,['a5601486-e0a6-4ca2-9fea-1bd8c348048f'],30,,,,,,,,,,,,,,,Spain,00:23:30.842,Pass,,55.9,51.1,43.1,49.3,,,
,,,,,,,,,,,,,,,1.538084,,,,,,,,,,,4afece65-6efa-4e56-a0da-eacc8d0dacec,1099,,,"[42.6, 49.8]",3795220,23,,,,-1.3961241,,Right Foot,,,,"[48.6, 15.8]",,Ground Pass,,34.525352,,,,Aymeric Laporte,,,,,,1,Regular Play,Eric García Martret,31953.0,Right Center Back,45,Spain,772,['dbc0b080-fd9b-4c14-81f5-811dfca72a9d'],33,,,,,,,,,,,,,,,Spain,00:23:33.190,Pass,,42.6,49.8,48.6,15.8,,,
,,,,,,,,,,,,,,,1.16817,,,,,,,,,,,5a787bfe-def9-4abc-9d44-e2c42269983f,1102,,,"[56.3, 15.1]",3795220,23,,,,-0.8894981,,Right Foot,,,,"[65.3, 4.0]",,Ground Pass,,14.290207,,,,Jordi Alba Ramos,,,,,,1,Regular Play,Aymeric Laporte,4353.0,Left Center Back,45,Spain,772,['e2c2a266-638e-47d5-b50f-ddbfcbe533cc'],37,,,,,,,,,,,,,,,Spain,00:23:37.636,Pass,,56.3,15.1,65.3,4.0,,,
,,,,,,,,,,,,,,,0.566939,,,,,,,,,,,918b3c8b-9cc4-40f8-a982-c238d78242d7,1105,,,"[67.9, 3.4]",3795220,23,,,,0.607802,,Left Foot,,,,"[77.1, 9.8]",,Ground Pass,,11.207141,,,,Pedro González López,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,45,Spain,772,['b83a4249-cf06-4f93-88ec-217daf3afdca'],40,,,,,,,,,,,,,,,Spain,00:23:40.469,Pass,,67.9,3.4,77.1,9.8,,,
,,,,,,,,,,,,,,,0.870705,,,,,,,,,,,abf99a72-6a99-4baa-8666-55795b710a2f,1110,,,"[68.9, 1.9]",3795220,23,,,,0.5404195,,Right Foot,,,,"[76.4, 6.4]",,Ground Pass,,8.746428,,,,Jordi Alba Ramos,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,45,Spain,772,['d2f4578a-d510-4e89-9712-dcfdf9147929'],43,,,,,,,,,,,,,,,Spain,00:23:43.946,Pass,,68.9,1.9,76.4,6.4,,,
,,,,,,,,,,,,,,,1.325343,,,,,,,,,,,3075a065-2765-4a8f-8557-307fedf30d6d,1113,,,"[82.0, 8.1]",3795220,23,,,,1.5347464,,Left Foot,,,,"[83.1, 38.6]",,High Pass,,30.519829,,,,Jorge Resurrección Merodio,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,45,Spain,772,['407c9b67-7ce2-4304-9b61-4d4053926ce5'],46,,,,,,,,,,,,,,,Spain,00:23:46.181,Pass,,82.0,8.1,83.1,38.6,,,
,,,,,,,,,,,,,,,0.588285,,,,,,,,,,,e58224b5-453a-4902-a464-18d2b24b601a,1116,,,"[85.6, 40.6]",3795220,23,,,,-1.9756881,,Right Foot,,,,"[83.5, 35.7]",,Low Pass,,5.3310413,,,,Daniel Olmo Carvajal,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Center Midfield,45,Spain,772,['f8bd0432-c313-4722-978d-2584ac33c2c0'],48,,,,,,,,,,,,,,,Spain,00:23:48.301,Pass,,85.6,40.6,83.5,35.7,,,
,,,,,,,,,,,,,,,1.656607,,,,,,,,,,,a9bee631-c11c-4c16-8014-9494a2aa3f3b,1119,,,"[83.5, 36.3]",3795220,23,,,,1.6582917,,Right Foot,,,,"[82.0, 53.4]",,Ground Pass,,17.165663,,,,César Azpilicueta Tanco,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Center Forward,45,Spain,772,['9d8ed8e1-155e-4b69-8334-f979eaa5885c'],49,,,,,,,,,,,,,,,Spain,00:23:49.150,Pass,,83.5,36.3,82.0,53.4,,,
